bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
7400,וְהָיִ֕יתָ לְאַ֖ב הֲמֹ֥ון גֹּויִֽם׃ ,517070,וְהָיִ֕יתָ לְאַ֖ב הֲמֹ֥ון גֹּויִֽם׃ ,Main,Q,wqtl,WQt0,p2,HJH[,היית,וְהָיִ֕יתָ לְאַ֖ב הֲמֹ֥ון גֹּויִֽם׃ וְלֹא־יִקָּרֵ֥א עֹ֛וד אֶת־שִׁמְךָ֖ אַבְרָ֑ם וְהָיָ֤ה שִׁמְךָ֙ אַבְרָהָ֔ם כִּ֛י אַב־הֲמֹ֥ון גֹּויִ֖ם נְתַתִּֽיךָ׃ ,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,517075,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,Main,Q,wqtl,WQt0,p1,NTN[,נתתיך,וּנְתַתִּ֖יךָ לְגֹויִ֑ם 
7406,וְהִפְרֵתִ֤י אֹֽתְךָ֙ בִּמְאֹ֣ד מְאֹ֔ד ,517074,וְהִפְרֵתִ֤י אֹֽתְךָ֙ בִּמְאֹ֣ד מְאֹ֔ד ,Main,Q,wqtl,WQt0,p1,PRH[,הפרתי,וְהִפְרֵתִ֤י אֹֽתְךָ֙ בִּמְאֹ֣ד מְאֹ֔ד ,וּמְלָכִ֖ים מִמְּךָ֥ יֵצֵֽאוּ׃ ,517076,וּמְלָכִ֖ים מִמְּךָ֥ יֵצֵֽאוּ׃ ,Main,Q,yqtl,WXYq,p3,JY>[,יצאו,וּמְלָכִ֖ים מִמְּךָ֥ יֵצֵֽאוּ׃ 
7414,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,517075,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,Main,Q,wqtl,WQt0,p1,NTN[,נתתיך,וּנְתַתִּ֖יךָ לְגֹויִ֑ם וּמְלָכִ֖ים מִמְּךָ֥ יֵצֵֽאוּ׃ ,לִהְיֹ֤ות לְךָ֙ לֵֽאלֹהִ֔ים וּֽלְזַרְעֲךָ֖ אַחֲרֶֽיךָ׃ ,517078,לִהְיֹ֤ות לְךָ֙ לֵֽאלֹהִ֔ים וּֽלְזַרְעֲךָ֖ אַחֲרֶֽיךָ׃ ,SubAdv,Q,infc,InfC,unknown,HJH[,היות,לִהְיֹ֤ות לְךָ֙ לֵֽאלֹהִ֔ים וּֽלְזַרְעֲךָ֖ אַחֲרֶֽיךָ׃ 
7439,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם ,517077,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם לִהְיֹ֤ות לְךָ֙ לֵֽאלֹהִ֔ים וּֽלְזַרְעֲךָ֖ אַחֲרֶֽיךָ׃ ,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ ,517080,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ ,Main,Q,wqtl,WQt0,p1,HJH[,הייתי,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ 
7456,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,517079,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,Main,Q,wqtl,WQt0,p1,NTN[,נתתי,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,,,,,,,,,,,
7492,הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ ,517086,הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ ,Main,Q,infa,InfA,unknown,MWL[,המול,הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ ,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ ,517088,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ ,Main,Q,wqtl,WQt0,p3,HJH[,היה,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ 
7497,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,517087,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,Main,Q,wqtl,WQt0,p2,MLL=[,נמלתם,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,,,,,,,,,,,
7536,זֹ֣את בְּרִיתִ֞י בֵּינִי֙ וּבֵ֣ינֵיכֶ֔ם וּבֵ֥ין זַרְעֲךָ֖ אַחֲרֶ֑יךָ ,517083,זֹ֣את בְּרִיתִ֞י ,Main,Q,Ø,NmCl,,,,זֹ֣את בְּרִיתִ֞י אֲשֶׁ֣ר תִּשְׁמְר֗וּ בֵּינִי֙ וּבֵ֣ינֵיכֶ֔ם וּבֵ֥ין זַרְעֲךָ֖ אַחֲרֶ֑יךָ הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ וּבֶן־שְׁמֹנַ֣ת יָמִ֗ים יִמֹּ֥ול לָכֶ֛ם כָּל־זָכָ֖ר לְדֹרֹתֵיכֶ֑ם יְלִ֣יד בָּ֔יִת וּמִקְנַת־כֶּ֨סֶף֙ מִכֹּ֣ל בֶּן־נֵכָ֔ר אֲשֶׁ֛ר לֹ֥א מִֽזַּרְעֲךָ֖ הֽוּא׃ הִמֹּ֧ול׀ יִמֹּ֛ול יְלִ֥יד בֵּֽיתְךָ֖ וּמִקְנַ֣ת כַּסְפֶּ֑ךָ ,וְעָרֵ֣ל׀ זָכָ֗ר ,517093,וְעָרֵ֣ל׀ זָכָ֗ר ,Main,Q,Ø,CPen,,,,וְעָרֵ֣ל׀ זָכָ֗ר 
7553,וְעָרֵ֣ל׀ זָכָ֗ר ,517093,וְעָרֵ֣ל׀ זָכָ֗ר ,Main,Q,Ø,CPen,,,,וְעָרֵ֣ל׀ זָכָ֗ר אֲשֶׁ֤ר לֹֽא־יִמֹּול֙ אֶת־בְּשַׂ֣ר עָרְלָתֹ֔ו ,,,,,,,,,,,
7579,כִּ֥י שָׂרָ֖ה שְׁמָֽהּ׃ ,517100,כִּ֥י שָׂרָ֖ה שְׁמָֽהּ׃ ,Main,Q,Ø,NmCl,,,,כִּ֥י שָׂרָ֖ה שְׁמָֽהּ׃ ,וְגַ֨ם נָתַ֧תִּי מִמֶּ֛נָּה לְךָ֖ בֵּ֑ן ,517102,וְגַ֨ם נָתַ֧תִּי מִמֶּ֛נָּה לְךָ֖ בֵּ֑ן ,Main,Q,qtl,WxQ0,p1,NTN[,נתתי,וְגַ֨ם נָתַ֧תִּי מִמֶּ֛נָּה לְךָ֖ בֵּ֑ן 
7588,וּבֵרַכְתִּ֣י אֹתָ֔הּ ,517101,וּבֵרַכְתִּ֣י אֹתָ֔הּ ,Main,Q,wqtl,WQt0,p1,BRK[,ברכתי,וּבֵרַכְתִּ֣י אֹתָ֔הּ וְגַ֨ם נָתַ֧תִּי מִמֶּ֛נָּה לְךָ֖ בֵּ֑ן ,וְהָֽיְתָ֣ה לְגֹויִ֔ם ,517104,וְהָֽיְתָ֣ה לְגֹויִ֔ם ,Main,Q,wqtl,WQt0,p3,HJH[,היתה,וְהָֽיְתָ֣ה לְגֹויִ֔ם 
7590,וּבֵֽרַכְתִּ֨יהָ֙ ,517103,וּבֵֽרַכְתִּ֨יהָ֙ ,Main,Q,wqtl,WQt0,p1,BRK[,ברכתיה,וּבֵֽרַכְתִּ֨יהָ֙ ,מַלְכֵ֥י עַמִּ֖ים מִמֶּ֥נָּה יִהְיֽוּ׃ ,517105,מַלְכֵ֥י עַמִּ֖ים מִמֶּ֥נָּה יִהְיֽוּ׃ ,Main,Q,yqtl,XYqt,p3,HJH[,יהיו,מַלְכֵ֥י עַמִּ֖ים מִמֶּ֥נָּה יִהְיֽוּ׃ 
7643,אֲבָל֙ שָׂרָ֣ה אִשְׁתְּךָ֗ יֹלֶ֤דֶת לְךָ֙ בֵּ֔ן ,517115,אֲבָל֙ שָׂרָ֣ה אִשְׁתְּךָ֗ יֹלֶ֤דֶת לְךָ֙ בֵּ֔ן ,Main,Q,ptcp,Ptcp,unknown,JLD[,ילדת,אֲבָל֙ שָׂרָ֣ה אִשְׁתְּךָ֗ יֹלֶ֤דֶת לְךָ֙ בֵּ֔ן ,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ ,517117,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ 
7648,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,517116,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,Main,Q,wqtl,WQt0,p2,QR>[,קראת,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,וּֽלְיִשְׁמָעֵאל֮ שְׁמַעְתִּיךָ֒ ,517118,וּֽלְיִשְׁמָעֵאל֮ שְׁמַעְתִּיךָ֒ ,Main,Q,qtl,WxQ0,p1,CM<[,שׁמעתיך,וּֽלְיִשְׁמָעֵאל֮ שְׁמַעְתִּיךָ֒ 
7666,הִנֵּ֣ה׀ בֵּרַ֣כְתִּי אֹתֹ֗ו ,517119,הִנֵּ֣ה׀ בֵּרַ֣כְתִּי אֹתֹ֗ו ,Main,Q,qtl,xQt0,p1,BRK[,ברכתי,הִנֵּ֣ה׀ בֵּרַ֣כְתִּי אֹתֹ֗ו ,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד ,517121,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד ,Main,Q,wqtl,WQt0,p1,RBH[,הרביתי,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד 
7669,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,517120,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,Main,Q,wqtl,WQt0,p1,PRH[,הפריתי,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,,,,,,,,,,,
7679,שְׁנֵים־עָשָׂ֤ר נְשִׂיאִם֙ יֹולִ֔יד ,517122,שְׁנֵים־עָשָׂ֤ר נְשִׂיאִם֙ יֹולִ֔יד ,Main,Q,yqtl,xYq0,p3,JLD[,יוליד,שְׁנֵים־עָשָׂ֤ר נְשִׂיאִם֙ יֹולִ֔יד ,,,,,,,,,,,
8113,וְאַ֨בְרָהָ֔ם הָיֹ֧ו יִֽהְיֶ֛ה לְגֹ֥וי גָּדֹ֖ול וְעָצ֑וּם ,517219,וְאַ֨בְרָהָ֔ם הָיֹ֧ו יִֽהְיֶ֛ה לְגֹ֥וי גָּדֹ֖ול וְעָצ֑וּם ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה,וְאַ֨בְרָהָ֔ם הָיֹ֧ו יִֽהְיֶ֛ה לְגֹ֥וי גָּדֹ֖ול וְעָצ֑וּם ,,,,,,,,,,,
8131,לְמַעַן֩ אֲשֶׁ֨ר יְצַוֶּ֜ה אֶת־בָּנָ֤יו וְאֶת־בֵּיתֹו֙ אַחֲרָ֔יו ,517222,לְמַעַן֩ אֲשֶׁ֨ר יְצַוֶּ֜ה אֶת־בָּנָ֤יו וְאֶת־בֵּיתֹו֙ אַחֲרָ֔יו ,SubAdv,Q,yqtl,xYq0,p3,YWH[,יצוה,לְמַעַן֩ אֲשֶׁ֨ר יְצַוֶּ֜ה אֶת־בָּנָ֤יו וְאֶת־בֵּיתֹו֙ אַחֲרָ֔יו ,לַעֲשֹׂ֥ות צְדָקָ֖ה וּמִשְׁפָּ֑ט ,517224,לַעֲשֹׂ֥ות צְדָקָ֖ה וּמִשְׁפָּ֑ט ,SubAdv,Q,infc,InfC,unknown,<FH[,עשׂות,לַעֲשֹׂ֥ות צְדָקָ֖ה וּמִשְׁפָּ֑ט 
8244,לְהָמִ֤ית צַדִּיק֙ עִם־רָשָׁ֔ע ,517252,לְהָמִ֤ית צַדִּיק֙ עִם־רָשָׁ֔ע ,SubAdv,Q,infc,InfC,unknown,MWT[,המית,לְהָמִ֤ית צַדִּיק֙ עִם־רָשָׁ֔ע ,,,,,,,,,,,
8275,אִם־אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים צַדִּיקִ֖ם בְּתֹ֣וךְ הָעִ֑יר ,517257,אִם־אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים צַדִּיקִ֖ם בְּתֹ֣וךְ הָעִ֑יר ,Main,Q,yqtl,xYq0,p1,MY>[,אמצא,אִם־אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים צַדִּיקִ֖ם בְּתֹ֣וךְ הָעִ֑יר ,,,,,,,,,,,
8466,וְרַחֲצ֣וּ רַגְלֵיכֶ֔ם ,517310,וְרַחֲצ֣וּ רַגְלֵיכֶ֔ם ,Main,Q,impv,WIm0,p2,RXY[,רחצו,וְרַחֲצ֣וּ רַגְלֵיכֶ֔ם ,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,517312,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,Main,Q,wqtl,WQt0,p2,HLK[,הלכתם,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם 
8468,וְהִשְׁכַּמְתֶּ֖ם ,517311,וְהִשְׁכַּמְתֶּ֖ם ,Main,Q,wqtl,WQt0,p2,CKM[,השׁכמתם,וְהִשְׁכַּמְתֶּ֖ם ,,,,,,,,,,,
8867,פֶּן־תִּדְבָּקַ֥נִי הָרָעָ֖ה ,517404,פֶּן־תִּדְבָּקַ֥נִי הָרָעָ֖ה ,SubAdv,Q,yqtl,xYqX,p3,DBQ[,תדבקני,פֶּן־תִּדְבָּקַ֥נִי הָרָעָ֖ה ,,,,,,,,,,,
9483,רַ֚ק אֵין־יִרְאַ֣ת אֱלֹהִ֔ים בַּמָּקֹ֖ום הַזֶּ֑ה ,517533,רַ֚ק אֵין־יִרְאַ֣ת אֱלֹהִ֔ים בַּמָּקֹ֖ום הַזֶּ֑ה ,Main,Q,Ø,NmCl,,,,רַ֚ק אֵין־יִרְאַ֣ת אֱלֹהִ֔ים בַּמָּקֹ֖ום הַזֶּ֑ה ,,,,,,,,,,,
10067,וַיֹּ֨אמֶר֙ אַבְרָהָ֔ם ,517659,וַיֹּ֨אמֶר֙ אַבְרָהָ֔ם ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֨אמֶר֙ אַבְרָהָ֔ם אָנֹכִ֖י אִשָּׁבֵֽעַ׃ ,אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ ,517662,אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ ,SubMod,N,qtl,xQtX,p3,GZL[,גזלו,אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ 
10622,וְיִרַ֣שׁ זַרְעֲךָ֔ אֵ֖ת שַׁ֥עַר אֹיְבָֽיו׃ ,517773,וְיִרַ֣שׁ זַרְעֲךָ֔ אֵ֖ת שַׁ֥עַר אֹיְבָֽיו׃ ,Main,Q,yqtl,WYqX,p3,JRC[,ירשׁ,וְיִרַ֣שׁ זַרְעֲךָ֔ אֵ֖ת שַׁ֥עַר אֹיְבָֽיו׃ ,,,,,,,,,,,
11175,כִּ֧י אֶל־אַרְצִ֛י וְאֶל־מֹולַדְתִּ֖י תֵּלֵ֑ךְ ,517883,כִּ֧י אֶל־אַרְצִ֛י וְאֶל־מֹולַדְתִּ֖י תֵּלֵ֑ךְ ,SubAdv,Q,yqtl,xYq0,p2,HLK[,תלך,כִּ֧י אֶל־אַרְצִ֛י וְאֶל־מֹולַדְתִּ֖י תֵּלֵ֑ךְ ,,,,,,,,,,,
11259,ה֗וּא יִשְׁלַ֤ח מַלְאָכֹו֙ לְפָנֶ֔יךָ ,517899,ה֗וּא יִשְׁלַ֤ח מַלְאָכֹו֙ לְפָנֶ֔יךָ ,Main,Q,yqtl,XYqt,p3,CLX[,ישׁלח,ה֗וּא יִשְׁלַ֤ח מַלְאָכֹו֙ לְפָנֶ֔יךָ ,,,,,,,,,,,
11275,וְאִם־לֹ֨א תֹאבֶ֤ה הָֽאִשָּׁה֙ ,517901,וְאִם־לֹ֨א תֹאבֶ֤ה הָֽאִשָּׁה֙ ,SubAdv,Q,yqtl,WxYX,p3,>BH[,תאבה,וְאִם־לֹ֨א תֹאבֶ֤ה הָֽאִשָּׁה֙ לָלֶ֣כֶת אַחֲרֶ֔יךָ ,,,,,,,,,,,
11385,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,517918,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,Main,Q,ptcp,Ptcp,unknown,NYB[,נצב,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם וּבְנֹות֙ אַנְשֵׁ֣י הָעִ֔יר יֹצְאֹ֖ת לִשְׁאֹ֥ב מָֽיִם׃ ,הַֽנַּעֲרָ֗ ,517922,הַֽנַּעֲרָ֗ ,Main,Q,Ø,CPen,,,,הַֽנַּעֲרָ֗ 
11397,אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ ,517923,אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ ,SubMod,Q,yqtl,xYq0,p1,>MR[,אמר,אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ הַטִּי־נָ֤א כַדֵּךְ֙ וְאֶשְׁתֶּ֔ה ,שְׁתֵ֔ה ,517927,שְׁתֵ֔ה ,Main,Q,impv,ZIm0,p2,CTH[,שׁתה,שְׁתֵ֔ה 
11855,אִם־לֹ֧א אֶל־בֵּית־אָבִ֛י תֵּלֵ֖ךְ וְאֶל־מִשְׁפַּחְתִּ֑י ,518037,אִם־לֹ֧א אֶל־בֵּית־אָבִ֛י תֵּלֵ֖ךְ וְאֶל־מִשְׁפַּחְתִּ֑י ,SubAdv,Q,yqtl,xYq0,p2,HLK[,תלך,אִם־לֹ֧א אֶל־בֵּית־אָבִ֛י תֵּלֵ֖ךְ וְאֶל־מִשְׁפַּחְתִּ֑י ,,,,,,,,,,,
11881,יְהוָ֞ה יִשְׁלַ֨ח מַלְאָכֹ֤ו אִתָּךְ֙ ,518042,יְהוָ֞ה ,Main,Q,Ø,Defc,,,,יְהוָ֞ה אֲשֶׁר־הִתְהַלַּ֣כְתִּי לְפָנָ֗יו יִשְׁלַ֨ח מַלְאָכֹ֤ו אִתָּךְ֙ ,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,518046,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,Main,Q,wqtl,WQt0,p2,LQX[,לקחת,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ 
11884,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,518045,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,Main,Q,wqtl,WQt0,p3,YLX[,הצליח,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,,,,,,,,,,,
11908,כִּ֥י תָבֹ֖וא אֶל־מִשְׁפַּחְתִּ֑י ,518048,כִּ֥י תָבֹ֖וא אֶל־מִשְׁפַּחְתִּ֑י ,SubAdv,Q,yqtl,xYq0,p2,BW>[,תבוא,כִּ֥י תָבֹ֖וא אֶל־מִשְׁפַּחְתִּ֑י וְאִם־לֹ֤א יִתְּנוּ֙ לָ֔ךְ ,,,,,,,,,,,
11942,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,518056,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,Main,Q,ptcp,Ptcp,unknown,NYB[,נצב,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,הָֽעַלְמָה֙ ,518058,הָֽעַלְמָה֙ ,Main,Q,Ø,CPen,,,,הָֽעַלְמָה֙ 
11950,הַיֹּצֵ֣את ,518059,הַיֹּצֵ֣את ,SubMod,Q,ptcp,Ptcp,unknown,JY>[,יצאת,הַיֹּצֵ֣את לִשְׁאֹ֔ב ,הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ ,518062,הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ ,Main,Q,impv,ZIm0,p2,CQH[,השׁקיני,הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ 
11959,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,518061,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,Main,Q,wqtl,WQt0,p1,>MR[,אמרתי,וְאָמַרְתִּ֣י אֵלֶ֔יהָ הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ ,גַּם־אַתָּ֣ה שְׁתֵ֔ה ,518064,גַּם־אַתָּ֣ה שְׁתֵ֔ה ,Main,Q,impv,XImp,p2,CTH[,שׁתה,גַּם־אַתָּ֣ה שְׁתֵ֔ה 
13043,כִּֽי־לְךָ֣ וּֽלְזַרְעֲךָ֗ אֶתֵּן֙ אֶת־כָּל־הָֽאֲרָצֹ֣ת הָאֵ֔ל ,518302,כִּֽי־לְךָ֣ וּֽלְזַרְעֲךָ֗ אֶתֵּן֙ אֶת־כָּל־הָֽאֲרָצֹ֣ת הָאֵ֔ל ,SubAdv,Q,yqtl,xYq0,p1,NTN[,אתן,כִּֽי־לְךָ֣ וּֽלְזַרְעֲךָ֗ אֶתֵּן֙ אֶת־כָּל־הָֽאֲרָצֹ֣ת הָאֵ֔ל ,אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,518304,אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,SubMod,Q,qtl,xQt0,p1,CB<[,נשׁבעתי,אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ 
13053,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,518303,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,518306,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,Main,Q,wqtl,WQt0,p1,NTN[,נתתי,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל 
13061,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,518305,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,Main,Q,wqtl,WQt0,p1,RBH[,הרביתי,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,518307,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,Main,Q,wqtl,WQtX,p3,BRK[,התברכו,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ 
13071,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,518306,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,Main,Q,wqtl,WQt0,p1,NTN[,נתתי,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,,,,,,,,,,,
