bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
151199,1_Samuel 17:20,1_Samuel,Samuel,Prophets,SBH,prose,N,הֵרֵ֖עוּ,הרעו,רוע,RW<[,shout,wqtl,hif,p3,unknown,pl,,וְהֵרֵ֖עוּ בַּמִּלְחָמָֽה׃ ,וְהֵרֵ֖עוּ בַּמִּלְחָמָֽה׃ ,וְהֵרֵ֖עוּ בַּמִּלְחָמָֽה׃ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:20,I Sam. 17:20,0,,0,,,0
151301,1_Samuel 17:25,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָיָה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְֽ֠הָיָה ,וְֽ֠הָיָה ,וְֽ֠הָיָה ,NQ,MSyn,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:25,I Sam. 17:25,0,,0,,,0
151348,1_Samuel 17:26,1_Samuel,Samuel,Prophets,SBH,prose,Q,הֵסִ֥יר,הסיר,סור,SWR[,turn aside,wqtl,hif,p3,m,sg,,וְהֵסִ֥יר חֶרְפָּ֖ה מֵעַ֣ל יִשְׂרָאֵ֑ל ,וְהֵסִ֥יר חֶרְפָּ֖ה מֵעַ֣ל יִשְׂרָאֵ֑ל ,מַה־יֵּעָשֶׂ֗ה לָאִישׁ֙ אֲשֶׁ֤ר יַכֶּה֙ אֶת־הַפְּלִשְׁתִּ֣י הַלָּ֔ז וְהֵסִ֥יר חֶרְפָּ֖ה מֵעַ֣ל יִשְׂרָאֵ֑ל ,NQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,1Sam 17:26,I Sam. 17:26,1,VO,0,,,0
151494,1_Samuel 17:32,1_Samuel,Samuel,Prophets,SBH,prose,Q,נִלְחַ֖ם,נלחם,לחם,LXM[,fight,wqtl,nif,p3,m,sg,,וְנִלְחַ֖ם עִם־הַפְּלִשְׁתִּ֥י הַזֶּֽה׃ ,וְנִלְחַ֖ם עִם־הַפְּלִשְׁתִּ֥י הַזֶּֽה׃ ,וְנִלְחַ֖ם עִם־הַפְּלִשְׁתִּ֥י הַזֶּֽה׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:32,I Sam. 17:32,0,,0,,,0
151540,1_Samuel 17:34,1_Samuel,Samuel,Prophets,SBH,prose,Q,בָ֤א,בא,בוא,BW>[,come,wqtl,qal,p3,m,sg,--,וּבָ֤א הָֽאֲרִי֙ וְאֶת־הַדֹּ֔וב ,וּבָ֤א הָֽאֲרִי֙ וְאֶת־הַדֹּ֔וב ,וּבָ֤א הָֽאֲרִי֙ וְאֶת־הַדֹּ֔וב ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:34,I Sam. 17:34,0,,0,,,0
151548,1_Samuel 17:34,1_Samuel,Samuel,Prophets,SBH,prose,Q,נָשָׂ֥א,נשׂא,נשׂא,NF>[,lift,wqtl,qal,p3,m,sg,dc,וְנָשָׂ֥א שֶׂ֖ה מֵהָעֵֽדֶר׃ ,וְנָשָׂ֥א שֶׂ֖ה מֵהָעֵֽדֶר׃ ,וְנָשָׂ֥א שֶׂ֖ה מֵהָעֵֽדֶר׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:34,I Sam. 17:34,1,VO,0,,,0
151554,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָצָ֧אתִי,יצאתי,יצא,JY>[,go out,wqtl,qal,p1,unknown,sg,-p,וְיָצָ֧אתִי אַחֲרָ֛יו ,וְיָצָ֧אתִי אַחֲרָ֛יו ,וְיָצָ֧אתִי אַחֲרָ֛יו ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,0,,0,,,0
151557,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִכִּתִ֖יו,הכתיו,נכה,NKH[,strike,wqtl,hif,p1,unknown,sg,,וְהִכִּתִ֖יו ,וְהִכִּתִ֖יו ,וְהִכִּתִ֖יו ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,1,VO?,0,,,0
151559,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִצַּ֣לְתִּי,הצלתי,נצל,NYL[,deliver,wqtl,hif,p1,unknown,sg,,וְהִצַּ֣לְתִּי מִפִּ֑יו ,וְהִצַּ֣לְתִּי מִפִּ֑יו ,וְהִצַּ֣לְתִּי מִפִּ֑יו ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,0,,0,,,0
151566,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,הֶחֱזַ֨קְתִּי֙,החזקתי,חזק,XZQ[,be strong,wqtl,hif,p1,unknown,sg,,וְהֶחֱזַ֨קְתִּי֙ בִּזְקָנֹ֔ו ,וְהֶחֱזַ֨קְתִּי֙ בִּזְקָנֹ֔ו ,וְהֶחֱזַ֨קְתִּי֙ בִּזְקָנֹ֔ו ,NQN,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,0,,0,,,0
151570,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִכִּתִ֖יו,הכתיו,נכה,NKH[,strike,wqtl,hif,p1,unknown,sg,,וְהִכִּתִ֖יו ,וְהִכִּתִ֖יו ,וְהִכִּתִ֖יו ,NQN,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,1,VO?,0,,,0
151572,1_Samuel 17:35,1_Samuel,Samuel,Prophets,SBH,prose,Q,הֲמִיתִּֽיו,המיתיו,מות,MWT[,die,wqtl,hif,p1,unknown,sg,,וַהֲמִיתִּֽיו׃ ,וַהֲמִיתִּֽיו׃ ,וַהֲמִיתִּֽיו׃ ,NQN,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:35,I Sam. 17:35,1,VO?,0,,,0
151583,1_Samuel 17:36,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָיָה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְֽ֠הָיָה הַפְּלִשְׁתִּ֨י הֶעָרֵ֤ל הַזֶּה֙ כְּאַחַ֣ד מֵהֶ֔ם ,וְֽ֠הָיָה הַפְּלִשְׁתִּ֨י הֶעָרֵ֤ל הַזֶּה֙ כְּאַחַ֣ד מֵהֶ֔ם ,וְֽ֠הָיָה הַפְּלִשְׁתִּ֨י הֶעָרֵ֤ל הַזֶּה֙ כְּאַחַ֣ד מֵהֶ֔ם ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:36,I Sam. 17:36,0,,0,,,0
151638,1_Samuel 17:38,1_Samuel,Samuel,Prophets,SBH,prose,N,נָתַ֛ן,נתן,נתן,NTN[,give,wqtl,qal,p3,m,sg,dc,וְנָתַ֛ן קֹ֥ובַע נְחֹ֖שֶׁת עַל־רֹאשֹׁ֑ו ,וְנָתַ֛ן קֹ֥ובַע נְחֹ֖שֶׁת עַל־רֹאשֹׁ֑ו ,וְנָתַ֛ן קֹ֥ובַע נְחֹ֖שֶׁת עַל־רֹאשֹׁ֑ו ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:38,I Sam. 17:38,1,VO,0,,,0
151837,1_Samuel 17:46,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִכִּיתִ֗ךָ,הכיתך,נכה,NKH[,strike,wqtl,hif,p1,unknown,sg,,וְהִכִּיתִ֗ךָ ,וְהִכִּיתִ֗ךָ ,וְהִכִּיתִ֗ךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:46,I Sam. 17:46,1,VO?,0,,,0
151839,1_Samuel 17:46,1_Samuel,Samuel,Prophets,SBH,prose,Q,הֲסִרֹתִ֤י,הסרתי,סור,SWR[,turn aside,wqtl,hif,p1,unknown,sg,,וַהֲסִרֹתִ֤י אֶת־רֹֽאשְׁךָ֙ מֵעָלֶ֔יךָ ,וַהֲסִרֹתִ֤י אֶת־רֹֽאשְׁךָ֙ מֵעָלֶ֔יךָ ,וַהֲסִרֹתִ֤י אֶת־רֹֽאשְׁךָ֙ מֵעָלֶ֔יךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:46,I Sam. 17:46,1,VO,0,,,0
151845,1_Samuel 17:46,1_Samuel,Samuel,Prophets,SBH,prose,Q,נָ֨תַתִּ֜י,נתתי,נתן,NTN[,give,wqtl,qal,p1,unknown,sg,l.,וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ ,וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ ,וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:46,I Sam. 17:46,1,VO,0,,,1
151894,1_Samuel 17:47,1_Samuel,Samuel,Prophets,SBH,prose,Q,נָתַ֥ן,נתן,נתן,NTN[,give,wqtl,qal,p3,m,sg,dp,וְנָתַ֥ן אֶתְכֶ֖ם בְּיָדֵֽנוּ׃ ,וְנָתַ֥ן אֶתְכֶ֖ם בְּיָדֵֽנוּ׃ ,וְנָתַ֥ן אֶתְכֶ֖ם בְּיָדֵֽנוּ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:47,I Sam. 17:47,1,VO,0,,,0
151899,1_Samuel 17:48,1_Samuel,Samuel,Prophets,SBH,prose,N,הָיָה֙,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָה֙ ,וְהָיָה֙ ,וְהָיָה֙ ,N,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 17:48,I Sam. 17:48,0,,0,,,0
152861,1_Samuel 19:2,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָשַׁבְתָּ֥,ישׁבת,ישׁב,JCB[,sit,wqtl,qal,p2,m,sg,-p,וְיָשַׁבְתָּ֥ בַסֵּ֖תֶר ,וְיָשַׁבְתָּ֥ בַסֵּ֖תֶר ,וְיָשַׁבְתָּ֥ בַסֵּ֖תֶר ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 19:2,I Sam. 19:2,0,,0,,,0
152866,1_Samuel 19:2,1_Samuel,Samuel,Prophets,SBH,prose,Q,נַחְבֵּֽאתָ,נחבאת,חבא,XB>[,hide,wqtl,nif,p2,m,sg,,וְנַחְבֵּֽאתָ׃ ,וְנַחְבֵּֽאתָ׃ ,וְנַחְבֵּֽאתָ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 19:2,I Sam. 19:2,0,,0,,,0
152871,1_Samuel 19:3,1_Samuel,Samuel,Prophets,SBH,prose,Q,עָמַדְתִּ֣י,עמדתי,עמד,<MD[,stand,wqtl,qal,p1,unknown,sg,-p,וְעָמַדְתִּ֣י לְיַד־אָבִ֗י בַּשָּׂדֶה֙ ,וְעָמַדְתִּ֣י לְיַד־אָבִ֗י בַּשָּׂדֶה֙ ,וְעָמַדְתִּ֣י לְיַד־אָבִ֗י בַּשָּׂדֶה֙ אֲשֶׁ֣ר אַתָּ֣ה שָׁ֔ם ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 19:3,I Sam. 19:3,0,,0,,,0
152888,1_Samuel 19:3,1_Samuel,Samuel,Prophets,SBH,prose,Q,רָאִ֥יתִי,ראיתי,ראה,R>H[,see,wqtl,qal,p1,unknown,sg,d-,וְרָאִ֥יתִי מָ֖ה ,וְרָאִ֥יתִי מָ֖ה ,וְרָאִ֥יתִי מָ֖ה ,NQQ,WQt0,W,Main,_W_V,1,_W_,_conj_,_W_,1Sam 19:3,I Sam. 19:3,1,VO,0,,,0
152891,1_Samuel 19:3,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִגַּ֥דְתִּי,הגדתי,נגד,NGD[,report,wqtl,hif,p1,unknown,sg,,וְהִגַּ֥דְתִּי לָֽךְ׃ ס ,וְהִגַּ֥דְתִּי לָֽךְ׃ ס ,וְהִגַּ֥דְתִּי לָֽךְ׃ ס ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 19:3,I Sam. 19:3,0,,0,,,0
153536,1_Samuel 20:5,1_Samuel,Samuel,Prophets,SBH,prose,Q,שִׁלַּחְתַּ֨נִי֙,שׁלחתני,שׁלח,CLX[,send,wqtl,piel,p2,m,sg,,וְשִׁלַּחְתַּ֨נִי֙ ,וְשִׁלַּחְתַּ֨נִי֙ ,וְשִׁלַּחְתַּ֨נִי֙ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:5,I Sam. 20:5,1,VO?,0,,,0
153538,1_Samuel 20:5,1_Samuel,Samuel,Prophets,SBH,prose,Q,נִסְתַּרְתִּ֣י,נסתרתי,סתר,STR[,hide,wqtl,nif,p1,unknown,sg,,וְנִסְתַּרְתִּ֣י בַשָּׂדֶ֔ה עַ֖ד הָעֶ֥רֶב הַשְּׁלִשִֽׁית׃ ,וְנִסְתַּרְתִּ֣י בַשָּׂדֶ֔ה עַ֖ד הָעֶ֥רֶב הַשְּׁלִשִֽׁית׃ ,וְנִסְתַּרְתִּ֣י בַשָּׂדֶ֔ה עַ֖ד הָעֶ֥רֶב הַשְּׁלִשִֽׁית׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:5,I Sam. 20:5,0,,0,,,1
153552,1_Samuel 20:6,1_Samuel,Samuel,Prophets,SBH,prose,Q,אָמַרְתָּ֗,אמרת,אמר,>MR[,say,wqtl,qal,p2,m,sg,--,וְאָמַרְתָּ֗ ,וְאָמַרְתָּ֗ ,וְאָמַרְתָּ֗ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:6,I Sam. 20:6,1,VO?,0,,,0
153590,1_Samuel 20:8,1_Samuel,Samuel,Prophets,SBH,prose,Q,עָשִׂ֤יתָ,עשׂית,עשׂה,<FH[,make,wqtl,qal,p2,m,sg,dc,וְעָשִׂ֤יתָ חֶ֨סֶד֙ עַל־עַבְדֶּ֔ךָ ,וְעָשִׂ֤יתָ חֶ֨סֶד֙ עַל־עַבְדֶּ֔ךָ ,וְעָשִׂ֤יתָ חֶ֨סֶד֙ עַל־עַבְדֶּ֔ךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:8,I Sam. 20:8,1,VO,0,,,0
153696,1_Samuel 20:12,1_Samuel,Samuel,Prophets,SBH,prose,Q,גָלִ֖יתִי,גליתי,גלה,GLH[,uncover,wqtl,qal,p1,unknown,sg,d-,וְגָלִ֖יתִי אֶת־אָזְנֶֽךָ׃ ,וְגָלִ֖יתִי אֶת־אָזְנֶֽךָ׃ ,וְגָלִ֖יתִי אֶת־אָזְנֶֽךָ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:12,I Sam. 20:12,1,VO,0,,,0
153716,1_Samuel 20:13,1_Samuel,Samuel,Prophets,SBH,prose,Q,גָלִ֨יתִי֙,גליתי,גלה,GLH[,uncover,wqtl,qal,p1,unknown,sg,d-,וְגָלִ֨יתִי֙ אֶת־אָזְנֶ֔ךָ ,וְגָלִ֨יתִי֙ אֶת־אָזְנֶ֔ךָ ,וְגָלִ֨יתִי֙ אֶת־אָזְנֶ֔ךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:13,I Sam. 20:13,1,VO,0,,,0
153720,1_Samuel 20:13,1_Samuel,Samuel,Prophets,SBH,prose,Q,שִׁלַּחְתִּ֖יךָ,שׁלחתיך,שׁלח,CLX[,send,wqtl,piel,p1,unknown,sg,,וְשִׁלַּחְתִּ֖יךָ ,וְשִׁלַּחְתִּ֖יךָ ,וְשִׁלַּחְתִּ֖יךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:13,I Sam. 20:13,1,VO?,0,,,0
153722,1_Samuel 20:13,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָלַכְתָּ֣,הלכת,הלך,HLK[,walk,wqtl,qal,p2,m,sg,--,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,וְהָלַכְתָּ֣ לְשָׁלֹ֑ום ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:13,I Sam. 20:13,0,,0,,,0
153779,1_Samuel 20:16,1_Samuel,Samuel,Prophets,SBH,prose,Q,בִקֵּ֣שׁ,בקשׁ,בקשׁ,BQC[,seek,wqtl,piel,p3,m,sg,,וּבִקֵּ֣שׁ יְהוָ֔ה מִיַּ֖ד אֹיְבֵ֥י דָוִֽד׃ ,וּבִקֵּ֣שׁ יְהוָ֔ה מִיַּ֖ד אֹיְבֵ֥י דָוִֽד׃ ,וּבִקֵּ֣שׁ יְהוָ֔ה מִיַּ֖ד אֹיְבֵ֥י דָוִֽד׃ ,NQN,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:16,I Sam. 20:16,0,,0,,,0
153806,1_Samuel 20:18,1_Samuel,Samuel,Prophets,SBH,prose,Q,נִפְקַ֕דְתָּ,נפקדת,פקד,PQD[,miss,wqtl,nif,p2,m,sg,,וְנִפְקַ֕דְתָּ ,וְנִפְקַ֕דְתָּ ,וְנִפְקַ֕דְתָּ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:18,I Sam. 20:18,0,,0,,,0
153811,1_Samuel 20:19,1_Samuel,Samuel,Prophets,SBH,prose,Q,שִׁלַּשְׁתָּ֙,שׁלשׁת,שׁלשׁ,CLC[,be three,wqtl,piel,p2,m,sg,,וְשִׁלַּשְׁתָּ֙ ,וְשִׁלַּשְׁתָּ֙ ,וְשִׁלַּשְׁתָּ֙ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:19,I Sam. 20:19,0,,0,,,0
153815,1_Samuel 20:19,1_Samuel,Samuel,Prophets,SBH,prose,Q,בָאתָ֙,באת,בוא,BW>[,come,wqtl,qal,p2,m,sg,-p,וּבָאתָ֙ אֶל־הַמָּקֹ֔ום ,וּבָאתָ֙ אֶל־הַמָּקֹ֔ום ,וּבָאתָ֙ אֶל־הַמָּקֹ֔ום אֲשֶׁר־נִסְתַּ֥רְתָּ שָּׁ֖ם בְּיֹ֣ום הַֽמַּעֲשֶׂ֑ה ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:19,I Sam. 20:19,0,,0,,,0
153827,1_Samuel 20:19,1_Samuel,Samuel,Prophets,SBH,prose,Q,יָ֣שַׁבְתָּ֔,ישׁבת,ישׁב,JCB[,sit,wqtl,qal,p2,m,sg,-p,וְיָ֣שַׁבְתָּ֔ אֵ֖צֶל הָאֶ֥בֶן הָאָֽזֶל׃ ,וְיָ֣שַׁבְתָּ֔ אֵ֖צֶל הָאֶ֥בֶן הָאָֽזֶל׃ ,וְיָ֣שַׁבְתָּ֔ אֵ֖צֶל הָאֶ֥בֶן הָאָֽזֶל׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 20:19,I Sam. 20:19,0,,0,,,0
154850,1_Samuel 22:5,1_Samuel,Samuel,Prophets,SBH,prose,Q,בָֽאתָ,באת,בוא,BW>[,come,wqtl,qal,p2,m,sg,-b,וּבָֽאתָ־לְּךָ֖ אֶ֣רֶץ יְהוּדָ֑ה ,וּבָֽאתָ־לְּךָ֖ אֶ֣רֶץ יְהוּדָ֑ה ,וּבָֽאתָ־לְּךָ֖ אֶ֣רֶץ יְהוּדָ֑ה ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 22:5,I Sam. 22:5,0,,0,,,0
155351,1_Samuel 23:2,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִכֵּ֔יתִי,הכיתי,נכה,NKH[,strike,wqtl,hif,p1,unknown,sg,,וְהִכֵּ֔יתִי בַּפְּלִשְׁתִּ֖ים הָאֵ֑לֶּה ס ,וְהִכֵּ֔יתִי בַּפְּלִשְׁתִּ֖ים הָאֵ֑לֶּה ס ,וְהִכֵּ֔יתִי בַּפְּלִשְׁתִּ֖ים הָאֵ֑לֶּה ס ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:2,I Sam. 23:2,0,,0,,,0
155364,1_Samuel 23:2,1_Samuel,Samuel,Prophets,SBH,prose,Q,הִכִּ֣יתָ,הכית,נכה,NKH[,strike,wqtl,hif,p2,m,sg,,וְהִכִּ֣יתָ בַפְּלִשְׁתִּ֔ים ,וְהִכִּ֣יתָ בַפְּלִשְׁתִּ֔ים ,וְהִכִּ֣יתָ בַפְּלִשְׁתִּ֔ים ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:2,I Sam. 23:2,0,,0,,,0
155369,1_Samuel 23:2,1_Samuel,Samuel,Prophets,SBH,prose,Q,הֹושַׁעְתָּ֖,הושׁעת,ישׁע,JC<[,help,wqtl,hif,p2,m,sg,,וְהֹושַׁעְתָּ֖ אֶת־קְעִילָֽה׃ ,וְהֹושַׁעְתָּ֖ אֶת־קְעִילָֽה׃ ,וְהֹושַׁעְתָּ֖ אֶת־קְעִילָֽה׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:2,I Sam. 23:2,1,VO,0,,,0
155813,1_Samuel 23:23,1_Samuel,Samuel,Prophets,SBH,prose,Q,שַׁבְתֶּ֤ם,שׁבתם,שׁוב,CWB[,return,wqtl,qal,p2,m,pl,-i,וְשַׁבְתֶּ֤ם אֵלַי֙ אֶל־נָכֹ֔ון ,וְשַׁבְתֶּ֤ם אֵלַי֙ אֶל־נָכֹ֔ון ,וְשַׁבְתֶּ֤ם אֵלַי֙ אֶל־נָכֹ֔ון ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:23,I Sam. 23:23,0,,0,,,0
155818,1_Samuel 23:23,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָלַכְתִּ֖י,הלכתי,הלך,HLK[,walk,wqtl,qal,p1,unknown,sg,-c,וְהָלַכְתִּ֖י אִתְּכֶ֑ם ,וְהָלַכְתִּ֖י אִתְּכֶ֑ם ,וְהָלַכְתִּ֖י אִתְּכֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:23,I Sam. 23:23,0,,0,,,0
155821,1_Samuel 23:23,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָיָה֙,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָה֙ ,וְהָיָה֙ ,וְהָיָה֙ ,NQ,MSyn,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:23,I Sam. 23:23,0,,0,,,0
155828,1_Samuel 23:23,1_Samuel,Samuel,Prophets,SBH,prose,Q,חִפַּשְׂתִּ֣י,חפשׂתי,חפשׂ,XPF[,search,wqtl,piel,p1,unknown,sg,,וְחִפַּשְׂתִּ֣י אֹתֹ֔ו בְּכֹ֖ל אַלְפֵ֥י יְהוּדָֽה׃ ,וְחִפַּשְׂתִּ֣י אֹתֹ֔ו בְּכֹ֖ל אַלְפֵ֥י יְהוּדָֽה׃ ,וְחִפַּשְׂתִּ֣י אֹתֹ֔ו בְּכֹ֖ל אַלְפֵ֥י יְהוּדָֽה׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 23:23,I Sam. 23:23,1,VO,0,,,0
156064,1_Samuel 24:5,1_Samuel,Samuel,Prophets,SBH,prose,Q,עָשִׂ֣יתָ,עשׂית,עשׂה,<FH[,make,wqtl,qal,p2,m,sg,-i,וְעָשִׂ֣יתָ לֹּ֔ו ,וְעָשִׂ֣יתָ לֹּ֔ו ,וְעָשִׂ֣יתָ לֹּ֔ו כַּאֲשֶׁ֖ר יִטַ֣ב בְּעֵינֶ֑יךָ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:5,I Sam. 24:5,0,,0,,,0
156222,1_Samuel 24:11,1_Samuel,Samuel,Prophets,SBH,prose,Q,אָמַ֥ר,אמר,אמר,>MR[,say,wqtl,qal,p3,m,sg,--,וְאָמַ֥ר ,וְאָמַ֥ר ,וְאָמַ֥ר לַהֲרָגֲךָ֖ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:11,I Sam. 24:11,0,,0,,,0
156285,1_Samuel 24:13,1_Samuel,Samuel,Prophets,SBH,prose,Q,נְקָמַ֥נִי,נקמני,נקם,NQM[,avenge,wqtl,qal,p3,m,sg,dc,וּנְקָמַ֥נִי יְהוָ֖ה מִמֶּ֑ךָּ ,וּנְקָמַ֥נִי יְהוָ֖ה מִמֶּ֑ךָּ ,וּנְקָמַ֥נִי יְהוָ֖ה מִמֶּ֑ךָּ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:13,I Sam. 24:13,1,VO?,0,,,0
156324,1_Samuel 24:16,1_Samuel,Samuel,Prophets,SBH,prose,Q,הָיָ֤ה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן ,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן ,וְהָיָ֤ה יְהוָה֙ לְדַיָּ֔ן ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:16,I Sam. 24:16,0,,0,,,0
156329,1_Samuel 24:16,1_Samuel,Samuel,Prophets,SBH,prose,Q,שָׁפַ֖ט,שׁפט,שׁפט,CPV[,judge,wqtl,qal,p3,m,sg,-p,וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ ,וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ ,וְשָׁפַ֖ט בֵּינִ֣י וּבֵינֶ֑ךָ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,1Sam 24:16,I Sam. 24:16,0,,0,,,0
