bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
109434,וְנָתַן֩ יְהוָ֨ה לְךָ֥ שָׁם֙ לֵ֣ב רַגָּ֔ז וְכִלְיֹ֥ון עֵינַ֖יִם וְדַֽאֲבֹ֥ון נָֽפֶשׁ׃ ,536857,וְנָתַן֩ יְהוָ֨ה לְךָ֥ שָׁם֙ לֵ֣ב רַגָּ֔ז וְכִלְיֹ֥ון עֵינַ֖יִם וְדַֽאֲבֹ֥ון נָֽפֶשׁ׃ ,Main,Q,wqtl,WQtX,p3,NTN[,נתן,וּפָֽחַדְתָּ֙ לַ֣יְלָה וְיֹומָ֔ם ,536859,וּפָֽחַדְתָּ֙ לַ֣יְלָה וְיֹומָ֔ם ,Main,Q,wqtl,WQt0,p2,PXD[,פחדת
109441,וְהָי֣וּ חַיֶּ֔יךָ תְּלֻאִ֥ים לְךָ֖ מִנֶּ֑גֶד ,536858,וְהָי֣וּ חַיֶּ֔יךָ תְּלֻאִ֥ים לְךָ֖ מִנֶּ֑גֶד ,Main,Q,wqtl,WQtX,p3,HJH[,היו,וְלֹ֥א תַאֲמִ֖ין בְּחַיֶּֽיךָ׃ ,536860,וְלֹ֥א תַאֲמִ֖ין בְּחַיֶּֽיךָ׃ ,Main,Q,yqtl,WxY0,p2,>MN[,תאמין
109477,וְנָתַן֩ יְהוָ֨ה לְךָ֥ שָׁם֙ לֵ֣ב רַגָּ֔ז וְכִלְיֹ֥ון עֵינַ֖יִם וְדַֽאֲבֹ֥ון נָֽפֶשׁ׃ ,536857,וְנָתַן֩ יְהוָ֨ה לְךָ֥ שָׁם֙ לֵ֣ב רַגָּ֔ז וְכִלְיֹ֥ון עֵינַ֖יִם וְדַֽאֲבֹ֥ון נָֽפֶשׁ׃ ,Main,Q,wqtl,WQtX,p3,NTN[,נתן,אֲשֶׁ֣ר אָמַ֣רְתִּֽי לְךָ֔ ,536870,אֲשֶׁ֣ר אָמַ֣רְתִּֽי לְךָ֔ ,SubMod,Q,qtl,xQt0,p1,>MR[,אמרתי
109494,וֶֽהֱשִֽׁיבְךָ֨ יְהוָ֥ה׀ מִצְרַיִם֮ בָּאֳנִיֹּות֒ בַּדֶּ֨רֶךְ֙ ,536869,וֶֽהֱשִֽׁיבְךָ֨ יְהוָ֥ה׀ מִצְרַיִם֮ בָּאֳנִיֹּות֒ בַּדֶּ֨רֶךְ֙ ,Main,Q,wqtl,WQtX,p3,CWB[,השׁיבך,וְאֵ֥ין קֹנֶֽה׃ ס ,536874,וְאֵ֥ין קֹנֶֽה׃ ס ,Main,Q,Ø,NmCl,,,
109682,אַתֶּ֣ם רְאִיתֶ֗ם אֵ֣ת כָּל־הַמַּסֹּות֙ הַגְּדֹלֹ֔ת הָאֹתֹ֧ת וְהַמֹּפְתִ֛ים הַגְּדֹלִ֖ים הָהֵֽם׃ ,536882,אַתֶּ֣ם רְאִיתֶ֗ם אֵ֣ת כָּל־,Main,Q,qtl,XQtl,p2,R>H[,ראיתם,וַעֲשִׂיתֶ֖ם אֹתָ֑ם ,536909,וַעֲשִׂיתֶ֖ם אֹתָ֑ם ,Main,Q,wqtl,WQt0,p2,<FH[,עשׂיתם
109690,וּשְׁמַרְתֶּ֗ם אֶת־דִּבְרֵי֙ הַבְּרִ֣ית הַזֹּ֔את ,536908,וּשְׁמַרְתֶּ֗ם אֶת־דִּבְרֵי֙ הַבְּרִ֣ית הַזֹּ֔את ,Main,Q,wqtl,WQt0,p2,CMR[,שׁמרתם,לְמַ֣עַן תַּשְׂכִּ֔ילוּ אֵ֖ת כָּל־,536910,לְמַ֣עַן תַּשְׂכִּ֔ילוּ אֵ֖ת כָּל־,SubAdv,Q,yqtl,xYq0,p2,FKL[,תשׂכילו
109887,פֶּן־יֵ֣שׁ בָּ֠כֶם אִ֣ישׁ אֹו־אִשָּׁ֞ה אֹ֧ו מִשְׁפָּחָ֣ה אֹו־שֵׁ֗בֶט ,536933,פֶּן־יֵ֣שׁ בָּ֠כֶם אִ֣ישׁ אֹו־אִשָּׁ֞ה אֹ֧ו מִשְׁפָּחָ֣ה אֹו־שֵׁ֗בֶט ,SubAdv,Q,Ø,NmCl,,,,בְּשָׁמְעֹו֩ אֶת־דִּבְרֵ֨י הָֽאָלָ֜ה הַזֹּ֗את ,536940,בְּשָׁמְעֹו֩ אֶת־דִּבְרֵ֨י הָֽאָלָ֜ה הַזֹּ֗את ,SubAdv,Q,infc,InfC,unknown,CM<[,שׁמעו
109897,וְהָיָ֡ה ,536939,וְהָיָ֡ה ,Main,Q,wqtl,WQt0,p3,HJH[,היה,לֵאמֹר֙ ,536942,לֵאמֹר֙ ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר
109935,כִּ֣י אָ֠ז יֶעְשַׁ֨ן אַף־יְהוָ֤ה וְקִנְאָתֹו֙ בָּאִ֣ישׁ הַה֔וּא ,536948,כִּ֣י אָ֠ז יֶעְשַׁ֨ן אַף־יְהוָ֤ה וְקִנְאָתֹו֙ בָּאִ֣ישׁ הַה֔וּא ,SubAdv,Q,yqtl,xYqX,p3,<CN[,יעשׁן,הַכְּתוּבָ֖ה בַּסֵּ֣פֶר הַזֶּ֑ה ,536950,הַכְּתוּבָ֖ה בַּסֵּ֣פֶר הַזֶּ֑ה ,SubMod,Q,ptcp,Ptcp,unknown,KTB[,כתובה
109948,כִּ֣י אָ֠ז יֶעְשַׁ֨ן אַף־יְהוָ֤ה וְקִנְאָתֹו֙ בָּאִ֣ישׁ הַה֔וּא ,536948,כִּ֣י אָ֠ז יֶעְשַׁ֨ן אַף־יְהוָ֤ה וְקִנְאָתֹו֙ בָּאִ֣ישׁ הַה֔וּא ,SubAdv,Q,yqtl,xYqX,p3,<CN[,יעשׁן,וְהִבְדִּילֹ֤ו יְהוָה֙ לְרָעָ֔ה מִכֹּ֖ל שִׁבְטֵ֣י יִשְׂרָאֵ֑ל כְּכֹל֙ אָלֹ֣ות הַבְּרִ֔ית ,536952,וְהִבְדִּילֹ֤ו יְהוָה֙ לְרָעָ֔ה מִכֹּ֖ל שִׁבְטֵ֣י יִשְׂרָאֵ֑ל כְּכֹל֙ אָלֹ֣ות הַבְּרִ֔ית ,Main,Q,wqtl,WQtX,p3,BDL[,הבדילו
109957,וּמָחָ֤ה יְהוָה֙ אֶת־שְׁמֹ֔ו מִתַּ֖חַת הַשָּׁמָֽיִם׃ ,536951,וּמָחָ֤ה יְהוָה֙ אֶת־שְׁמֹ֔ו מִתַּ֖חַת הַשָּׁמָֽיִם׃ ,Main,Q,wqtl,WQtX,p3,MXH[,מחה,הַכְּתוּבָ֕ה בְּסֵ֥פֶר הַתֹּורָ֖ה הַזֶּֽה׃ ,536953,הַכְּתוּבָ֕ה בְּסֵ֥פֶר הַתֹּורָ֖ה הַזֶּֽה׃ ,SubMod,Q,ptcp,Ptcp,unknown,KTB[,כתובה
109979,פֶּן־יֵ֣שׁ בָּ֠כֶם אִ֣ישׁ אֹו־אִשָּׁ֞ה אֹ֧ו מִשְׁפָּחָ֣ה אֹו־שֵׁ֗בֶט ,536933,פֶּן־יֵ֣שׁ בָּ֠כֶם אִ֣ישׁ אֹו־אִשָּׁ֞ה אֹ֧ו מִשְׁפָּחָ֣ה אֹו־שֵׁ֗בֶט ,SubAdv,Q,Ø,NmCl,,,,אֲשֶׁ֤ר יָק֨וּמוּ֙ מֵאַ֣חֲרֵיכֶ֔ם ,536955,אֲשֶׁ֤ר יָק֨וּמוּ֙ מֵאַ֣חֲרֵיכֶ֔ם ,SubMod,Q,yqtl,xYq0,p3,QWM[,יקומו
109998,אֲשֶׁ֥ר יָבֹ֖א מֵאֶ֣רֶץ רְחֹוקָ֑ה ,536957,אֲשֶׁ֥ר יָבֹ֖א מֵאֶ֣רֶץ רְחֹוקָ֑ה ,SubMod,Q,yqtl,xYq0,p3,BW>[,יבא,אֲשֶׁר־חִלָּ֥ה יְהוָ֖ה בָּֽהּ׃ ,536959,אֲשֶׁר־חִלָּ֥ה יְהוָ֖ה בָּֽהּ׃ ,SubMod,Q,qtl,xQtX,p3,XLH[,חלה
110046,וְאָמַ֞ר הַדֹּ֣ור הָֽאַחֲרֹ֗ון בְּנֵיכֶם֙ וְהַ֨נָּכְרִ֔י ,536954,וְאָמַ֞ר הַדֹּ֣ור הָֽאַחֲרֹ֗ון בְּנֵיכֶם֙ ,Main,Q,wqtl,WQtX,p3,>MR[,אמר,עַל־מֶ֨ה עָשָׂ֧ה יְהוָ֛ה כָּ֖כָה לָאָ֣רֶץ הַזֹּ֑את ,536968,עַל־מֶ֨ה עָשָׂ֧ה יְהוָ֛ה כָּ֖כָה לָאָ֣רֶץ הַזֹּ֑את ,Main,Q,qtl,xQtX,p3,<FH[,עשׂה
110069,וְאָֽמְרוּ֙ כָּל־הַגֹּויִ֔ם ,536967,וְאָֽמְרוּ֙ כָּל־הַגֹּויִ֔ם ,Main,Q,wqtl,WQtX,p3,>MR[,אמרו,עַ֚ל אֲשֶׁ֣ר עָֽזְב֔וּ אֶת־בְּרִ֥ית יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם ,536971,עַ֚ל אֲשֶׁ֣ר עָֽזְב֔וּ אֶת־בְּרִ֥ית יְהוָ֖ה אֱלֹהֵ֣י אֲבֹתָ֑ם ,Main,Q,qtl,xQt0,p3,<ZB[,עזבו
110176,,,,,,,,,,,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,536990,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,SubAdv,Q,yqtl,xYqX,p3,BW>[,יבאו
110195,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,536990,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,SubAdv,Q,yqtl,xYqX,p3,BW>[,יבאו,אֲשֶׁ֧ר הִדִּיחֲךָ֛ יְהוָ֥ה אֱלֹהֶ֖יךָ שָֽׁמָּה׃ ,536993,אֲשֶׁ֧ר הִדִּיחֲךָ֛ יְהוָ֥ה אֱלֹהֶ֖יךָ שָֽׁמָּה׃ ,SubMod,Q,qtl,xQtX,p3,NDX[,הדיחך
110208,וַהֲשֵׁבֹתָ֙ אֶל־לְבָבֶ֔ךָ בְּכָל־הַגֹּויִ֔ם ,536992,וַהֲשֵׁבֹתָ֙ אֶל־לְבָבֶ֔ךָ בְּכָל־הַגֹּויִ֔ם ,Main,Q,wqtl,WQt0,p2,CWB[,השׁבת,וְשָׁמַעְתָּ֣ בְקֹלֹ֔ו כְּכֹ֛ל אַתָּ֣ה וּבָנֶ֔יךָ בְּכָל־לְבָבְךָ֖ וּבְכָל־נַפְשֶֽׁךָ׃ ,536995,וְשָׁמַעְתָּ֣ בְקֹלֹ֔ו כְּכֹ֛ל ,Main,Q,wqtl,WQt0,p2,CM<[,שׁמעת
110213,וְשַׁבְתָּ֞ עַד־יְהוָ֤ה אֱלֹהֶ֨יךָ֙ ,536994,וְשַׁבְתָּ֞ עַד־יְהוָ֤ה אֱלֹהֶ֨יךָ֙ ,Main,Q,wqtl,WQt0,p2,CWB[,שׁבת,אֲשֶׁר־אָנֹכִ֥י מְצַוְּךָ֖ הַיֹּ֑ום ,536996,אֲשֶׁר־אָנֹכִ֥י מְצַוְּךָ֖ הַיֹּ֑ום ,SubMod,Q,ptcp,Ptcp,unknown,YWH[,מצוך
110234,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,536990,כִֽי־יָבֹ֨אוּ עָלֶ֜יךָ כָּל־הַדְּבָרִ֣ים הָאֵ֗לֶּה הַבְּרָכָה֙ וְהַקְּלָלָ֔ה ,SubAdv,Q,yqtl,xYqX,p3,BW>[,יבאו,וְרִחֲמֶ֑ךָ ,536999,וְרִחֲמֶ֑ךָ ,Main,Q,wqtl,WQt0,p3,RXM[,רחמך
110240,וְשָׁ֨ב יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־שְׁבוּתְךָ֖ ,536998,וְשָׁ֨ב יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־שְׁבוּתְךָ֖ ,Main,Q,wqtl,WQtX,p3,CWB=[,שׁב,וְשָׁ֗ב ,537000,וְשָׁ֗ב ,Main,Q,wqtl,WQt0,p3,CWB[,שׁב
110242,וְרִחֲמֶ֑ךָ ,536999,וְרִחֲמֶ֑ךָ ,Main,Q,wqtl,WQt0,p3,RXM[,רחמך,וְקִבֶּצְךָ֙ מִכָּל־הָ֣עַמִּ֔ים ,537001,וְקִבֶּצְךָ֙ מִכָּל־הָ֣עַמִּ֔ים ,Main,Q,wqtl,WQt0,p3,QBY[,קבצך
110244,וְשָׁ֗ב ,537000,וְשָׁ֗ב ,Main,Q,wqtl,WQt0,p3,CWB[,שׁב,אֲשֶׁ֧ר הֱפִֽיצְךָ֛ יְהוָ֥ה אֱלֹהֶ֖יךָ שָֽׁמָּה׃ ,537002,אֲשֶׁ֧ר הֱפִֽיצְךָ֛ יְהוָ֥ה אֱלֹהֶ֖יךָ שָֽׁמָּה׃ ,SubMod,Q,qtl,xQtX,p3,PWY[,הפיצך
110271,וְשָׁ֨ב יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־שְׁבוּתְךָ֖ ,536998,וְשָׁ֨ב יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־שְׁבוּתְךָ֖ ,Main,Q,wqtl,WQtX,p3,CWB=[,שׁב,אֲשֶׁר־יָרְשׁ֥וּ אֲבֹתֶ֖יךָ ,537007,אֲשֶׁר־יָרְשׁ֥וּ אֲבֹתֶ֖יךָ ,SubMod,Q,qtl,xQtX,p3,JRC[,ירשׁו
110281,וֶהֱבִֽיאֲךָ֞ יְהוָ֣ה אֱלֹהֶ֗יךָ אֶל־הָאָ֛רֶץ ,537006,וֶהֱבִֽיאֲךָ֞ יְהוָ֣ה אֱלֹהֶ֗יךָ אֶל־הָאָ֛רֶץ ,Main,Q,wqtl,WQtX,p3,BW>[,הביאך,וְהֵיטִֽבְךָ֥ ,537009,וְהֵיטִֽבְךָ֥ ,Main,Q,wqtl,WQt0,p3,JVB[,היטבך
110283,וִֽירִשְׁתָּ֑הּ ,537008,וִֽירִשְׁתָּ֑הּ ,Main,Q,wqtl,WQt0,p2,JRC[,ירשׁתה,וְהִרְבְּךָ֖ מֵאֲבֹתֶֽיךָ׃ ,537010,וְהִרְבְּךָ֖ מֵאֲבֹתֶֽיךָ׃ ,Main,Q,wqtl,WQt0,p3,RBH[,הרבך
110285,וְהֵיטִֽבְךָ֥ ,537009,וְהֵיטִֽבְךָ֥ ,Main,Q,wqtl,WQt0,p3,JVB[,היטבך,,,,,,,,,,
110289,וֶהֱבִֽיאֲךָ֞ יְהוָ֣ה אֱלֹהֶ֗יךָ אֶל־הָאָ֛רֶץ ,537006,וֶהֱבִֽיאֲךָ֞ יְהוָ֣ה אֱלֹהֶ֗יךָ אֶל־הָאָ֛רֶץ ,Main,Q,wqtl,WQtX,p3,BW>[,הביאך,לְאַהֲבָ֞ה אֶת־יְהוָ֧ה אֱלֹהֶ֛יךָ בְּכָל־לְבָבְךָ֥ וּבְכָל־נַפְשְׁךָ֖ ,537012,לְאַהֲבָ֞ה אֶת־יְהוָ֧ה אֱלֹהֶ֛יךָ בְּכָל־לְבָבְךָ֥ וּבְכָל־נַפְשְׁךָ֖ ,SubAdv,Q,infc,InfC,unknown,>HB[,אהבה
110313,וּמָ֨ל יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־לְבָבְךָ֖ וְאֶת־לְבַ֣ב זַרְעֶ֑ךָ ,537011,וּמָ֨ל יְהוָ֧ה אֱלֹהֶ֛יךָ אֶת־לְבָבְךָ֖ וְאֶת־לְבַ֣ב זַרְעֶ֑ךָ ,Main,Q,wqtl,WQtX,p3,MWL[,מל,אֲשֶׁ֥ר רְדָפֽוּךָ׃ ,537015,אֲשֶׁ֥ר רְדָפֽוּךָ׃ ,SubMod,Q,qtl,xQt0,p3,RDP[,רדפוך
110333,וְאַתָּ֣ה תָשׁ֔וּב ,537016,וְאַתָּ֣ה תָשׁ֔וּב ,Main,Q,yqtl,WXYq,p2,CWB[,תשׁוב,וְעָשִׂ֨יתָ֙ אֶת־כָּל־מִצְוֹתָ֔יו ,537018,וְעָשִׂ֨יתָ֙ אֶת־כָּל־מִצְוֹתָ֔יו ,Main,Q,wqtl,WQt0,p2,<FH[,עשׂית
110338,וְשָׁמַעְתָּ֖ בְּקֹ֣ול יְהוָ֑ה ,537017,וְשָׁמַעְתָּ֖ בְּקֹ֣ול יְהוָ֑ה ,Main,Q,wqtl,WQt0,p2,CM<[,שׁמעת,אֲשֶׁ֛ר אָנֹכִ֥י מְצַוְּךָ֖ הַיֹּֽום׃ ,537019,אֲשֶׁ֛ר אָנֹכִ֥י מְצַוְּךָ֖ הַיֹּֽום׃ ,SubMod,Q,ptcp,Ptcp,unknown,YWH[,מצוך
110348,וְאַתָּ֣ה תָשׁ֔וּב ,537016,וְאַתָּ֣ה תָשׁ֔וּב ,Main,Q,yqtl,WXYq,p2,CWB[,תשׁוב,כִּ֣י׀ יָשׁ֣וּב יְהוָ֗ה ,537021,כִּ֣י׀ יָשׁ֣וּב יְהוָ֗ה ,SubAdv,Q,yqtl,xYqX,p3,CWB[,ישׁוב
110532,אֲשֶׁ֨ר אָנֹכִ֣י מְצַוְּךָ֮ הַיֹּום֒ ,537049,אֲשֶׁ֨ר אָנֹכִ֣י מְצַוְּךָ֮ הַיֹּום֒ ,SubMod,Q,ptcp,Ptcp,unknown,YWH[,מצוך,וְרָבִ֔יתָ ,537054,וְרָבִ֔יתָ ,Main,Q,wqtl,WQt0,p2,RBH[,רבית
110534,וְחָיִ֣יתָ ,537053,וְחָיִ֣יתָ ,Main,Q,wqtl,WQt0,p2,XJH[,חיית,וּבֵֽרַכְךָ֙ יְהוָ֣ה אֱלֹהֶ֔יךָ בָּאָ֕רֶץ ,537055,וּבֵֽרַכְךָ֙ יְהוָ֣ה אֱלֹהֶ֔יךָ בָּאָ֕רֶץ ,Main,Q,wqtl,WQtX,p3,BRK[,ברכך
110536,וְרָבִ֔יתָ ,537054,וְרָבִ֔יתָ ,Main,Q,wqtl,WQt0,p2,RBH[,רבית,אֲשֶׁר־אַתָּ֥ה בָא־שָׁ֖מָּה ,537056,אֲשֶׁר־אַתָּ֥ה בָא־שָׁ֖מָּה ,SubMod,Q,ptcp,Ptcp,unknown,BW>[,בא
110556,וְאִם־יִפְנֶ֥ה לְבָבְךָ֖ ,537058,וְאִם־יִפְנֶ֥ה לְבָבְךָ֖ ,SubAdv,Q,yqtl,WxYX,p3,PNH[,יפנה,וְהִֽשְׁתַּחֲוִ֛יתָ לֵאלֹהִ֥ים אֲחֵרִ֖ים ,537061,וְהִֽשְׁתַּחֲוִ֛יתָ לֵאלֹהִ֥ים אֲחֵרִ֖ים ,Main,Q,wqtl,WQt0,p2,XWH[,השׁתחוית
110558,וְנִדַּחְתָּ֗ ,537060,וְנִדַּחְתָּ֗ ,Main,Q,wqtl,WQt0,p2,NDX[,נדחת,וַעֲבַדְתָּֽם׃ ,537062,וַעֲבַדְתָּֽם׃ ,Main,Q,wqtl,WQt0,p2,<BD[,עבדתם
110563,וְהִֽשְׁתַּחֲוִ֛יתָ לֵאלֹהִ֥ים אֲחֵרִ֖ים ,537061,וְהִֽשְׁתַּחֲוִ֛יתָ לֵאלֹהִ֥ים אֲחֵרִ֖ים ,Main,Q,wqtl,WQt0,p2,XWH[,השׁתחוית,,,,,,,,,,
110613,הַעִידֹ֨תִי בָכֶ֣ם הַיֹּום֮ אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָרֶץ֒ ,537069,הַעִידֹ֨תִי בָכֶ֣ם הַיֹּום֮ אֶת־הַשָּׁמַ֣יִם וְאֶת־הָאָרֶץ֒ ,Main,Q,qtl,ZQt0,p1,<WD[,העידתי,לְמַ֥עַן תִּחְיֶ֖ה אַתָּ֥ה וְזַרְעֶֽךָ׃ ,537073,לְמַ֥עַן תִּחְיֶ֖ה אַתָּ֥ה וְזַרְעֶֽךָ׃ ,SubAdv,Q,yqtl,xYqX,p2,XJH[,תחיה
110721,הֽוּא־יַשְׁמִ֞יד אֶת־הַגֹּויִ֥ם הָאֵ֛לֶּה מִלְּפָנֶ֖יךָ ,537092,הֽוּא־יַשְׁמִ֞יד אֶת־הַגֹּויִ֥ם הָאֵ֛לֶּה מִלְּפָנֶ֖יךָ ,Main,Q,yqtl,XYqt,p3,CMD[,ישׁמיד,,,,,,,,,,
110732,הֽוּא־יַשְׁמִ֞יד אֶת־הַגֹּויִ֥ם הָאֵ֛לֶּה מִלְּפָנֶ֖יךָ ,537092,הֽוּא־יַשְׁמִ֞יד אֶת־הַגֹּויִ֥ם הָאֵ֛לֶּה מִלְּפָנֶ֖יךָ ,Main,Q,yqtl,XYqt,p3,CMD[,ישׁמיד,כַּאֲשֶׁ֣ר עָשָׂ֗ה לְסִיחֹ֥ון וּלְעֹ֛וג מַלְכֵ֥י הָאֱמֹרִ֖י וּלְאַרְצָ֑ם ,537098,כַּאֲשֶׁ֣ר עָשָׂ֗ה לְסִיחֹ֥ון וּלְעֹ֛וג מַלְכֵ֥י הָאֱמֹרִ֖י וּלְאַרְצָ֑ם ,SubAdv,Q,qtl,xQt0,p3,<FH[,עשׂה
110753,וְעָשָׂ֤ה יְהוָה֙ לָהֶ֔ם ,537097,וְעָשָׂ֤ה יְהוָה֙ לָהֶ֔ם ,Main,Q,wqtl,WQtX,p3,<FH[,עשׂה,וַעֲשִׂיתֶ֣ם לָהֶ֔ם כְּכָל־הַמִּצְוָ֔ה ,537101,וַעֲשִׂיתֶ֣ם לָהֶ֔ם כְּכָל־הַמִּצְוָ֔ה ,Main,Q,wqtl,WQt0,p2,<FH[,עשׂיתם
110758,וּנְתָנָ֥ם יְהוָ֖ה לִפְנֵיכֶ֑ם ,537100,וּנְתָנָ֥ם יְהוָ֖ה לִפְנֵיכֶ֑ם ,Main,Q,wqtl,WQtX,p3,NTN[,נתנם,אֲשֶׁ֥ר צִוִּ֖יתִי אֶתְכֶֽם׃ ,537102,אֲשֶׁ֥ר צִוִּ֖יתִי אֶתְכֶֽם׃ ,SubMod,Q,qtl,xQt0,p1,YWH[,צויתי
110941,וּלְמַ֣עַן יִלְמְד֗וּ ,537142,וּלְמַ֣עַן יִלְמְד֗וּ ,SubAdv,Q,yqtl,WxY0,p3,LMD[,ילמדו,וְשָֽׁמְר֣וּ ,537144,וְשָֽׁמְר֣וּ ,Main,Q,wqtl,WQt0,p3,CMR[,שׁמרו
110946,וְיָֽרְאוּ֙ אֶת־יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם ,537143,וְיָֽרְאוּ֙ אֶת־יְהוָ֣ה אֱלֹֽהֵיכֶ֔ם ,Main,Q,wqtl,WQt0,p3,JR>[,יראו,לַעֲשֹׂ֔ות אֶת־כָּל־דִּבְרֵ֖י הַתֹּורָ֥ה הַזֹּֽאת׃ ,537145,לַעֲשֹׂ֔ות אֶת־כָּל־דִּבְרֵ֖י הַתֹּורָ֥ה הַזֹּֽאת׃ ,SubAdv,Q,infc,InfC,unknown,<FH[,עשׂות
110963,וּבְנֵיהֶ֞ם יִשְׁמְעוּ֙ ,537146,וּבְנֵיהֶ֞ם ,Main,Q,Ø,Defc,,,,לְיִרְאָ֖ה אֶת־יְהוָ֣ה אֱלֹהֵיכֶ֑ם כָּל־הַיָּמִ֗ים ,537150,לְיִרְאָ֖ה אֶת־יְהוָ֣ה אֱלֹהֵיכֶ֑ם כָּל־הַיָּמִ֗ים ,SubAdv,Q,infc,InfC,unknown,JR>[,יראה
111045,הִנְּךָ֥ שֹׁכֵ֖ב עִם־אֲבֹתֶ֑יךָ ,537165,הִנְּךָ֥ שֹׁכֵ֖ב עִם־אֲבֹתֶ֑יךָ ,Main,Q,ptcp,Ptcp,unknown,CKB[,שׁכב,וְזָנָ֣ה׀ אַחֲרֵ֣י׀ אֱלֹהֵ֣י נֵֽכַר־הָאָ֗רֶץ ,537167,וְזָנָ֣ה׀ אַחֲרֵ֣י׀ אֱלֹהֵ֣י נֵֽכַר־הָאָ֗רֶץ ,Main,Q,wqtl,WQt0,p3,ZNH[,זנה
111051,וְקָם֩ הָעָ֨ם הַזֶּ֜ה ,537166,וְקָם֩ הָעָ֨ם הַזֶּ֜ה ,Main,Q,wqtl,WQtX,p3,QWM[,קם,אֲשֶׁ֨ר ה֤וּא בָא־שָׁ֨מָּה֙ בְּקִרְבֹּ֔ו ,537168,אֲשֶׁ֨ר ה֤וּא בָא־שָׁ֨מָּה֙ בְּקִרְבֹּ֔ו ,SubMod,Q,ptcp,Ptcp,unknown,BW>[,בא
111064,וְזָנָ֣ה׀ אַחֲרֵ֣י׀ אֱלֹהֵ֣י נֵֽכַר־הָאָ֗רֶץ ,537167,וְזָנָ֣ה׀ אַחֲרֵ֣י׀ אֱלֹהֵ֣י נֵֽכַר־הָאָ֗רֶץ ,Main,Q,wqtl,WQt0,p3,ZNH[,זנה,וְהֵפֵר֙ אֶת־בְּרִיתִ֔י ,537170,וְהֵפֵר֙ אֶת־בְּרִיתִ֔י ,Main,Q,wqtl,WQt0,p3,PRR[,הפר
111066,וַעֲזָבַ֕נִי ,537169,וַעֲזָבַ֕נִי ,Main,Q,wqtl,WQt0,p3,<ZB[,עזבני,אֲשֶׁ֥ר כָּרַ֖תִּי אִתֹּֽו׃ ,537171,אֲשֶׁ֥ר כָּרַ֖תִּי אִתֹּֽו׃ ,SubMod,Q,qtl,xQt0,p1,KRT[,כרתי
111073,וְקָם֩ הָעָ֨ם הַזֶּ֜ה ,537166,וְקָם֩ הָעָ֨ם הַזֶּ֜ה ,Main,Q,wqtl,WQtX,p3,QWM[,קם,וַעֲזַבְתִּ֞ים ,537173,וַעֲזַבְתִּ֞ים ,Main,Q,wqtl,WQt0,p1,<ZB[,עזבתים
111082,וְחָרָ֣ה אַפִּ֣י בֹ֣ו בַיֹּום־הַ֠הוּא ,537172,וְחָרָ֣ה אַפִּ֣י בֹ֣ו בַיֹּום־הַ֠הוּא ,Main,Q,wqtl,WQtX,p3,XRH[,חרה,וְהִסְתַּרְתִּ֨י פָנַ֤י מֵהֶם֙ ,537174,וְהִסְתַּרְתִּ֨י פָנַ֤י מֵהֶם֙ ,Main,Q,wqtl,WQt0,p1,STR[,הסתרתי
111084,וַעֲזַבְתִּ֞ים ,537173,וַעֲזַבְתִּ֞ים ,Main,Q,wqtl,WQt0,p1,<ZB[,עזבתים,וְהָיָ֣ה ,537175,וְהָיָ֣ה ,Main,Q,wqtl,WQt0,p3,HJH[,היה
111088,וְהִסְתַּרְתִּ֨י פָנַ֤י מֵהֶם֙ ,537174,וְהִסְתַּרְתִּ֨י פָנַ֤י מֵהֶם֙ ,Main,Q,wqtl,WQt0,p1,STR[,הסתרתי,לֶֽאֱכֹ֔ל ,537176,לֶֽאֱכֹ֔ל ,SubAdv,Q,infc,InfC,unknown,>KL[,אכל
