bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
322684,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,583772,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,Main,Q,yqtl,ZYq0,p1,BJN[,אבינה,הִ֝פַּלְתָּ֗ם לְמַשּׁוּאֹֽות׃ ,583774,הִ֝פַּלְתָּ֗ם לְמַשּׁוּאֹֽות׃ ,Main,Q,qtl,ZQt0,p2,NPL[,הפלתם
322707,כַּחֲלֹ֥ום צַלְמָ֬ם תִּבְזֶֽה׃ ,583778,כַּחֲלֹ֥ום ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322709,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,583772,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,Main,Q,yqtl,ZYq0,p1,BJN[,אבינה,וְ֝כִלְיֹותַ֗י אֶשְׁתֹּונָֽן׃ ,583784,וְ֝כִלְיֹותַ֗י אֶשְׁתֹּונָֽן׃ ,SubAdv,Q,yqtl,WxY0,p1,CNN[,אשׁתונן
322713,כִּ֭י יִתְחַמֵּ֣ץ לְבָבִ֑י ,583783,כִּ֭י יִתְחַמֵּ֣ץ לְבָבִ֑י ,SubAdv,Q,yqtl,xYqX,p3,XMY[,יתחמץ,,,,,,,,,,
322719,וַאֲנִי־בַ֭עַר ,583785,וַאֲנִי־בַ֭עַר ,Main,Q,Ø,AjCl,,,,,,,,,,,,,
322733,אָ֝חַ֗זְתָּ בְּיַד־יְמִינִֽי׃ ,583789,אָ֝חַ֗זְתָּ בְּיַד־יְמִינִֽי׃ ,Main,Q,qtl,ZQt0,p2,>XZ[,אחזת,וְ֝אַחַ֗ר כָּבֹ֥וד תִּקָּחֵֽנִי׃ ,583791,וְ֝אַחַ֗ר כָּבֹ֥וד תִּקָּחֵֽנִי׃ ,Main,Q,yqtl,WxY0,p2,LQX[,תקחני
322737,בַּעֲצָתְךָ֥ תַנְחֵ֑נִי ,583790,בַּעֲצָתְךָ֥ תַנְחֵ֑נִי ,Main,Q,yqtl,xYq0,p2,NXH[,תנחני,,,,,,,,,,
322764,וַאֲנִ֣י תָמִ֣יד עִמָּ֑ךְ ,583788,וַאֲנִ֣י תָמִ֣יד עִמָּ֑ךְ ,Main,Q,Ø,NmCl,,,,הִ֝צְמַ֗תָּה כָּל־,583797,הִ֝צְמַ֗תָּה כָּל־,SubAdv,Q,qtl,ZQt0,p2,YMT[,הצמתה
322792,לָמָ֣ה זָנַ֣חְתָּ לָנֶ֑צַח ,583804,לָמָ֣ה ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322828,שָׁאֲג֣וּ צֹ֭רְרֶיךָ בְּקֶ֣רֶב מֹועֲדֶ֑ךָ ,583814,שָׁאֲג֣וּ צֹ֭רְרֶיךָ בְּקֶ֣רֶב מֹועֲדֶ֑ךָ ,Main,Q,qtl,ZQtX,p3,C>G[,שׁאגו,כְּמֵבִ֣יא לְמָ֑עְלָה בִּֽסֲבָךְ־עֵ֝֗ץ קַרְדֻּמֹּֽות׃ ,583817,כְּמֵבִ֣יא לְמָ֑עְלָה בִּֽסֲבָךְ־עֵ֝֗ץ קַרְדֻּמֹּֽות׃ ,SubAdv,Q,ptcp,Ptcp,unknown,BW>[,מביא
322845,שָׁאֲג֣וּ צֹ֭רְרֶיךָ בְּקֶ֣רֶב מֹועֲדֶ֑ךָ ,583814,שָׁאֲג֣וּ צֹ֭רְרֶיךָ בְּקֶ֣רֶב מֹועֲדֶ֑ךָ ,Main,Q,qtl,ZQtX,p3,C>G[,שׁאגו,,,,,,,,,,
322884,עַד־מָתַ֣י יְחָ֣רֶף צָ֑ר ,583828,עַד־מָתַ֣י ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322886,עַד־מָתַ֣י יְחָ֣רֶף צָ֑ר ,583828,עַד־מָתַ֣י ,Main,Q,Ø,Defc,,,,,,,,,,,,,
322892,עַד־מָתַ֣י יְחָ֣רֶף צָ֑ר ,583828,עַד־מָתַ֣י ,Main,Q,Ø,Defc,,,,מִקֶּ֖רֶב חֵֽיקְךָ֣ כַלֵּֽה׃ ,583833,מִקֶּ֖רֶב חֵֽיקְךָ֣ כַלֵּֽה׃ ,Main,Q,impv,xIm0,p2,KLH[,כלה
322926,אַתָּ֣ה רִ֭צַּצְתָּ רָאשֵׁ֣י לִוְיָתָ֑ן ,583838,אַתָּ֣ה רִ֭צַּצְתָּ רָאשֵׁ֣י לִוְיָתָ֑ן ,Main,Q,qtl,XQtl,p2,RYY[,רצצת,,,,,,,,,,
322972,זְכָר־זֹ֗את ,583848,זְכָר־זֹ֗את ,Main,Q,impv,ZIm0,p2,ZKR[,זכר,חַיַּ֥ת עֲ֝נִיֶּ֗יךָ אַל־תִּשְׁכַּ֥ח לָנֶֽצַח׃ ,583853,חַיַּ֥ת עֲ֝נִיֶּ֗יךָ אַל־תִּשְׁכַּ֥ח לָנֶֽצַח׃ ,Main,Q,yqtl,xYq0,p2,CKX[,תשׁכח
322980,אַל־תִּתֵּ֣ן לְ֭חַיַּת נֶ֣פֶשׁ תֹּורֶ֑ךָ ,583852,אַל־תִּתֵּ֣ן לְ֭חַיַּת נֶ֣פֶשׁ תֹּורֶ֑ךָ ,Main,Q,yqtl,xYq0,p2,NTN[,תתן,,,,,,,,,,
322994,הַבֵּ֥ט לַבְּרִ֑ית ,583854,הַבֵּ֥ט לַבְּרִ֑ית ,Main,Q,impv,ZIm0,p2,NBV[,הבט,נִכְלָ֑ם ,583857,נִכְלָ֑ם ,SubMod,Q,ptcp,Ptcp,unknown,KLM[,נכלם
323000,אַל־יָשֹׁ֣ב דַּ֣ךְ ,583856,אַל־יָשֹׁ֣ב דַּ֣ךְ ,Main,Q,yqtl,xYqX,p3,CWB[,ישׁב,,,,,,,,,,
323014,זְכֹ֥ר חֶרְפָּתְךָ֥ מִנִּי־נָ֝בָ֗ל כָּל־הַיֹּֽום׃ ,583862,זְכֹ֥ר חֶרְפָּתְךָ֥ מִנִּי־נָ֝בָ֗ל כָּל־הַיֹּֽום׃ ,Main,Q,impv,ZIm0,p2,ZKR[,זכר,שְׁאֹ֥ון קָ֝מֶ֗יךָ ,583864,שְׁאֹ֥ון קָ֝מֶ֗יךָ ,Main,Q,Ø,Ellp,,,
323025,לַמְנַצֵּ֥חַ ,583866,לַמְנַצֵּ֥חַ ,Main,?,Ø,NmCl,,,,,,,,,,,,,
323040,הֹ֭ודִינוּ ,583872,הֹ֭ודִינוּ ,Main,Q,qtl,ZQt0,p1,JDH[,הודינו,אֲ֝נִ֗י מֵישָׁרִ֥ים אֶשְׁפֹּֽט׃ ,583876,אֲ֝נִ֗י מֵישָׁרִ֥ים אֶשְׁפֹּֽט׃ ,Main,Q,yqtl,XYqt,p1,CPV[,אשׁפט
323044,כִּ֭י אֶקַּ֣ח מֹועֵ֑ד ,583875,כִּ֭י אֶקַּ֣ח מֹועֵ֑ד ,SubAdv,Q,yqtl,xYq0,p1,LQX[,אקח,נְֽמֹגִ֗ים אֶ֥רֶץ וְכָל־יֹשְׁבֶ֑יהָ ,583877,נְֽמֹגִ֗ים אֶ֥רֶץ וְכָל־יֹשְׁבֶ֑יהָ ,Main,Q,ptcp,Ptcp,unknown,MWG[,נמגים
323059,אָמַ֣רְתִּי לַֽ֭הֹולְלִים ,583880,אָמַ֣רְתִּי לַֽ֭הֹולְלִים ,Main,Q,qtl,ZQt0,p1,>MR[,אמרתי,,,,,,,,,,
323065,וְ֝לָרְשָׁעִ֗ים ,583882,וְ֝לָרְשָׁעִ֗ים ,Main,Q,Ø,Ellp,,,,אַל־תָּרִ֣ימוּ לַמָּרֹ֣ום קַרְנְכֶ֑ם ,583884,אַל־תָּרִ֣ימוּ לַמָּרֹ֣ום קַרְנְכֶ֑ם ,Main,Q,yqtl,xYq0,p2,RWM[,תרימו
323068,אַל־תָּרִ֥ימוּ קָֽרֶן׃ ,583883,אַל־תָּרִ֥ימוּ קָֽרֶן׃ ,Main,Q,yqtl,xYq0,p2,RWM[,תרימו,תְּדַבְּר֖וּ בְצַוָּ֣אר עָתָֽק׃ ,583885,תְּדַבְּר֖וּ בְצַוָּ֣אר עָתָֽק׃ ,Main,Q,yqtl,ZYq0,p2,DBR[,תדברו
323073,אַל־תָּרִ֣ימוּ לַמָּרֹ֣ום קַרְנְכֶ֑ם ,583884,אַל־תָּרִ֣ימוּ לַמָּרֹ֣ום קַרְנְכֶ֑ם ,Main,Q,yqtl,xYq0,p2,RWM[,תרימו,,,,,,,,,,
323093,כִּֽי־אֱלֹהִ֥ים שֹׁפֵ֑ט ,583888,כִּֽי־אֱלֹהִ֥ים שֹׁפֵ֑ט ,SubAdv,Q,Ø,NmCl,,,,וְזֶ֣ה יָרִֽים׃ ,583890,וְזֶ֣ה יָרִֽים׃ ,SubAdv,Q,yqtl,WxY0,p3,RWM[,ירים
323096,זֶ֥ה יַ֝שְׁפִּ֗יל ,583889,זֶ֥ה יַ֝שְׁפִּ֗יל ,SubAdv,Q,yqtl,xYq0,p3,CPL[,ישׁפיל,,,,,,,,,,
323113,וְיַ֤יִן חָמַ֨ר׀ ,583892,וְיַ֤יִן חָמַ֨ר׀ ,SubAdv,Q,qtl,WXQt,p3,XMR[,חמר,יִשְׁתּ֑וּ כֹּ֝֗ל רִשְׁעֵי־אָֽרֶץ׃ ,583896,יִשְׁתּ֑וּ כֹּ֝֗ל רִשְׁעֵי־אָֽרֶץ׃ ,SubAdv,Q,yqtl,ZYqX,p3,CTH[,ישׁתו
323114,אַךְ־שְׁ֭מָרֶיהָ יִמְצ֣וּ ,583895,אַךְ־שְׁ֭מָרֶיהָ יִמְצ֣וּ ,SubAdv,Q,yqtl,xYq0,p3,MYH[,ימצו,,,,,,,,,,
323120,אָמַ֣רְתִּי לַֽ֭הֹולְלִים ,583880,אָמַ֣רְתִּי לַֽ֭הֹולְלִים ,Main,Q,qtl,ZQt0,p1,>MR[,אמרתי,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,583898,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,Main,Q,yqtl,ZYq0,p1,ZMR[,אזמרה
323123,וַ֭אֲנִי אַגִּ֣יד לְעֹלָ֑ם ,583897,וַ֭אֲנִי אַגִּ֣יד לְעֹלָ֑ם ,Main,Q,yqtl,WXYq,p1,NGD[,אגיד,וְכָל־קַרְנֵ֣י רְשָׁעִ֣ים אֲגַדֵּ֑עַ ,583899,וְכָל־קַרְנֵ֣י רְשָׁעִ֣ים אֲגַדֵּ֑עַ ,Main,Q,yqtl,WxY0,p1,GD<[,אגדע
323131,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,583898,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,Main,Q,yqtl,ZYq0,p1,ZMR[,אזמרה,,,,,,,,,,
323132,וַ֭אֲנִי אַגִּ֣יד לְעֹלָ֑ם ,583897,וַ֭אֲנִי אַגִּ֣יד לְעֹלָ֑ם ,Main,Q,yqtl,WXYq,p1,NGD[,אגיד,,,,,,,,,,
323203,נֹ֥ורָא אַ֗תָּה ,583921,נֹ֥ורָא אַ֗תָּה ,Main,Q,Ø,AjCl,,,,,,,,,,,,,
323232,אֶ֖רֶץ יָֽרְאָ֣ה ,583924,אֶ֖רֶץ יָֽרְאָ֣ה ,Main,Q,qtl,XQtl,p3,JR>[,יראה,שְׁאֵרִ֖ית חֵמֹ֣ת תַּחְגֹּֽר׃ ,583930,שְׁאֵרִ֖ית חֵמֹ֣ת תַּחְגֹּֽר׃ ,SubAdv,Q,yqtl,xYq0,p2,XGR[,תחגר
323235,כִּֽי־חֲמַ֣ת אָדָ֣ם תֹּודֶ֑ךָּ ,583929,כִּֽי־חֲמַ֣ת אָדָ֣ם תֹּודֶ֑ךָּ ,SubAdv,Q,yqtl,XYqt,p3,JDH[,תודך,,,,,,,,,,
323244,נִֽדֲר֣וּ ,583931,נִֽדֲר֣וּ ,Main,Q,impv,ZIm0,p2,NDR[,נדרו,יִ֭בְצֹר ר֣וּחַ נְגִידִ֑ים ,583934,יִ֭בְצֹר ר֣וּחַ נְגִידִ֑ים ,SubMod,Q,yqtl,ZYq0,p3,BYR==[,יבצר
323249,כָּל־סְבִיבָ֑יו יֹובִ֥ילוּ שַׁ֝֗י לַמֹּורָֽא׃ ,583933,כָּל־סְבִיבָ֑יו יֹובִ֥ילוּ שַׁ֝֗י לַמֹּורָֽא׃ ,Main,Q,yqtl,XYqt,p3,JBL[,יובילו,נֹ֝ורָ֗א לְמַלְכֵי־אָֽרֶץ׃ ,583935,נֹ֝ורָ֗א לְמַלְכֵי־אָֽרֶץ׃ ,Main,Q,ptcp,Ptcp,unknown,JR>[,נורא
323268,קֹולִ֣י אֶל־אֱלֹהִ֣ים ,583940,קֹולִ֣י אֶל־אֱלֹהִ֣ים ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
323285,יָדִ֤י׀ לַ֣יְלָה נִ֭גְּרָה ,583945,יָדִ֤י׀ לַ֣יְלָה נִ֭גְּרָה ,Main,Q,qtl,XQtl,p3,NGR[,נגרה,,,,,,,,,,
323289,בְּיֹ֥ום צָרָתִי֮ אֲדֹנָ֪י דָּ֫רָ֥שְׁתִּי ,583944,בְּיֹ֥ום צָרָתִי֮ אֲדֹנָ֪י דָּ֫רָ֥שְׁתִּי ,Main,Q,qtl,xQt0,p1,DRC[,דרשׁתי,וְאֶֽהֱמָיָ֑ה ,583951,וְאֶֽהֱמָיָ֑ה ,Main,Q,yqtl,WYq0,p1,HMH[,אהמיה
323292,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,583950,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,Main,Q,yqtl,ZYq0,p1,ZKR[,אזכרה,,,,,,,,,,
323293,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,583950,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,Main,Q,yqtl,ZYq0,p1,ZKR[,אזכרה,וְתִתְעַטֵּ֖ף רוּחִ֣י ,583953,וְתִתְעַטֵּ֖ף רוּחִ֣י ,Main,Q,yqtl,WYqX,p3,<VP=[,תתעטף
323295,אָשִׂ֓יחָה׀ ,583952,אָשִׂ֓יחָה׀ ,Main,Q,yqtl,ZYq0,p1,FJX[,אשׂיחה,סֶֽלָה׃ ,583954,סֶֽלָה׃ ,Main,Q,Ø,MSyn,,,
323304,נִ֝פְעַ֗מְתִּי ,583956,נִ֝פְעַ֗מְתִּי ,Main,Q,qtl,ZQt0,p1,P<M[,נפעמתי,,,,,,,,,,
323311,אָשִׂ֓יחָה׀ ,583952,אָשִׂ֓יחָה׀ ,Main,Q,yqtl,ZYq0,p1,FJX[,אשׂיחה,עִם־לְבָבִ֥י אָשִׂ֑יחָה ,583960,עִם־לְבָבִ֥י אָשִׂ֑יחָה ,Main,Q,yqtl,xYq0,p1,FJX[,אשׂיחה
323318,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,583959,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,Main,Q,yqtl,ZYq0,p1,ZKR[,אזכרה,וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,583961,וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,Main,Q,wayq,WayX,p3,XPF[,יחפשׂ
323325,וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,583961,וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,Main,Q,wayq,WayX,p3,XPF[,יחפשׂ,וְלֹֽא־יֹסִ֖יף ,583963,וְלֹֽא־יֹסִ֖יף ,Main,Q,yqtl,WxY0,p3,JSP[,יסיף
323329,הַֽ֭לְעֹולָמִים יִזְנַ֥ח׀ אֲדֹנָ֑י ,583962,הַֽ֭לְעֹולָמִים יִזְנַ֥ח׀ אֲדֹנָ֑י ,Main,Q,yqtl,xYqX,p3,ZNX[,יזנח,לִרְצֹ֣ות עֹֽוד׃ ,583964,לִרְצֹ֣ות עֹֽוד׃ ,SubAdv,Q,infc,InfC,unknown,RYH[,רצות
323361,קֹולִ֥י אֶל־אֱ֝לֹהִ֗ים ,583942,קֹולִ֥י אֶל־אֱ֝לֹהִ֗ים ,Main,Q,Ø,NmCl,,,,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ ,583976,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ ,SubAdv,Q,yqtl,xYq0,p1,ZKR[,אזכרה
323365,אֶזְכֹּ֥ור מַֽעַלְלֵי־יָ֑הּ ,583975,אֶזְכֹּ֥ור מַֽעַלְלֵי־יָ֑הּ ,Main,Q,yqtl,ZYq0,p1,ZKR[,אזכיר,וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ ,583977,וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ ,SubAdv,Q,wqtl,WQt0,p1,HGH[,הגיתי
323377,וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ ,583977,וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ ,SubAdv,Q,wqtl,WQt0,p1,HGH[,הגיתי,,,,,,,,,,
323412,רָא֣וּךָ מַּ֣יִם ,583989,רָא֣וּךָ מַּ֣יִם ,Main,Q,qtl,ZQtX,p3,R>H[,ראוך,אַ֝֗ף יִרְגְּז֥וּ תְהֹמֹֽות׃ ,583991,אַ֝֗ף יִרְגְּז֥וּ תְהֹמֹֽות׃ ,Main,Q,yqtl,xYqX,p3,RGZ[,ירגזו
323414,יָחִ֑ילוּ ,583990,יָחִ֑ילוּ ,Main,Q,yqtl,ZYq0,p3,XJL[,יחילו,,,,,,,,,,
323424,קֹ֖ול נָתְנ֣וּ שְׁחָקִ֑ים ,583993,קֹ֖ול נָתְנ֣וּ שְׁחָקִ֑ים ,Main,Q,qtl,xQtX,p3,NTN[,נתנו,,,,,,,,,,
323472,הַאֲזִ֣ינָה תֹּורָתִ֑י ,584004,הַאֲזִ֣ינָה ,Main,Q,impv,ZIm0,p2,>ZN[,האזינה,אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,584009,אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,Main,Q,yqtl,ZYq0,p1,NB<[,אביעה
323476,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י ,584008,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י ,Main,Q,yqtl,ZYq0,p1,PTX[,אפתחה,,,,,,,,,,
323489,,,,,,,,,,,אֲשֶׁ֣ר שָׁ֭מַעְנוּ ,584010,אֲשֶׁ֣ר שָׁ֭מַעְנוּ ,SubArg,Q,qtl,xQt0,p1,CM<[,שׁמענו
323523,אֲשֶׁ֣ר צִ֭וָּה אֶת־אֲבֹותֵ֑ינוּ ,584018,אֲשֶׁ֣ר צִ֭וָּה אֶת־אֲבֹותֵ֑ינוּ ,SubMod,Q,qtl,xQt0,p3,YWH[,צוה,בָּנִ֣ים יָ֝קֻ֗מוּ ,584021,בָּנִ֣ים ,SubAdv,Q,Ø,Defc,,,
323527,בָּנִ֣ים יָ֝קֻ֗מוּ ,584021,בָּנִ֣ים ,SubAdv,Q,Ø,Defc,,,,,,,,,,,,,
323528,בָּנִ֣ים יָ֝קֻ֗מוּ ,584021,בָּנִ֣ים ,SubAdv,Q,Ø,Defc,,,,,,,,,,,,,
323530,בָּנִ֣ים יָ֝קֻ֗מוּ ,584021,בָּנִ֣ים ,SubAdv,Q,Ø,Defc,,,,וְיָשִׂ֥ימוּ בֵֽאלֹהִ֗ים כִּ֫סְלָ֥ם ,584025,וְיָשִׂ֥ימוּ בֵֽאלֹהִ֗ים כִּ֫סְלָ֥ם ,SubAdv,Q,yqtl,WYq0,p3,FJM[,ישׂימו
323534,וִֽיסַפְּר֥וּ לִבְנֵיהֶֽם׃ ,584024,וִֽיסַפְּר֥וּ לִבְנֵיהֶֽם׃ ,SubAdv,Q,yqtl,WYq0,p3,SPR[,יספרו,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,584026,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,SubAdv,Q,yqtl,WxY0,p3,CKX[,ישׁכחו
323540,וְיָשִׂ֥ימוּ בֵֽאלֹהִ֗ים כִּ֫סְלָ֥ם ,584025,וְיָשִׂ֥ימוּ בֵֽאלֹהִ֗ים כִּ֫סְלָ֥ם ,SubAdv,Q,yqtl,WYq0,p3,FJM[,ישׂימו,וּמִצְוֹתָ֥יו יִנְצֹֽרוּ׃ ,584027,וּמִצְוֹתָ֥יו יִנְצֹֽרוּ׃ ,SubAdv,Q,yqtl,WxY0,p3,NYR[,ינצרו
323545,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,584026,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,SubAdv,Q,yqtl,WxY0,p3,CKX[,ישׁכחו,,,,,,,,,,
323548,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,584026,וְלֹ֣א יִ֭שְׁכְּחוּ מַֽעַלְלֵי־אֵ֑ל ,SubAdv,Q,yqtl,WxY0,p3,CKX[,ישׁכחו,לֹא־הֵכִ֣ין לִבֹּ֑ו ,584029,לֹא־הֵכִ֣ין לִבֹּ֑ו ,SubMod,Q,qtl,xQt0,p3,KWN[,הכין
323622,וַיַּנְחֵ֣ם בֶּעָנָ֣ן יֹומָ֑ם ,584041,וַיַּנְחֵ֣ם בֶּעָנָ֣ן יֹומָ֑ם ,Main,Q,wayq,Way0,p3,NXH[,ינחם,,,,,,,,,,
323671,אָ֭מְרוּ ,584053,אָ֭מְרוּ ,Main,Q,qtl,ZQt0,p3,>MR[,אמרו,לַעֲרֹ֥ךְ שֻׁ֝לְחָ֗ן בַּמִּדְבָּֽר׃ ,584055,לַעֲרֹ֥ךְ שֻׁ֝לְחָ֗ן בַּמִּדְבָּֽר׃ ,SubArg,Q,infc,InfC,unknown,<RK[,ערך
323687,וַיָּז֣וּבוּ מַיִם֮ ,584057,וַיָּז֣וּבוּ מַיִם֮ ,Main,Q,wayq,WayX,p3,ZWB[,יזובו,,,,,,,,,,
323691,הֵ֤ן הִכָּה־צ֨וּר׀ ,584056,הֵ֤ן הִכָּה־צ֨וּר׀ ,Main,Q,qtl,xQt0,p3,NKH[,הכה,תֵּ֑ת ,584060,תֵּ֑ת ,SubArg,Q,infc,InfC,unknown,NTN[,תת
323694,הֲגַם־לֶ֭חֶם י֣וּכַל ,584059,הֲגַם־לֶ֭חֶם י֣וּכַל ,Main,Q,yqtl,xYq0,p3,JKL[,יוכל,,,,,,,,,,
323753,וַיַּמְטֵ֬ר עֲלֵיהֶ֣ם מָ֣ן ,584070,וַיַּמְטֵ֬ר עֲלֵיהֶ֣ם מָ֣ן ,Main,Q,wayq,Way0,p3,MVR[,ימטר,וַיְנַהֵ֖ג בְּעֻזֹּ֣ו תֵימָֽן׃ ,584076,וַיְנַהֵ֖ג בְּעֻזֹּ֣ו תֵימָֽן׃ ,Main,Q,wayq,Way0,p3,NHG[,ינהג
323791,וַ֭יַּפֵּל בְּקֶ֣רֶב מַחֲנֵ֑הוּ סָ֝בִ֗יב לְמִשְׁכְּנֹתָֽיו׃ ,584079,וַ֭יַּפֵּל בְּקֶ֣רֶב מַחֲנֵ֑הוּ סָ֝בִ֗יב לְמִשְׁכְּנֹתָֽיו׃ ,Main,Q,wayq,Way0,p3,NPL[,יפל,לֹא־זָר֥וּ מִתַּאֲוָתָ֑ם ,584083,לֹא־זָר֥וּ מִתַּאֲוָתָ֑ם ,Main,Q,qtl,xQt0,p3,ZWR[,זרו
323860,וַיְפַתּ֥וּהוּ בְּפִיהֶ֑ם ,584099,וַיְפַתּ֥וּהוּ בְּפִיהֶ֑ם ,Main,Q,wayq,Way0,p3,PTH[,יפתוהו,,,,,,,,,,
323875,וְה֤וּא רַח֨וּם׀ ,584103,וְה֤וּא רַח֨וּם׀ ,Main,Q,Ø,AjCl,,,,וְֽלֹא־יַ֫שְׁחִ֥ית ,584105,וְֽלֹא־יַ֫שְׁחִ֥ית ,Main,Q,yqtl,WxY0,p3,CXT[,ישׁחית
323879,יְכַפֵּ֥ר עָוֹן֮ ,584104,יְכַפֵּ֥ר עָוֹן֮ ,Main,Q,yqtl,ZYq0,p3,KPR[,יכפר,וְ֭הִרְבָּה ,584106,וְ֭הִרְבָּה ,Main,Q,wqtl,WQt0,p3,RBH[,הרבה
323887,וְֽלֹא־יַ֫שְׁחִ֥ית ,584105,וְֽלֹא־יַ֫שְׁחִ֥ית ,Main,Q,yqtl,WxY0,p3,CXT[,ישׁחית,,,,,,,,,,
323899,הֹ֝ולֵ֗ךְ ,584112,הֹ֝ולֵ֗ךְ ,SubMod,Q,ptcp,Ptcp,unknown,HLK[,הולך,,,,,,,,,,
323902,וְה֤וּא רַח֨וּם׀ ,584103,וְה֤וּא רַח֨וּם׀ ,Main,Q,Ø,AjCl,,,,יַ֝עֲצִיב֗וּהוּ בִּֽישִׁימֹֽון׃ ,584115,יַ֝עֲצִיב֗וּהוּ בִּֽישִׁימֹֽון׃ ,Main,Q,yqtl,ZYq0,p3,<YB[,יעציבוהו
323906,כַּ֭מָּה יַמְר֣וּהוּ בַמִּדְבָּ֑ר ,584114,כַּ֭מָּה יַמְר֣וּהוּ בַמִּדְבָּ֑ר ,Main,Q,yqtl,xYq0,p3,MRH[,ימרוהו,,,,,,,,,,
323945,וַיַּהֲפֹ֣ךְ לְ֭דָם יְאֹרֵיהֶ֑ם וְ֝נֹזְלֵיהֶ֗ם ,584124,וַיַּהֲפֹ֣ךְ לְ֭דָם יְאֹרֵיהֶ֑ם וְ֝נֹזְלֵיהֶ֗ם ,Main,Q,wayq,Way0,p3,HPK[,יהפך,,,,,,,,,,
323946,וַיַּהֲפֹ֣ךְ לְ֭דָם יְאֹרֵיהֶ֑ם וְ֝נֹזְלֵיהֶ֗ם ,584124,וַיַּהֲפֹ֣ךְ לְ֭דָם יְאֹרֵיהֶ֑ם וְ֝נֹזְלֵיהֶ֗ם ,Main,Q,wayq,Way0,p3,HPK[,יהפך,וַיֹּאכְלֵ֑ם ,584127,וַיֹּאכְלֵ֑ם ,Main,Q,wayq,Way0,p3,>KL[,יאכלם
323966,וַיִּתֵּ֣ן לֶחָסִ֣יל יְבוּלָ֑ם ,584130,וַיִּתֵּ֣ן לֶחָסִ֣יל יְבוּלָ֑ם ,Main,Q,wayq,Way0,p3,NTN[,יתן,וְ֝שִׁקְמֹותָ֗ם בַּֽחֲנָמַֽל׃ ,584133,וְ֝שִׁקְמֹותָ֗ם בַּֽחֲנָמַֽל׃ ,Main,Q,Ø,Ellp,,,
