bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
2758,אֶמְחֶ֨ה אֶת־הָאָדָ֤ם מֵעַל֙ פְּנֵ֣י הָֽאֲדָמָ֔ה מֵֽאָדָם֙ עַד־בְּהֵמָ֔ה עַד־רֶ֖מֶשׂ וְעַד־עֹ֣וף הַשָּׁמָ֑יִם ,516229.0,אֶמְחֶ֨ה אֶת־הָאָדָ֤ם ,Main,Q,yqtl,ZYq0,p1,MXH[,אמחה,כִּ֥י עֲשִׂיתִֽם׃ ,516233.0,כִּ֥י עֲשִׂיתִֽם׃ ,SubAdv,Q,qtl,xQt0,p1,<FH[,עשׂיתם
2760,כִּ֥י נִחַ֖מְתִּי ,516232.0,כִּ֥י נִחַ֖מְתִּי ,SubAdv,Q,qtl,xQt0,p1,NXM[,נחמתי,,,,,,,,,,
2763,וַיֹּ֣אמֶר יְהוָ֗ה ,516228.0,וַיֹּ֣אמֶר יְהוָ֗ה ,Main,N,wayq,WayX,p3,>MR[,יאמר,,,,,,,,,,
2775,אֵ֚לֶּה תֹּולְדֹ֣ת נֹ֔חַ ,516235.0,אֵ֚לֶּה תֹּולְדֹ֣ת נֹ֔חַ ,Main,N,Ø,NmCl,,,,אֶת־הָֽאֱלֹהִ֖ים הִֽתְהַלֶּךְ־נֹֽחַ׃ ,516237.0,אֶת־הָֽאֱלֹהִ֖ים הִֽתְהַלֶּךְ־נֹֽחַ׃ ,Main,N,qtl,xQtX,p3,HLK[,התהלך
2781,נֹ֗חַ אִ֥ישׁ צַדִּ֛יק תָּמִ֥ים הָיָ֖ה בְּדֹֽרֹתָ֑יו ,516236.0,נֹ֗חַ אִ֥ישׁ צַדִּ֛יק תָּמִ֥ים הָיָ֖ה בְּדֹֽרֹתָ֑יו ,Main,N,qtl,XQtl,p3,HJH[,היה,,,,,,,,,,
2816,וַיַּ֧רְא אֱלֹהִ֛ים אֶת־הָאָ֖רֶץ ,516241.0,וַיַּ֧רְא אֱלֹהִ֛ים אֶת־הָאָ֖רֶץ ,Main,N,wayq,WayX,p3,R>H[,ירא,כִּֽי־הִשְׁחִ֧ית כָּל־בָּשָׂ֛ר אֶת־דַּרְכֹּ֖ו עַל־הָאָֽרֶץ׃ ס ,516243.0,כִּֽי־הִשְׁחִ֧ית כָּל־בָּשָׂ֛ר אֶת־דַּרְכֹּ֖ו עַל־הָאָֽרֶץ׃ ס ,SubAdv,N,qtl,xQtX,p3,CXT[,השׁחית
2818,וְהִנֵּ֣ה נִשְׁחָ֑תָה ,516242.0,וְהִנֵּ֣ה נִשְׁחָ֑תָה ,Main,N,qtl,WxQ0,p3,CXT[,נשׁחתה,,,,,,,,,,
2834,וַיֹּ֨אמֶר אֱלֹהִ֜ים לְנֹ֗חַ ,516244.0,וַיֹּ֨אמֶר אֱלֹהִ֜ים לְנֹ֗חַ ,Main,N,wayq,WayX,p3,>MR[,יאמר,כִּֽי־מָלְאָ֥ה הָאָ֛רֶץ חָמָ֖ס מִפְּנֵיהֶ֑ם ,516246.0,כִּֽי־מָלְאָ֥ה הָאָ֛רֶץ חָמָ֖ס מִפְּנֵיהֶ֑ם ,SubAdv,Q,qtl,xQtX,p3,ML>[,מלאה
2838,קֵ֤ץ כָּל־בָּשָׂר֙ בָּ֣א לְפָנַ֔י ,516245.0,קֵ֤ץ כָּל־בָּשָׂר֙ בָּ֣א לְפָנַ֔י ,Main,Q,qtl,XQtl,p3,BW>[,בא,,,,,,,,,,
3033,וַיַּ֖עַשׂ נֹ֑חַ כְּ֠כֹל ,516281.0,וַיַּ֖עַשׂ נֹ֑חַ כְּ֠כֹל ,Main,N,wayq,WayX,p3,<FH[,יעשׂ,,,,,,,,,,
3037,וַיַּ֖עַשׂ נֹ֑חַ כְּ֠כֹל ,516281.0,וַיַּ֖עַשׂ נֹ֑חַ כְּ֠כֹל ,Main,N,wayq,WayX,p3,<FH[,יעשׂ,,,,,,,,,,
3053,בֹּֽא־אַתָּ֥ה וְכָל־בֵּיתְךָ֖ אֶל־הַתֵּבָ֑ה ,516285.0,בֹּֽא־אַתָּ֥ה וְכָל־בֵּיתְךָ֖ אֶל־הַתֵּבָ֑ה ,Main,Q,impv,ZImX,p2,BW>[,בא,,,,,,,,,,
3127,וּמָחִ֗יתִי אֶֽת־כָּל־הַיְקוּם֙ מֵעַ֖ל פְּנֵ֥י הָֽאֲדָמָֽה׃ ,516294.0,וּמָחִ֗יתִי אֶֽת־כָּל־הַיְקוּם֙ ,Main,Q,wqtl,WQt0,p1,MXH[,מחיתי,,,,,,,,,,
3139,וַיַּ֖עַשׂ נֹ֑חַ כְּכֹ֥ל ,516297.0,וַיַּ֖עַשׂ נֹ֑חַ כְּכֹ֥ל ,Main,N,wayq,WayX,p3,<FH[,יעשׂ,,,,,,,,,,
3150,וְנֹ֕חַ בֶּן־שֵׁ֥שׁ מֵאֹ֖ות שָׁנָ֑ה ,516299.0,וְנֹ֕חַ בֶּן־שֵׁ֥שׁ מֵאֹ֖ות שָׁנָ֑ה ,Main,N,Ø,NmCl,,,,מַ֖יִם עַל־הָאָֽרֶץ׃ ,516301.0,מַ֖יִם עַל־הָאָֽרֶץ׃ ,SubArg,N,Ø,NmCl,,,
3199,מִן־הַבְּהֵמָה֙ הַטְּהֹורָ֔ה וּמִן־הַ֨בְּהֵמָ֔ה וּמִ֨ן־הָעֹ֔וף וְכֹ֥ל שְׁנַ֨יִם שְׁנַ֜יִם בָּ֧אוּ אֶל־נֹ֛חַ אֶל־הַתֵּבָ֖ה זָכָ֣ר וּנְקֵבָ֑ה ,516303.0,מִן־הַבְּהֵמָה֙ הַטְּהֹורָ֔ה וּמִן־הַ֨בְּהֵמָ֔ה ,Main,N,Ø,Defc,,,,כַּֽאֲשֶׁ֛ר צִוָּ֥ה אֱלֹהִ֖ים אֶת־נֹֽחַ׃ ,516308.0,כַּֽאֲשֶׁ֛ר צִוָּ֥ה אֱלֹהִ֖ים אֶת־נֹֽחַ׃ ,SubAdv,N,qtl,xQtX,p3,YWH[,צוה
3210,מִן־הַבְּהֵמָה֙ הַטְּהֹורָ֔ה וּמִן־הַ֨בְּהֵמָ֔ה וּמִ֨ן־הָעֹ֔וף וְכֹ֥ל שְׁנַ֨יִם שְׁנַ֜יִם בָּ֧אוּ אֶל־נֹ֛חַ אֶל־הַתֵּבָ֖ה זָכָ֣ר וּנְקֵבָ֑ה ,516307.0,שְׁנַ֨יִם שְׁנַ֜יִם בָּ֧אוּ אֶל־נֹ֛חַ אֶל־הַתֵּבָ֖ה זָכָ֣ר וּנְקֵבָ֑ה ,Main,N,qtl,XQtl,p3,BW>[,באו,,,,,,,,,,
3224,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים ,516309.0,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים ,Main,N,wayq,Way0,p3,HJH[,יהי,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,516311.0,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,Main,N,qtl,xQtX,p3,BQ<[,נבקעו
3253,וּמֵ֣י הַמַּבּ֔וּל הָי֖וּ עַל־הָאָֽרֶץ׃ ,516310.0,וּמֵ֣י הַמַּבּ֔וּל הָי֖וּ עַל־הָאָֽרֶץ׃ ,Main,N,qtl,WXQt,p3,HJH[,היו,וַאֲרֻבֹּ֥ת הַשָּׁמַ֖יִם נִפְתָּֽחוּ׃ ,516312.0,וַאֲרֻבֹּ֥ת הַשָּׁמַ֖יִם נִפְתָּֽחוּ׃ ,Main,N,qtl,WXQt,p3,PTX[,נפתחו
3262,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,516311.0,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,Main,N,qtl,xQtX,p3,BQ<[,נבקעו,וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ ,516313.0,וַֽיְהִ֥י הַגֶּ֖שֶׁם עַל־הָאָ֑רֶץ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָֽיְלָה׃ ,Main,N,wayq,WayX,p3,HJH[,יהי
3281,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,516311.0,בִּשְׁנַ֨ת שֵׁשׁ־מֵאֹ֤ות שָׁנָה֙ לְחַיֵּי־נֹ֔חַ בַּחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י בְּשִׁבְעָֽה־עָשָׂ֥ר יֹ֖ום לַחֹ֑דֶשׁ בַּיֹּ֣ום הַזֶּ֗ה נִבְקְעוּ֙ כָּֽל־מַעְיְנֹת֙ תְּהֹ֣ום רַבָּ֔ה ,Main,N,qtl,xQtX,p3,BQ<[,נבקעו,הֵ֜מָּה וְכָל־הַֽחַיָּ֣ה לְמִינָ֗הּ וְכָל־הַבְּהֵמָה֙ לְמִינָ֔הּ וְכָל־הָרֶ֛מֶשׂ לְמִינֵ֑הוּ וְכָל־הָעֹ֣וף לְמִינֵ֔הוּ כֹּ֖ל צִפֹּ֥ור כָּל־כָּנָֽף׃ ,516315.0,הֵ֜מָּה וְכָל־הַֽחַיָּ֣ה לְמִינָ֗הּ וְכָל־הַבְּהֵמָה֙ לְמִינָ֔הּ וְכָל־הָרֶ֛מֶשׂ ,Main,N,Ø,Ellp,,,
3362,וְזָכָ֨ר וּנְקֵבָ֤ה מִכָּל־בָּשָׂר֙ בָּ֔אוּ ,516320.0,וְ,Main,N,Ø,Defc,,,,הַבָּאִ֗ים ,516321.0,הַבָּאִ֗ים ,SubArg,N,ptcp,Ptcp,unknown,BW>[,באים
3365,וְזָכָ֨ר וּנְקֵבָ֤ה מִכָּל־בָּשָׂר֙ בָּ֔אוּ ,516322.0,זָכָ֨ר וּנְקֵבָ֤ה מִכָּל־בָּשָׂר֙ בָּ֔אוּ ,Main,N,qtl,xQt0,p3,BW>[,באו,,,,,,,,,,
3417,וַתֵּ֥לֶךְ הַתֵּבָ֖ה עַל־פְּנֵ֥י הַמָּֽיִם׃ ,516331.0,וַתֵּ֥לֶךְ הַתֵּבָ֖ה עַל־פְּנֵ֥י הַמָּֽיִם׃ ,Main,N,wayq,WayX,p3,HLK[,תלך,וַיְכֻסּ֗וּ כָּל־הֶֽהָרִים֙ הַגְּבֹהִ֔ים ,516333.0,וַיְכֻסּ֗וּ כָּל־הֶֽהָרִים֙ הַגְּבֹהִ֔ים ,Main,N,wayq,WayX,p3,KSH[,יכסו
3441,וְהַמַּ֗יִם גָּֽבְר֛וּ מְאֹ֥ד מְאֹ֖ד עַל־הָאָ֑רֶץ ,516332.0,וְהַמַּ֗יִם גָּֽבְר֛וּ מְאֹ֥ד מְאֹ֖ד עַל־הָאָ֑רֶץ ,Main,N,qtl,WXQt,p3,GBR[,גברו,וַיְכֻסּ֖וּ הֶהָרִֽים׃ ,516336.0,וַיְכֻסּ֖וּ הֶהָרִֽים׃ ,Main,N,wayq,WayX,p3,KSH[,יכסו
3495,כֹּ֡ל מִכֹּ֛ל מֵֽתוּ׃ ,516342.0,כֹּ֡ל ,Main,N,Ø,Defc,,,,,,,,,,,,,
3633,וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,516361.0,וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,Main,N,wayq,WayX,p3,XSR[,יחסרו,בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ ,516364.0,בָּֽעֲשִׂירִי֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ נִרְא֖וּ רָאשֵׁ֥י הֶֽהָרִֽים׃ ,Main,N,qtl,xQtX,p3,R>H[,נראו
3650,וְהַמַּ֗יִם הָיוּ֙ הָלֹ֣וךְ וְחָסֹ֔ור עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י ,516363.0,וְהַמַּ֗יִם הָיוּ֙ הָלֹ֣וךְ וְחָסֹ֔ור עַ֖ד הַחֹ֣דֶשׁ הָֽעֲשִׂירִ֑י ,Main,N,qtl,WXQt,p3,HJH[,היו,,,,,,,,,,
3668,וַיִּפְתַּ֣ח נֹ֔חַ אֶת־חַלֹּ֥ון הַתֵּבָ֖ה ,516366.0,וַיִּפְתַּ֣ח נֹ֔חַ אֶת־חַלֹּ֥ון הַתֵּבָ֖ה ,Main,N,wayq,WayX,p3,PTX[,יפתח,,,,,,,,,,
3697,לִרְאֹות֙ ,516372.0,לִרְאֹות֙ ,SubAdv,N,infc,InfC,unknown,R>H[,ראות,,,,,,,,,,
3707,וַיְשַׁלַּ֥ח אֶת־הַיֹּונָ֖ה מֵאִתֹּ֑ו ,516371.0,וַיְשַׁלַּ֥ח אֶת־הַיֹּונָ֖ה מֵאִתֹּ֑ו ,Main,N,wayq,Way0,p3,CLX[,ישׁלח,וַתָּ֤שָׁב אֵלָיו֙ אֶל־הַתֵּבָ֔ה ,516375.0,וַתָּ֤שָׁב אֵלָיו֙ אֶל־הַתֵּבָ֔ה ,Main,N,wayq,Way0,p3,CWB[,תשׁב
3773,וַיֵּ֣דַע נֹ֔חַ ,516385.0,וַיֵּ֣דַע נֹ֔חַ ,Main,N,wayq,WayX,p3,JD<[,ידע,,,,,,,,,,
3793,וַיְשַׁלַּח֙ אֶת־הַיֹּונָ֔ה ,516388.0,וַיְשַׁלַּח֙ אֶת־הַיֹּונָ֔ה ,Main,N,wayq,Way0,p3,CLX[,ישׁלח,שׁוּב־אֵלָ֖יו עֹֽוד׃ ,516390.0,שׁוּב־אֵלָ֖יו עֹֽוד׃ ,SubArg,N,infc,InfC,unknown,CWB[,שׁוב
3813,וַֽ֠יְהִי ,516391.0,וַֽ֠יְהִי ,Main,N,wayq,Way0,p3,HJH[,יהי,וַיָּ֤סַר נֹ֨חַ֙ אֶת־מִכְסֵ֣ה הַתֵּבָ֔ה ,516393.0,וַיָּ֤סַר נֹ֨חַ֙ אֶת־מִכְסֵ֣ה הַתֵּבָ֔ה ,Main,N,wayq,WayX,p3,SWR[,יסר
3831,וַיַּ֕רְא ,516394.0,וַיַּ֕רְא ,Main,N,wayq,Way0,p3,R>H[,ירא,,,,,,,,,,
3849,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ ,516392.0,בְּאַחַ֨ת וְשֵׁשׁ־מֵאֹ֜ות שָׁנָ֗ה בָּֽרִאשֹׁון֙ בְּאֶחָ֣ד לַחֹ֔דֶשׁ חָֽרְב֥וּ הַמַּ֖יִם מֵעַ֣ל הָאָ֑רֶץ ,Main,N,qtl,xQtX,p3,XRB[,חרבו,וַיְדַבֵּ֥ר אֱלֹהִ֖ים אֶל־נֹ֥חַ ,516397.0,וַיְדַבֵּ֥ר אֱלֹהִ֖ים אֶל־נֹ֥חַ ,Main,N,wayq,WayX,p3,DBR[,ידבר
3939,כָּל־הַֽחַיָּ֗ה כָּל־הָרֶ֨מֶשׂ֙ וְכָל־הָעֹ֔וף כֹּ֖ל לְמִשְׁפְּחֹ֣תֵיהֶ֔ם יָצְא֖וּ מִן־הַתֵּבָֽה׃ ,516409.0,כָּל־הַֽחַיָּ֗ה כָּל־הָרֶ֨מֶשׂ֙ וְכָל־הָעֹ֔וף כֹּ֖ל ,Main,N,Ø,Defc,,,,,,,,,,,,,
4013,וְלֹֽא־אֹסִ֥ף עֹ֛וד ,516420.0,וְלֹֽא־אֹסִ֥ף עֹ֛וד ,Main,Q,yqtl,WxY0,p1,JSP[,אסף,,,,,,,,,,
4085,וּמֹורַאֲכֶ֤ם וְחִתְּכֶם֙ יִֽהְיֶ֔ה עַ֚ל כָּל־חַיַּ֣ת הָאָ֔רֶץ וְעַ֖ל כָּל־עֹ֣וף הַשָּׁמָ֑יִם ,516429.0,וּמֹורַאֲכֶ֤ם וְחִתְּכֶם֙ יִֽהְיֶ֔ה עַ֚ל כָּל־חַיַּ֣ת הָאָ֔רֶץ וְעַ֖ל כָּל־עֹ֣וף הַשָּׁמָ֑יִם ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה,כָּל־רֶ֨מֶשׂ֙ לָכֶ֥ם יִהְיֶ֖ה לְאָכְלָ֑ה ,516434.0,כָּל־רֶ֨מֶשׂ֙ ,Main,Q,Ø,Defc,,,
4098,כָּל־רֶ֨מֶשׂ֙ לָכֶ֥ם יִהְיֶ֖ה לְאָכְלָ֑ה ,516434.0,כָּל־רֶ֨מֶשׂ֙ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
4148,בָּֽאָדָ֖ם דָּמֹ֣ו יִשָּׁפֵ֑ךְ ,516443.0,בָּֽאָדָ֖ם דָּמֹ֣ו יִשָּׁפֵ֑ךְ ,Main,Q,yqtl,XYqt,p3,CPK[,ישׁפך,,,,,,,,,,
4266,זֹ֤את אֹֽות־הַבְּרִית֙ לְדֹרֹ֖ת עֹולָֽם׃ ,516464.0,זֹ֤את אֹֽות־הַבְּרִית֙ ,Main,Q,Ø,NmCl,,,,וְהָֽיְתָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵ֥ין הָאָֽרֶץ׃ ,516469.0,וְהָֽיְתָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵ֥ין הָאָֽרֶץ׃ ,Main,Q,wqtl,WQt0,p3,HJH[,היתה
4360,זֹ֤את אֹֽות־הַבְּרִית֙ ,516482.0,זֹ֤את אֹֽות־הַבְּרִית֙ ,Main,Q,Ø,NmCl,,,,אֲשֶׁ֥ר עַל־הָאָֽרֶץ׃ פ ,516484.0,אֲשֶׁ֥ר עַל־הָאָֽרֶץ׃ פ ,SubMod,Q,Ø,NmCl,,,
4396,שְׁלֹשָׁ֥ה אֵ֖לֶּה בְּנֵי־נֹ֑חַ ,516490.0,שְׁלֹשָׁ֥ה אֵ֖לֶּה בְּנֵי־נֹ֑חַ ,Main,N,Ø,NmCl,,,,,,,,,,,,,
4465,וּפְנֵיהֶם֙ אֲחֹ֣רַנִּ֔ית ,516504.0,וּפְנֵיהֶם֙ אֲחֹ֣רַנִּ֔ית ,Main,N,Ø,NmCl,,,,,,,,,,,,,
4475,וַיֵּ֕דַע ,516507.0,וַיֵּ֕דַע ,Main,N,wayq,Way0,p3,JD<[,ידע,,,,,,,,,,
4589,בְּנֵ֣י יֶ֔פֶת גֹּ֣מֶר וּמָגֹ֔וג וּמָדַ֖י וְיָוָ֣ן וְתֻבָ֑ל וּמֶ֖שֶׁךְ וְתִירָֽס׃ ,516523.0,בְּנֵ֣י יֶ֔פֶת גֹּ֣מֶר וּמָגֹ֔וג וּמָדַ֖י וְיָוָ֣ן וְתֻבָ֑ל וּמֶ֖שֶׁךְ וְתִירָֽס׃ ,Main,?,Ø,NmCl,,,,אִ֖ישׁ לִלְשֹׁנֹ֑ו ,516527.0,אִ֖ישׁ לִלְשֹׁנֹ֑ו ,SubAdv,?,Ø,Ellp,,,
4632,וּבְנֵ֥י רַעְמָ֖ה שְׁבָ֥א וּדְדָֽן׃ ,516531.0,וּבְנֵ֥י רַעְמָ֖ה שְׁבָ֥א וּדְדָֽן׃ ,Main,?,Ø,NmCl,,,,ה֣וּא הֵחֵ֔ל ,516533.0,ה֣וּא הֵחֵ֔ל ,Main,?,qtl,XQtl,p3,XLL[,החל
4636,וְכ֖וּשׁ יָלַ֣ד אֶת־נִמְרֹ֑ד ,516532.0,וְכ֖וּשׁ יָלַ֣ד אֶת־נִמְרֹ֑ד ,Main,?,qtl,WXQt,p3,JLD[,ילד,לִֽהְיֹ֥ות גִּבֹּ֖ר בָּאָֽרֶץ׃ ,516534.0,לִֽהְיֹ֥ות גִּבֹּ֖ר בָּאָֽרֶץ׃ ,SubAdv,?,infc,InfC,unknown,HJH[,היות
4644,ה֣וּא הֵחֵ֔ל ,516533.0,ה֣וּא הֵחֵ֔ל ,Main,?,qtl,XQtl,p3,XLL[,החל,עַל־כֵּן֙ יֵֽאָמַ֔ר ,516536.0,עַל־כֵּן֙ יֵֽאָמַ֔ר ,Main,?,yqtl,xYq0,p3,>MR[,יאמר
4679,וַתְּהִ֨י רֵאשִׁ֤ית מַמְלַכְתֹּו֙ בָּבֶ֔ל וְאֶ֖רֶךְ וְאַכַּ֣ד וְכַלְנֵ֑ה בְּאֶ֖רֶץ שִׁנְעָֽר׃ ,516538.0,וַתְּהִ֨י רֵאשִׁ֤ית מַמְלַכְתֹּו֙ בָּבֶ֔ל וְאֶ֖רֶךְ וְאַכַּ֣ד וְכַלְנֵ֑ה בְּאֶ֖רֶץ שִׁנְעָֽר׃ ,Main,N,wayq,WayX,p3,HJH[,תהי,וַיִּ֨בֶן֙ אֶת־נִ֣ינְוֵ֔ה וְאֶת־רְחֹבֹ֥ת עִ֖יר וְאֶת־כָּֽלַח׃ ,516540.0,וַיִּ֨בֶן֙ אֶת־נִ֣ינְוֵ֔ה וְאֶת־רְחֹבֹ֥ת עִ֖יר וְאֶת־כָּֽלַח׃ ,Main,N,wayq,Way0,p3,BNH[,יבן
4706,וְכ֖וּשׁ יָלַ֣ד אֶת־נִמְרֹ֑ד ,516532.0,וְכ֖וּשׁ יָלַ֣ד אֶת־נִמְרֹ֑ד ,Main,?,qtl,WXQt,p3,JLD[,ילד,וְֽאֶת־פַּתְרֻסִ֞ים וְאֶת־כַּסְלֻחִ֗ים וְאֶת־כַּפְתֹּרִֽים׃ ס ,516544.0,וְֽאֶת־פַּתְרֻסִ֞ים וְאֶת־כַּסְלֻחִ֗ים ,Main,?,Ø,Ellp,,,
4725,וְֽאֶת־פַּתְרֻסִ֞ים וְאֶת־כַּסְלֻחִ֗ים וְאֶת־כַּפְתֹּרִֽים׃ ס ,516544.0,וְֽאֶת־פַּתְרֻסִ֞ים וְאֶת־כַּסְלֻחִ֗ים ,Main,?,Ø,Ellp,,,,,,,,,,,,,
4734,וּמִצְרַ֡יִם יָלַ֞ד אֶת־לוּדִ֧ים וְאֶת־עֲנָמִ֛ים וְאֶת־לְהָבִ֖ים וְאֶת־נַפְתֻּחִֽים׃ ,516543.0,וּמִצְרַ֡יִם יָלַ֞ד אֶת־לוּדִ֧ים וְאֶת־עֲנָמִ֛ים וְאֶת־לְהָבִ֖ים וְאֶת־נַפְתֻּחִֽים׃ ,Main,?,qtl,WXQt,p3,JLD[,ילד,וְאֶת־הַיְבוּסִי֙ וְאֶת־הָ֣אֱמֹרִ֔י וְאֵ֖ת הַגִּרְגָּשִֽׁי׃ ,516548.0,וְאֶת־הַיְבוּסִי֙ וְאֶת־הָ֣אֱמֹרִ֔י וְאֵ֖ת הַגִּרְגָּשִֽׁי׃ ,Main,?,Ø,Ellp,,,
4779,וּכְנַ֗עַן יָלַ֛ד אֶת־צִידֹ֥ן בְּכֹרֹ֖ו וְאֶת־חֵֽת׃ ,516547.0,וּכְנַ֗עַן יָלַ֛ד אֶת־צִידֹ֥ן בְּכֹרֹ֖ו וְאֶת־חֵֽת׃ ,Main,?,qtl,WXQt,p3,JLD[,ילד,וַֽיְהִ֞י גְּב֤וּל הַֽכְּנַעֲנִי֙ מִצִּידֹ֔ן עַד־עַזָּ֑ה עַד־לָֽשַׁע׃ ,516552.0,וַֽיְהִ֞י גְּב֤וּל הַֽכְּנַעֲנִי֙ מִצִּידֹ֔ן ,Main,N,wayq,WayX,p3,HJH[,יהי
4818,אֵ֣לֶּה בְנֵי־חָ֔ם לְמִשְׁפְּחֹתָ֖ם לִלְשֹֽׁנֹתָ֑ם בְּאַרְצֹתָ֖ם בְּגֹויֵהֶֽם׃ ס ,516557.0,אֵ֣לֶּה בְנֵי־חָ֔ם לְמִשְׁפְּחֹתָ֖ם לִלְשֹֽׁנֹתָ֑ם בְּאַרְצֹתָ֖ם בְּגֹויֵהֶֽם׃ ס ,Main,?,Ø,NmCl,,,,גַּם־ה֑וּא אֲבִי֙ כָּל־בְּנֵי־עֵ֔בֶר אֲחִ֖י יֶ֥פֶת הַגָּדֹֽול׃ ,516559.0,גַּם־ה֑וּא אֲבִי֙ כָּל־בְּנֵי־עֵ֔בֶר אֲחִ֖י יֶ֥פֶת הַגָּדֹֽול׃ ,Main,?,Ø,NmCl,,,
4852,וּבְנֵ֖י אֲרָ֑ם ע֥וּץ וְח֖וּל וְגֶ֥תֶר וָמַֽשׁ׃ ,516561.0,וּבְנֵ֖י אֲרָ֑ם ע֥וּץ וְח֖וּל וְגֶ֥תֶר וָמַֽשׁ׃ ,Main,?,Ø,NmCl,,,,וְשֶׁ֖לַח יָלַ֥ד אֶת־עֵֽבֶר׃ ,516563.0,וְשֶׁ֖לַח יָלַ֥ד אֶת־עֵֽבֶר׃ ,Main,?,qtl,WXQt,p3,JLD[,ילד
4857,וְאַרְפַּכְשַׁ֖ד יָלַ֣ד אֶת־שָׁ֑לַח ,516562.0,וְאַרְפַּכְשַׁ֖ד יָלַ֣ד אֶת־שָׁ֑לַח ,Main,?,qtl,WXQt,p3,JLD[,ילד,וּלְעֵ֥בֶר יֻלַּ֖ד שְׁנֵ֣י בָנִ֑ים ,516564.0,וּלְעֵ֥בֶר יֻלַּ֖ד שְׁנֵ֣י בָנִ֑ים ,Main,?,qtl,WxQX,p3,JLD[,ילד
