bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
312298,מִ֥י יִתֵּ֣ן ,580637,מִ֥י יִתֵּ֣ן ,Main,Q,yqtl,XYqt,p3,NTN[,יתן,מִ֥י יִתֵּ֣ן מִצִּיֹּון֮ יְשׁוּעַ֪ת יִשְׂרָ֫אֵ֥ל בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו ,בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו ,580639,בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו ,SubAdv,Q,infc,InfC,unknown,CWB=[,שׁוב,בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו 
313832,יְהַֽלְל֣וּ יְ֭הוָה ,581090,יְהַֽלְל֣וּ יְ֭הוָה ,Main,Q,yqtl,ZYq0,p3,HLL[,יהללו,יְהַֽלְל֣וּ יְ֭הוָה דֹּ֣רְשָׁ֑יו ,,,,,,,,,,,
314507,שְׁמַע־,581288,שְׁמַע־,Main,Q,impv,ZIm0,p2,CM<[,שׁמע,שְׁמַע־יְהוָ֖ה קֹולִ֥י אֶקְרָ֗א וְחָנֵּ֥נִי וַעֲנֵֽנִי׃ לְךָ֤׀ אָמַ֣ר לִ֭בִּי בַּקְּשׁ֣וּ פָנָ֑י אֶת־פָּנֶ֖יךָ יְהוָ֣ה אֲבַקֵּֽשׁ׃ ,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ ,581299,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ ,Main,Q,jussF,xYq0,p2,NVH[,תט,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ 
314511,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,581298,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,Main,Q,jussF,xYq0,p2,STR[,תסתר,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,עֶזְרָתִ֥י הָיִ֑יתָ ,581300,עֶזְרָתִ֥י הָיִ֑יתָ ,Main,Q,qtl,xQt0,p2,HJH[,היית,עֶזְרָתִ֥י הָיִ֑יתָ 
314570,חֲ֭זַק ,581315,חֲ֭זַק ,Main,Q,impv,ZIm0,p2,XZQ[,חזק,חֲ֭זַק ,,,,,,,,,,,
315221,חִ֭זְקוּ ,581505,חִ֭זְקוּ ,Main,Q,impv,ZIm0,p2,XZQ[,חזקו,חִ֭זְקוּ ,כָּל־,581507,כָּל־,Main,Q,Ø,Voct,,,,כָּל־
315573,הֵיטִ֥יבוּ ,581560,הֵיטִ֥יבוּ ,Main,Q,impv,ZIm0,p2,JVB[,היטיבו,הֵיטִ֥יבוּ נַ֝גֵּ֗ן בִּתְרוּעָֽה׃ כִּֽי־יָשָׁ֥ר דְּבַר־יְהוָ֑ה וְכָל־מַ֝עֲשֵׂ֗הוּ בֶּאֱמוּנָֽה׃ אֹ֭הֵב צְדָקָ֣ה וּמִשְׁפָּ֑ט חֶ֥סֶד יְ֝הוָ֗ה מָלְאָ֥ה הָאָֽרֶץ׃ בִּדְבַ֣ר יְ֭הוָה שָׁמַ֣יִם נַעֲשׂ֑וּ וּבְר֥וּחַ פִּ֝֗יו כָּל־צְבָאָֽם׃ כֹּנֵ֣ס כַּ֭נֵּד מֵ֣י הַיָּ֑ם נֹתֵ֖ן בְּאֹצָרֹ֣ות תְּהֹומֹֽות׃ יִֽירְא֣וּ מֵ֭יְהוָה כָּל־הָאָ֑רֶץ מִמֶּ֥נּוּ יָ֝ג֗וּרוּ כָּל־יֹשְׁבֵ֥י תֵבֵֽל׃ כִּ֤י ה֣וּא אָמַ֣ר וַיֶּ֑הִי הֽוּא־צִ֝וָּ֗ה וַֽיַּעֲמֹֽד׃ יְֽהוָ֗ה הֵפִ֥יר עֲצַת־גֹּויִ֑ם הֵ֝נִ֗יא מַחְשְׁבֹ֥ות עַמִּֽים׃ עֲצַ֣ת יְ֭הוָה לְעֹולָ֣ם תַּעֲמֹ֑ד מַחְשְׁבֹ֥ות לִ֝בֹּ֗ו לְדֹ֣ר וָדֹֽר׃ אַשְׁרֵ֣י הַ֭גֹּוי אֲשֶׁר־יְהוָ֣ה אֱלֹהָ֑יו הָעָ֓ם׀ בָּחַ֖ר לְנַחֲלָ֣ה לֹֽו׃ מִ֭שָּׁמַיִם הִבִּ֣יט יְהוָ֑ה רָ֝אָ֗ה אֶֽת־כָּל־בְּנֵ֥י הָאָדָֽם׃ מִֽמְּכֹון־שִׁבְתֹּ֥ו הִשְׁגִּ֑יחַ אֶ֖ל כָּל־יֹשְׁבֵ֣י הָאָֽרֶץ׃ הַיֹּצֵ֣ר יַ֣חַד לִבָּ֑ם הַ֝מֵּבִ֗ין אֶל־כָּל־מַעֲשֵׂיהֶֽם׃ אֵֽין־הַ֭מֶּלֶךְ נֹושָׁ֣ע בְּרָב־חָ֑יִל גִּ֝בֹּ֗ור לֹֽא־יִנָּצֵ֥ל בְּרָב־כֹּֽחַ׃ שֶׁ֣קֶר הַ֭סּוּס לִתְשׁוּעָ֑ה וּבְרֹ֥ב חֵ֝ילֹ֗ו לֹ֣א יְמַלֵּֽט׃ הִנֵּ֤ה עֵ֣ין יְ֭הוָה אֶל־יְרֵאָ֑יו לַֽמְיַחֲלִ֥ים לְחַסְדֹּֽו׃ לְהַצִּ֣יל מִמָּ֣וֶת נַפְשָׁ֑ם וּ֝לְחַיֹּותָ֗ם בָּרָעָֽב׃ נַ֭פְשֵׁנוּ חִכְּתָ֣ה לַֽיהוָ֑ה עֶזְרֵ֖נוּ וּמָגִנֵּ֣נוּ הֽוּא׃ כִּי־בֹ֭ו יִשְׂמַ֣ח לִבֵּ֑נוּ כִּ֤י בְשֵׁ֖ם קָדְשֹׁ֣ו בָטָֽחְנוּ׃ ,יְהוָ֣ה ,581602,יְהוָ֣ה ,Main,Q,Ø,Voct,,,,יְהוָ֣ה 
315847,יִֽהְי֗וּ כְּמֹ֥ץ לִפְנֵי־ר֑וּחַ ,581689,יִֽהְי֗וּ כְּמֹ֥ץ לִפְנֵי־ר֑וּחַ ,Main,Q,yqtl,ZYq0,p3,HJH[,יהיו,יִֽהְי֗וּ כְּמֹ֥ץ לִפְנֵי־ר֑וּחַ וּמַלְאַ֖ךְ יְהוָ֣ה דֹּוחֶֽה׃ ,וּמַלְאַ֥ךְ יְ֝הוָ֗ה רֹדְפָֽם׃ ,581692,וּמַלְאַ֥ךְ יְ֝הוָ֗ה רֹדְפָֽם׃ ,Main,Q,ptcp,Ptcp,unknown,RDP[,רדפם,וּמַלְאַ֥ךְ יְ֝הוָ֗ה רֹדְפָֽם׃ 
316218,,,,,,,,,,,,אַל־תְּ֝קַנֵּ֗א ,581809,אַל־תְּ֝קַנֵּ֗א ,Main,Q,yqtl,xYq0,p2,QN>[,תקנא,אַל־תְּ֝קַנֵּ֗א 
316286,אַל־תְּ֝קַנֵּ֗א ,581809,אַל־תְּ֝קַנֵּ֗א ,Main,Q,yqtl,xYq0,p2,QN>[,תקנא,אַל־תְּ֝קַנֵּ֗א בְּעֹשֵׂ֥י עַוְלָֽה׃ כִּ֣י כֶ֭חָצִיר מְהֵרָ֣ה יִמָּ֑לוּ וּכְיֶ֥רֶק דֶּ֝֗שֶׁא יִבֹּולֽוּן׃ בְּטַ֣ח בַּֽ֭יהוָה וַעֲשֵׂה־טֹ֑וב שְׁכָן־אֶ֝֗רֶץ וּרְעֵ֥ה אֱמוּנָֽה׃ וְהִתְעַנַּ֥ג עַל־יְהוָ֑ה וְיִֽתֶּן־לְ֝ךָ֗ מִשְׁאֲלֹ֥ת לִבֶּֽךָ׃ גֹּ֣ול עַל־יְהוָ֣ה דַּרְכֶּ֑ךָ וּבְטַ֥ח עָ֝לָ֗יו וְה֣וּא יַעֲשֶֽׂה׃ וְהֹוצִ֣יא כָאֹ֣ור צִדְקֶ֑ךָ וּ֝מִשְׁפָּטֶ֗ךָ כַּֽצָּהֳרָֽיִם׃ דֹּ֤ום׀ לַיהוָה֮ וְהִתְחֹ֪ולֵ֫ל לֹ֥ו ,בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו ,581827,בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו ,SubArg,Q,ptcp,Ptcp,unknown,YLX[,מצליח,בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו 
316301,אַל־תִּ֭תְחַר ,581826,אַל־תִּ֭תְחַר ,Main,Q,jussF,xYq0,p2,XRH[,תתחר,אַל־תִּ֭תְחַר בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו בְּ֝אִ֗ישׁ עֹשֶׂ֥ה מְזִמֹּֽות׃ הֶ֣רֶף מֵ֭אַף וַעֲזֹ֣ב חֵמָ֑ה ,לְהָרֵֽעַ׃ ,581833,לְהָרֵֽעַ׃ ,SubAdv,Q,infc,InfC,unknown,R<<[,הרע,לְהָרֵֽעַ׃ 
317216,וַאֲנִ֤י׀ עָנִ֣י וְאֶבְיֹון֮ ,582123,וַאֲנִ֤י׀ עָנִ֣י וְאֶבְיֹון֮ ,Main,Q,Ø,AjCl,,,,וַאֲנִ֤י׀ עָנִ֣י וְאֶבְיֹון֮ ,,,,,,,,,,,
318004,שִׁמְעִי־,582338,שִׁמְעִי־,Main,Q,impv,ZIm0,p2,CM<[,שׁמעי,שִׁמְעִי־בַ֣ת וּ֭רְאִי וְהַטִּ֣י אָזְנֵ֑ךְ וְשִׁכְחִ֥י עַ֝מֵּ֗ךְ וּבֵ֥ית אָבִֽיךְ׃ ,כִּי־ה֥וּא אֲ֝דֹנַ֗יִךְ ,582344,כִּי־ה֥וּא אֲ֝דֹנַ֗יִךְ ,SubAdv,Q,Ø,NmCl,,,,כִּי־ה֥וּא אֲ֝דֹנַ֗יִךְ 
318499,אָ֗ח לֹא־פָדֹ֣ה יִפְדֶּ֣ה אִ֑ישׁ ,582483,אָ֗ח לֹא־פָדֹ֣ה יִפְדֶּ֣ה אִ֑ישׁ ,Main,Q,yqtl,xYqX,p3,PDH[,יפדה,אָ֗ח לֹא־פָדֹ֣ה יִפְדֶּ֣ה אִ֑ישׁ לֹא־יִתֵּ֖ן לֵאלֹהִ֣ים כָּפְרֹֽו׃ וְ֭יֵקַר פִּדְיֹ֥ון נַפְשָׁ֗ם וְחָדַ֥ל לְעֹולָֽם׃ ,לֹ֖א יִרְאֶ֣ה הַשָּֽׁחַת׃ ,582488,לֹ֖א יִרְאֶ֣ה הַשָּֽׁחַת׃ ,Main,Q,yqtl,xYq0,p3,R>H[,יראה,לֹ֖א יִרְאֶ֣ה הַשָּֽׁחַת׃ 
319270,מִ֥י יִתֵּ֣ן ,582714,מִ֥י יִתֵּ֣ן ,Main,Q,yqtl,XYqt,p3,NTN[,יתן,מִ֥י יִתֵּ֣ן מִצִּיֹּון֮ יְשֻׁעֹ֪ות יִשְׂרָ֫אֵ֥ל בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו ,בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו ,582716,בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו ,SubAdv,Q,infc,InfC,unknown,CWB=[,שׁוב,בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו 
319772,לַמְנַצֵּ֣חַ ,582866,לַמְנַצֵּ֣חַ ,Main,?,Ø,NmCl,,,,לַמְנַצֵּ֣חַ ,,,,,,,,,,,
319908,לַמְנַצֵּ֥חַ ,582917,לַמְנַצֵּ֥חַ ,Main,?,Ø,NmCl,,,,לַמְנַצֵּ֥חַ ,,,,,,,,,,,
320028,לַמְנַצֵּ֣חַ ,582952,לַמְנַצֵּ֣חַ ,Main,?,Ø,NmCl,,,,לַמְנַצֵּ֣חַ ,,,,,,,,,,,
321169,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,583313,אֱלֹהִ֗ים יְחָנֵּ֥נוּ ,Main,Q,yqtl,XYqt,p3,XNN[,יחננו,אֱלֹהִ֗ים יְחָנֵּ֥נוּ וִֽיבָרְכֵ֑נוּ ,סֶֽלָה׃ ,583316,סֶֽלָה׃ ,Main,Q,Ø,MSyn,,,,סֶֽלָה׃ 
321806,כְּרֹ֥ב רַ֝חֲמֶ֗יךָ פְּנֵ֣ה אֵלָֽי׃ ,583509,כְּרֹ֥ב רַ֝חֲמֶ֗יךָ פְּנֵ֣ה אֵלָֽי׃ ,Main,Q,impv,xIm0,p2,PNH[,פנה,כְּרֹ֥ב רַ֝חֲמֶ֗יךָ פְּנֵ֣ה אֵלָֽי׃ ,,,,,,,,,,,
321860,לְמַ֖עַן אֹיְבַ֣י פְּדֵֽנִי׃ ,583516,לְמַ֖עַן אֹיְבַ֣י פְּדֵֽנִי׃ ,Main,Q,impv,xIm0,p2,PDH[,פדני,לְמַ֖עַן אֹיְבַ֣י פְּדֵֽנִי׃ אַתָּ֤ה יָדַ֗עְתָּ חֶרְפָּתִ֣י וּ֭בָשְׁתִּי וּכְלִמָּתִ֑י נֶ֝גְדְּךָ֗ כָּל־צֹורְרָֽי׃ חֶרְפָּ֤ה׀ שָֽׁבְרָ֥ה לִבִּ֗י וָֽאָ֫נ֥וּשָׁה וָאֲקַוֶּ֣ה לָנ֣וּד וָאַ֑יִן וְ֝לַמְנַחֲמִ֗ים וְלֹ֣א מָצָֽאתִי׃ וַיִּתְּנ֣וּ בְּבָרוּתִ֣י רֹ֑אשׁ וְ֝לִצְמָאִ֗י יַשְׁק֥וּנִי חֹֽמֶץ׃ ,וְלִשְׁלֹומִ֥ים לְמֹוקֵֽשׁ׃ ,583529,וְלִשְׁלֹומִ֥ים לְמֹוקֵֽשׁ׃ ,Main,Q,Ø,NmCl,,,,וְלִשְׁלֹומִ֥ים לְמֹוקֵֽשׁ׃ 
321886,שְׁפָךְ־עֲלֵיהֶ֥ם זַעְמֶ֑ךָ ,583533,שְׁפָךְ־עֲלֵיהֶ֥ם זַעְמֶ֑ךָ ,Main,Q,impv,ZIm0,p2,CPK[,שׁפך,שְׁפָךְ־עֲלֵיהֶ֥ם זַעְמֶ֑ךָ וַחֲרֹ֥ון אַ֝פְּךָ֗ יַשִּׂיגֵֽם׃ ,בְּ֝אָהֳלֵיהֶ֗ם אַל־יְהִ֥י יֹשֵֽׁב׃ ,583536,בְּ֝אָהֳלֵיהֶ֗ם אַל־יְהִ֥י יֹשֵֽׁב׃ ,Main,Q,jussF,xYqX,p3,HJH[,יהי,בְּ֝אָהֳלֵיהֶ֗ם אַל־יְהִ֥י יֹשֵֽׁב׃ 
321892,תְּהִי־טִֽירָתָ֥ם נְשַׁמָּ֑ה ,583535,תְּהִי־טִֽירָתָ֥ם נְשַׁמָּ֑ה ,Main,Q,jussF,ZYqX,p3,HJH[,תהי,תְּהִי־טִֽירָתָ֥ם נְשַׁמָּ֑ה ,כִּֽי־אַתָּ֣ה ,583537,כִּֽי־אַתָּ֣ה ,SubAdv,Q,Ø,CPen,,,,כִּֽי־אַתָּ֣ה 
321954,דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים ,583556,דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים ,Main,Q,Ø,Voct,,,,דֹּרְשֵׁ֥י אֱ֝לֹהִ֗ים ,,,,,,,,,,,
322266,תָּשׁ֥וּב ,583664,תָּשׁ֥וּב ,Main,Q,yqtl,ZYq0,p2,CWB[,תשׁוב,תָּשׁ֥וּב תְּחַיֵּ֑ינִי וּֽמִתְּהֹמֹ֥ות הָ֝אָ֗רֶץ תָּשׁ֥וּב תַּעֲלֵֽנִי׃ ,וְתִסֹּ֥ב ,583670,וְתִסֹּ֥ב ,Main,Q,yqtl,WYq0,p2,SBB[,תסב,וְתִסֹּ֥ב 
322376,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז כִּ֝רְבִיבִ֗ים זַרְזִ֥יף אָֽרֶץ׃ יִֽפְרַח־בְּיָמָ֥יו צַדִּ֑יק וְרֹ֥ב שָׁ֝לֹ֗ום עַד־בְּלִ֥י יָרֵֽחַ׃ ,,,,,,,,,,,
322447,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,583697,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז ,Main,Q,yqtl,ZYq0,p3,JRD[,ירד,יֵ֭רֵד כְּמָטָ֣ר עַל־גֵּ֑ז כִּ֝רְבִיבִ֗ים זַרְזִ֥יף אָֽרֶץ׃ יִֽפְרַח־בְּיָמָ֥יו צַדִּ֑יק וְרֹ֥ב שָׁ֝לֹ֗ום עַד־בְּלִ֥י יָרֵֽחַ׃ וְ֭יֵרְדְּ מִיָּ֣ם עַד־יָ֑ם וּ֝מִנָּהָ֗ר עַד־אַפְסֵי־אָֽרֶץ׃ לְ֭פָנָיו יִכְרְע֣וּ צִיִּ֑ים וְ֝אֹיְבָ֗יו עָפָ֥ר יְלַחֵֽכוּ׃ מַלְכֵ֬י תַרְשִׁ֣ישׁ וְ֭אִיִּים מִנְחָ֣ה יָשִׁ֑יבוּ מַלְכֵ֥י שְׁבָ֥א וּ֝סְבָ֗א אֶשְׁכָּ֥ר יַקְרִֽיבוּ׃ וְיִשְׁתַּחֲווּ־לֹ֥ו כָל־מְלָכִ֑ים כָּל־גֹּויִ֥ם יַֽעַבְדֽוּהוּ׃ כִּֽי־יַ֭צִּיל אֶבְיֹ֣ון מְשַׁוֵּ֑עַ וְ֝עָנִ֗י וְֽאֵין־עֹזֵ֥ר לֹֽו׃ יָ֭חֹס עַל־דַּ֣ל וְאֶבְיֹ֑ון וְנַפְשֹׁ֖ות אֶבְיֹונִ֣ים יֹושִֽׁיעַ׃ מִתֹּ֣וךְ וּ֭מֵחָמָס יִגְאַ֣ל נַפְשָׁ֑ם וְיֵיקַ֖ר דָּמָ֣ם בְּעֵינָֽיו׃ ,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,583717,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א ,Main,Q,yqtl,WYq0,p3,NTN[,יתן,וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א 
322462,וִיחִ֗י ,583716,וִיחִ֗י ,Main,Q,jussF,WYq0,p3,XJH[,יחי,וִיחִ֗י וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד כָּל־הַ֝יֹּ֗ום יְבָרֲכֶֽנְהֽוּ׃ ,יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו ,583721,יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו ,Main,Q,yqtl,ZYqX,p3,R<C=[,ירעשׁ,יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו 
322484,וִיחִ֗י ,583716,וִיחִ֗י ,Main,Q,jussF,WYq0,p3,XJH[,יחי,וִיחִ֗י וְיִתֶּן־לֹו֮ מִזְּהַ֪ב שְׁ֫בָ֥א וְיִתְפַּלֵּ֣ל בַּעֲדֹ֣ו תָמִ֑יד כָּל־הַ֝יֹּ֗ום יְבָרֲכֶֽנְהֽוּ׃ יְהִ֤י פִסַּת־בַּ֨ר׀ בָּאָרֶץ֮ בְּרֹ֪אשׁ הָ֫רִ֥ים יִרְעַ֣שׁ כַּלְּבָנֹ֣ון פִּרְיֹ֑ו וְיָצִ֥יצוּ מֵ֝עִ֗יר כְּעֵ֣שֶׂב הָאָֽרֶץ׃ ,לִפְנֵי־שֶׁמֶשׁ֮ יִנֹּ֪ון שְׁ֫מֹ֥ו ,583724,לִפְנֵי־שֶׁמֶשׁ֮ יִנֹּ֪ון שְׁ֫מֹ֥ו ,Main,Q,yqtl,xYqX,p3,NJN[,ינין,לִפְנֵי־שֶׁמֶשׁ֮ יִנֹּ֪ון שְׁ֫מֹ֥ו 
322994,הַבֵּ֥ט לַבְּרִ֑ית ,583854,הַבֵּ֥ט לַבְּרִ֑ית ,Main,Q,impv,ZIm0,p2,NBV[,הבט,הַבֵּ֥ט לַבְּרִ֑ית כִּ֥י מָלְא֥וּ מַחֲשַׁכֵּי־אֶ֝֗רֶץ נְאֹ֣ות חָמָֽס׃ ,נִכְלָ֑ם ,583857,נִכְלָ֑ם ,SubMod,Q,ptcp,Ptcp,unknown,KLM[,נכלם,נִכְלָ֑ם 
323025,לַמְנַצֵּ֥חַ ,583866,לַמְנַצֵּ֥חַ ,Main,?,Ø,NmCl,,,,לַמְנַצֵּ֥חַ ,,,,,,,,,,,
324564,הַבֵּ֣ט מִשָּׁמַ֣יִם ,584273,הַבֵּ֣ט מִשָּׁמַ֣יִם ,Main,Q,impv,ZIm0,p2,NBV[,הבט,הַבֵּ֣ט מִשָּׁמַ֣יִם וּרְאֵ֑ה וּ֝פְקֹ֗ד גֶּ֣פֶן זֹֽאת׃ וְ֭כַנָּה אֲשֶׁר־נָטְעָ֣ה יְמִינֶ֑ךָ וְעַל־בֵּ֝֗ן אִמַּ֥צְתָּה לָּֽךְ׃ שְׂרֻפָ֣ה בָאֵ֣שׁ כְּסוּחָ֑ה מִגַּעֲרַ֖ת פָּנֶ֣יךָ יֹאבֵֽדוּ׃ ,עַל־בֶּן־אָ֝דָ֗ם ,584284,עַל־בֶּן־אָ֝דָ֗ם ,Main,Q,Ø,NmCl,,,,עַל־בֶּן־אָ֝דָ֗ם 
324745,מְשַׂנְאֵ֣י יְ֭הוָה יְכַֽחֲשׁוּ־לֹ֑ו ,584336,מְשַׂנְאֵ֣י יְ֭הוָה יְכַֽחֲשׁוּ־לֹ֑ו ,Main,Q,yqtl,XYqt,p3,KXC[,יכחשׁו,מְשַׂנְאֵ֣י יְ֭הוָה יְכַֽחֲשׁוּ־לֹ֑ו ,,,,,,,,,,,
326396,יֵרָאֶ֣ה אֶל־עֲבָדֶ֣יךָ פָעֳלֶ֑ךָ ,584829,יֵרָאֶ֣ה אֶל־עֲבָדֶ֣יךָ פָעֳלֶ֑ךָ ,Main,Q,yqtl,ZYqX,p3,R>H[,יראה,יֵרָאֶ֣ה אֶל־עֲבָדֶ֣יךָ פָעֳלֶ֑ךָ וַ֝הֲדָרְךָ֗ עַל־בְּנֵיהֶֽם׃ ,,,,,,,,,,,
327195,יִשְׂמְח֣וּ הַ֭שָּׁמַיִם ,585066,יִשְׂמְח֣וּ הַ֭שָּׁמַיִם ,Main,Q,yqtl,ZYqX,p3,FMX[,ישׂמחו,יִשְׂמְח֣וּ הַ֭שָּׁמַיִם ,,,,,,,,,,,
327235,יְהוָ֣ה מָ֭לָךְ ,585078,יְהוָ֣ה מָ֭לָךְ ,Main,D,qtl,XQtl,p3,MLK[,מלך,יְהוָ֣ה מָ֭לָךְ ,יִ֝שְׂמְח֗וּ אִיִּ֥ים רַבִּֽים׃ ,585080,יִ֝שְׂמְח֗וּ אִיִּ֥ים רַבִּֽים׃ ,Main,D,yqtl,ZYqX,p3,FMX[,ישׂמחו,יִ֝שְׂמְח֗וּ אִיִּ֥ים רַבִּֽים׃ 
327740,שִׁמְעָ֣ה תְפִלָּתִ֑י ,585217,שִׁמְעָ֣ה תְפִלָּתִ֑י ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעה,שִׁמְעָ֣ה תְפִלָּתִ֑י וְ֝שַׁוְעָתִ֗י אֵלֶ֥יךָ תָבֹֽוא׃ ,,,,,,,,,,,
328421,תָּֽשֶׁת־חֹ֭שֶׁךְ ,585408,תָּֽשֶׁת־חֹ֭שֶׁךְ ,Main,Q,yqtl,ZYq0,p2,CJT[,תשׁת,תָּֽשֶׁת־חֹ֭שֶׁךְ ,,,,,,,,,,,
328526,מָֽה־רַבּ֬וּ מַעֲשֶׂ֨יךָ׀ ,585417,מָֽה־רַבּ֬וּ מַעֲשֶׂ֨יךָ׀ ,Main,Q,qtl,xQtX,p3,RBB[,רבו,מָֽה־רַבּ֬וּ מַעֲשֶׂ֨יךָ׀ יְֽהוָ֗ה כֻּ֭לָּם בְּחָכְמָ֣ה עָשִׂ֑יתָ מָלְאָ֥ה הָ֝אָ֗רֶץ קִנְיָנֶֽךָ׃ זֶ֤ה׀ הַיָּ֥ם גָּדֹול֮ וּרְחַ֪ב יָ֫דָ֥יִם שָֽׁם־רֶ֭מֶשׂ וְאֵ֣ין מִסְפָּ֑ר חַיֹּ֥ות קְ֝טַנֹּ֗ות עִם־גְּדֹלֹֽות׃ שָׁ֭ם אֳנִיֹּ֣ות יְהַלֵּכ֑וּן לִ֝וְיָתָ֗ן זֶֽה־יָצַ֥רְתָּ לְשַֽׂחֶק־בֹּֽו׃ כֻּ֭לָּם אֵלֶ֣יךָ יְשַׂבֵּר֑וּן לָתֵ֖ת אָכְלָ֣ם בְּעִתֹּֽו׃ תִּתֵּ֣ן לָ֭הֶם יִלְקֹט֑וּן תִּפְתַּ֥ח יָֽ֝דְךָ֗ יִשְׂבְּע֥וּן טֹֽוב׃ תַּסְתִּ֥יר פָּנֶיךָ֮ יִֽבָּהֵ֫ל֥וּן תֹּסֵ֣ף ר֭וּחָם יִגְוָע֑וּן וְֽאֶל־עֲפָרָ֥ם יְשׁוּבֽוּן׃ תְּשַׁלַּ֣ח ר֭וּחֲךָ יִבָּרֵא֑וּן וּ֝תְחַדֵּ֗שׁ פְּנֵ֣י אֲדָמָֽה׃ ,יִשְׂמַ֖ח יְהוָ֣ה בְּמַעֲשָֽׂיו׃ ,585445,יִשְׂמַ֖ח יְהוָ֣ה בְּמַעֲשָֽׂיו׃ ,Main,Q,yqtl,ZYqX,p3,FMX[,ישׂמח,יִשְׂמַ֖ח יְהוָ֣ה בְּמַעֲשָֽׂיו׃ 
330070,יְנַקֵּ֣שׁ נֹ֭ושֶׁה לְכָל־,585844,יְנַקֵּ֣שׁ נֹ֭ושֶׁה לְכָל־,Main,Q,yqtl,ZYqX,p3,NQC[,ינקשׁ,יְנַקֵּ֣שׁ נֹ֭ושֶׁה לְכָל־אֲשֶׁר־לֹ֑ו וְיָבֹ֖זּוּ זָרִ֣ים יְגִיעֹֽו׃ ,מֹשֵׁ֣ךְ חָ֑סֶד ,585848,מֹשֵׁ֣ךְ חָ֑סֶד ,SubArg,Q,ptcp,Ptcp,unknown,MCK[,משׁך,מֹשֵׁ֣ךְ חָ֑סֶד 
330076,אַל־יְהִי־לֹ֖ו ,585847,אַל־יְהִי־לֹ֖ו ,Main,Q,jussF,xYq0,p3,HJH[,יהי,אַל־יְהִי־לֹ֖ו מֹשֵׁ֣ךְ חָ֑סֶד ,חֹ֝ונֵ֗ן לִיתֹומָֽיו׃ ,585850,חֹ֝ונֵ֗ן לִיתֹומָֽיו׃ ,SubArg,Q,ptcp,Ptcp,unknown,XNN[,חונן,חֹ֝ונֵ֗ן לִיתֹומָֽיו׃ 
