bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
298341,Obadiah 1:12,Obadiah,Twelve,Prophets,,prophetic,Q,תֵּ֤רֶא,תרא,ראה,R>H[,see,jussF,qal,p2,m,sg,-p,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו ,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו ,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום אָבְדָ֑ם וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו ,?Q,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Obad 1:12,Obad. 1:12,0,,0,,,0
298359,Obadiah 1:12,Obadiah,Twelve,Prophets,,prophetic,Q,תַּגְדֵּ֥ל,תגדל,גדל,GDL[,be strong,jussF,hif,p2,m,sg,,וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תֵּ֤רֶא בְיֹום־אָחִ֨יךָ֙ בְּיֹ֣ום נָכְרֹ֔ו וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום אָבְדָ֑ם וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תַּגְדֵּ֥ל פִּ֖יךָ בְּיֹ֥ום צָרָֽה׃ ,?Q,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Obad 1:12,Obad. 1:12,1,VO,0,,,1
298373,Obadiah 1:13,Obadiah,Twelve,Prophets,,prophetic,Q,תֵּ֧רֶא,תרא,ראה,R>H[,see,jussF,qal,p2,m,sg,-p,אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו ,אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו ,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ ,אַל־תֵּ֧רֶא גַם־אַתָּ֛ה בְּרָעָתֹ֖ו בְּיֹ֣ום אֵידֹ֑ו ,?Q,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,Obad 1:13,Obad. 1:13,0,,0,,,1
298401,Obadiah 1:14,Obadiah,Twelve,Prophets,,prophetic,Q,תַּסְגֵּ֥ר,תסגר,סגר,SGR[,close,jussF,hif,p2,m,sg,,וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,וְאַֽל־תַּעֲמֹד֙ עַל־הַפֶּ֔רֶק לְהַכְרִ֖ית אֶת־פְּלִיטָ֑יו וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,וְאַל־תַּסְגֵּ֥ר שְׂרִידָ֖יו בְּיֹ֥ום צָרָֽה׃ ,?Q,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Obad 1:14,Obad. 1:14,1,VO,0,,,1
299569,Micah 1:2,Micah,Twelve,Prophets,,prophetic,Q,יהִי֩,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-p,וִיהִי֩ אֲדֹנָ֨י יְהוִ֤ה בָּכֶם֙ לְעֵ֔ד ,וִיהִי֩ אֲדֹנָ֨י יְהוִ֤ה בָּכֶם֙ לְעֵ֔ד ,שִׁמְעוּ֙ עַמִּ֣ים כֻּלָּ֔ם הַקְשִׁ֖יבִי אֶ֣רֶץ וּמְלֹאָ֑הּ וִיהִי֩ אֲדֹנָ֨י יְהוִ֤ה בָּכֶם֙ לְעֵ֔ד אֲדֹנָ֖י מֵהֵיכַ֥ל קָדְשֹֽׁו׃ ,וִיהִי֩ אֲדֹנָ֨י יְהוִ֤ה בָּכֶם֙ לְעֵ֔ד אֲדֹנָ֖י מֵהֵיכַ֥ל קָדְשֹֽׁו׃ ,?Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Mic 1:2,Mic. 1:2,0,,0,,,0
300534,Micah 4:11,Micah,Twelve,Prophets,,prophetic,Q,תַ֥חַז,תחז,חזה,XZH[,see,jussF,qal,p3,f,sg,-p,וְתַ֥חַז בְּצִיֹּ֖ון עֵינֵֽינוּ׃ ,וְתַ֥חַז בְּצִיֹּ֖ון עֵינֵֽינוּ׃ ,וְעַתָּ֛ה נֶאֶסְפ֥וּ עָלַ֖יִךְ גֹּויִ֣ם רַבִּ֑ים הָאֹמְרִ֣ים תֶּחֱנָ֔ף וְתַ֥חַז בְּצִיֹּ֖ון עֵינֵֽינוּ׃ ,וְתַ֥חַז בְּצִיֹּ֖ון עֵינֵֽינוּ׃ ,?QQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Mic 4:11,Mic. 4:11,0,,0,,,0
300767,Micah 5:8,Micah,Twelve,Prophets,,prophetic,Q,תָּרֹ֥ם,תרם,רום,RWM[,be high,jussF,qal,p3,f,sg,-c,תָּרֹ֥ם יָדְךָ֖ עַל־צָרֶ֑יךָ ,תָּרֹ֥ם יָדְךָ֖ עַל־צָרֶ֑יךָ ,תָּרֹ֥ם יָדְךָ֖ עַל־צָרֶ֑יךָ וְכָל־אֹיְבֶ֖יךָ יִכָּרֵֽתוּ׃ פ ,תָּרֹ֥ם יָדְךָ֖ עַל־צָרֶ֑יךָ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Mic 5:8,Mic. 5:8,0,,0,,,0
303675,Zephaniah 2:13,Zephaniah,Twelve,Prophets,,prophetic,Q,יֵ֤ט,יט,נטה,NVH[,extend,jussF,qal,p3,m,sg,dp,וְיֵ֤ט יָדֹו֙ עַל־צָפֹ֔ון ,וְיֵ֤ט יָדֹו֙ עַל־צָפֹ֔ון ,וְיֵ֤ט יָדֹו֙ עַל־צָפֹ֔ון וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר וְיָשֵׂ֤ם אֶת־נִֽינְוֵה֙ לִשְׁמָמָ֔ה צִיָּ֖ה כַּמִּדְבָּֽר׃ ,וְיֵ֤ט יָדֹו֙ עַל־צָפֹ֔ון ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Zeph 2:13,Zeph. 2:13,1,VO,0,,,0
303684,Zephaniah 2:13,Zephaniah,Twelve,Prophets,,prophetic,Q,יָשֵׂ֤ם,ישׂם,שׂים,FJM[,put,jussF,qal,p3,m,sg,l.,וְיָשֵׂ֤ם אֶת־נִֽינְוֵה֙ לִשְׁמָמָ֔ה ,וְיָשֵׂ֤ם אֶת־נִֽינְוֵה֙ לִשְׁמָמָ֔ה ,וְיֵ֤ט יָדֹו֙ עַל־צָפֹ֔ון וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר וְיָשֵׂ֤ם אֶת־נִֽינְוֵה֙ לִשְׁמָמָ֔ה צִיָּ֖ה כַּמִּדְבָּֽר׃ ,וְיָשֵׂ֤ם אֶת־נִֽינְוֵה֙ לִשְׁמָמָ֔ה צִיָּ֖ה כַּמִּדְבָּֽר׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Zeph 2:13,Zeph. 2:13,1,VO,0,,,0
307939,Zechariah 10:7,Zechariah,Twelve,Prophets,,prophetic,Q,יָגֵ֥ל,יגל,גיל,GJL[,rejoice,jussF,qal,p3,m,sg,-p,יָגֵ֥ל לִבָּ֖ם בַּיהוָֽה׃ ,יָגֵ֥ל לִבָּ֖ם בַּיהוָֽה׃ ,וְהָי֤וּ כְגִבֹּור֙ אֶפְרַ֔יִם וְשָׂמַ֥ח לִבָּ֖ם כְּמֹו־יָ֑יִן וּבְנֵיהֶם֙ יִרְא֣וּ וְשָׂמֵ֔חוּ יָגֵ֥ל לִבָּ֖ם בַּיהוָֽה׃ ,יָגֵ֥ל לִבָּ֖ם בַּיהוָֽה׃ ,QQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Zech 10:7,Zech. 10:7,0,,0,,,0
310002,Malachi 2:12,Malachi,Twelve,Prophets,,prophetic,Q,יַכְרֵ֨ת,יכרת,כרת,KRT[,cut,jussF,hif,p3,m,sg,,יַכְרֵ֨ת יְהוָ֜ה לָאִ֨ישׁ ,יַכְרֵ֨ת יְהוָ֜ה לָאִ֨ישׁ עֵ֣ר וְעֹנֶ֔ה מֵאָהֳלֵ֖י יַֽעֲקֹ֑ב ,יַכְרֵ֨ת יְהוָ֜ה לָאִ֨ישׁ אֲשֶׁ֤ר יַעֲשֶׂ֨נָּה֙ עֵ֣ר וְעֹנֶ֔ה מֵאָהֳלֵ֖י יַֽעֲקֹ֑ב וּמַגִּ֣ישׁ מִנְחָ֔ה לַֽיהוָ֖ה צְבָאֹֽות׃ פ ,יַכְרֵ֨ת יְהוָ֜ה לָאִ֨ישׁ אֲשֶׁ֤ר יַעֲשֶׂ֨נָּה֙ עֵ֣ר וְעֹנֶ֔ה מֵאָהֳלֵ֖י יַֽעֲקֹ֑ב ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Mal 2:12,Mal. 2:12,1,VO,0,,,0
310353,Malachi 3:10,Malachi,Twelve,Prophets,,prophetic,Q,יהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִיהִ֥י טֶ֨רֶף֙ בְּבֵיתִ֔י ,וִיהִ֥י טֶ֨רֶף֙ בְּבֵיתִ֔י ,הָבִ֨יאוּ אֶת־כָּל־הַֽמַּעֲשֵׂ֜ר אֶל־בֵּ֣ית הָאֹוצָ֗ר וִיהִ֥י טֶ֨רֶף֙ בְּבֵיתִ֔י וּבְחָנ֤וּנִי נָא֙ בָּזֹ֔את אָמַ֖ר יְהוָ֣ה צְבָאֹ֑ות אִם־לֹ֧א אֶפְתַּ֣ח לָכֶ֗ם אֵ֚ת אֲרֻבֹּ֣ות הַשָּׁמַ֔יִם וַהֲרִיקֹתִ֥י לָכֶ֛ם בְּרָכָ֖ה עַד־בְּלִי־דָֽי׃ ,וִיהִ֥י טֶ֨רֶף֙ בְּבֵיתִ֔י ,Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Mal 3:10,Mal. 3:10,0,,0,,,0
311325,Psalms 7:6,Psalms,Psalms,Writings,,poetry,Q,יַשֵּׂ֗ג,ישׂג,נשׂג,NFG[,overtake,jussF,hif,p3,m,sg,,וְיַשֵּׂ֗ג ,וְיַשֵּׂ֗ג ,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י וְיַשֵּׂ֗ג וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן סֶֽלָה׃ ,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י וְיַשֵּׂ֗ג וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 7:6,Psa. 7:6,0,,0,,,0
311337,Psalms 7:6,Psalms,Psalms,Writings,,poetry,Q,יַשְׁכֵּ֣ן,ישׁכן,שׁכן,CKN[,dwell,jussF,hif,p3,m,sg,,וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן ,וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן ,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י וְיַשֵּׂ֗ג וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן סֶֽלָה׃ ,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י וְיַשֵּׂ֗ג וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י וּכְבֹודִ֓י׀ לֶעָפָ֖ר יַשְׁכֵּ֣ן ,Q,WxY0,Wx,Main,_W_OAV,0,_W_KBWD/_L_H_<PR/_,_conj_subs_prep_art_subs_,_W_L_,Ps 7:6,Psa. 7:6,1,OV,0,,,0
311644,Psalms 9:10,Psalms,Psalms,Writings,,poetry,Q,יהִ֤י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,וִ֘יהִ֤י יְהוָ֣ה מִשְׂגָּ֣ב לַדָּ֑ךְ ,וִ֘יהִ֤י יְהוָ֣ה מִשְׂגָּ֣ב לַדָּ֑ךְ ,וִ֘יהִ֤י יְהוָ֣ה מִשְׂגָּ֣ב לַדָּ֑ךְ מִ֝שְׂגָּ֗ב לְעִתֹּ֥ות בַּצָּרָֽה׃ ,וִ֘יהִ֤י יְהוָ֣ה מִשְׂגָּ֣ב לַדָּ֑ךְ מִ֝שְׂגָּ֗ב לְעִתֹּ֥ות בַּצָּרָֽה׃ ,Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 9:10,Psa. 9:10,0,,0,,,0
312087,Psalms 12:4,Psalms,Psalms,Writings,,poetry,Q,יַכְרֵ֣ת,יכרת,כרת,KRT[,cut,jussF,hif,p3,m,sg,,יַכְרֵ֣ת יְ֭הוָה כָּל־שִׂפְתֵ֣י חֲלָקֹ֑ות ,יַכְרֵ֣ת יְ֭הוָה כָּל־שִׂפְתֵ֣י חֲלָקֹ֑ות ,יַכְרֵ֣ת יְ֭הוָה כָּל־שִׂפְתֵ֣י חֲלָקֹ֑ות לָ֝שֹׁ֗ון מְדַבֶּ֥רֶת גְּדֹלֹֽות׃ ,יַכְרֵ֣ת יְ֭הוָה כָּל־שִׂפְתֵ֣י חֲלָקֹ֑ות לָ֝שֹׁ֗ון מְדַבֶּ֥רֶת גְּדֹלֹֽות׃ אֲשֶׁ֤ר אָֽמְר֨וּ׀ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Ps 12:4,Psa. 12:4,1,VO,0,,,0
312207,Psalms 13:6,Psalms,Psalms,Writings,,poetry,Q,יָ֤גֵ֥ל,יגל,גיל,GJL[,rejoice,jussF,qal,p3,m,sg,-p,יָ֤גֵ֥ל לִבִּ֗י בִּֽישׁוּעָ֫תֶ֥ךָ ,יָ֤גֵ֥ל לִבִּ֗י בִּֽישׁוּעָ֫תֶ֥ךָ ,וַאֲנִ֤י׀ בְּחַסְדְּךָ֣ בָטַחְתִּי֮ יָ֤גֵ֥ל לִבִּ֗י בִּֽישׁוּעָ֫תֶ֥ךָ אָשִׁ֥ירָה לַיהוָ֑ה כִּ֖י גָמַ֣ל עָלָֽי׃ ,יָ֤גֵ֥ל לִבִּ֗י בִּֽישׁוּעָ֫תֶ֥ךָ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Ps 13:6,Psa. 13:6,0,,0,,,0
312298,Psalms 14:7,Psalms,Psalms,Writings,,poetry,Q,יָגֵ֥ל,יגל,גיל,GJL[,rejoice,jussF,qal,p3,m,sg,--,יָגֵ֥ל יַ֝עֲקֹ֗ב ,יָגֵ֥ל יַ֝עֲקֹ֗ב ,מִ֥י יִתֵּ֣ן מִצִּיֹּון֮ יְשׁוּעַ֪ת יִשְׂרָ֫אֵ֥ל בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו יָגֵ֥ל יַ֝עֲקֹ֗ב יִשְׂמַ֥ח יִשְׂרָֽאֵל׃ ,בְּשׁ֣וּב יְ֭הוָה שְׁב֣וּת עַמֹּ֑ו יָגֵ֥ל יַ֝עֲקֹ֗ב ,Q,xYqX,Ø,Main,AV,0,Ø,Ø,Ø,Ps 14:7,Psa. 14:7,0,,0,,,0
313832,Psalms 22:27,Psalms,Psalms,Writings,,poetry,Q,יְחִ֖י,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,יְחִ֖י לְבַבְכֶ֣ם לָעַֽד׃ ,יְחִ֖י לְבַבְכֶ֣ם לָעַֽד׃ ,יֹאכְל֬וּ עֲנָוִ֨ים׀ וְיִשְׂבָּ֗עוּ יְהַֽלְל֣וּ יְ֭הוָה דֹּ֣רְשָׁ֑יו יְחִ֖י לְבַבְכֶ֣ם לָעַֽד׃ ,יְחִ֖י לְבַבְכֶ֣ם לָעַֽד׃ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Ps 22:27,Psa. 22:27,0,,0,,,0
314507,Psalms 27:9,Psalms,Psalms,Writings,,poetry,Q,תַּסְתֵּ֬ר,תסתר,סתר,STR[,hide,jussF,hif,p2,m,sg,,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ עֶזְרָתִ֥י הָיִ֑יתָ אַֽל־תִּטְּשֵׁ֥נִי וְאַל־תַּֽ֝עַזְבֵ֗נִי אֱלֹהֵ֥י יִשְׁעִֽי׃ ,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 27:9,Psa. 27:9,1,VO,0,,,0
314511,Psalms 27:9,Psalms,Psalms,Writings,,poetry,Q,תַּט,תט,נטה,NVH[,extend,jussF,hif,p2,m,sg,,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ ,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ ,אַל־תַּסְתֵּ֬ר פָּנֶ֨יךָ׀ מִמֶּנִּי֮ אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ עֶזְרָתִ֥י הָיִ֑יתָ אַֽל־תִּטְּשֵׁ֥נִי וְאַל־תַּֽ֝עַזְבֵ֗נִי אֱלֹהֵ֥י יִשְׁעִֽי׃ ,אַֽל־תַּט־בְּאַ֗ף עַ֫בְדֶּ֥ךָ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 27:9,Psa. 27:9,1,VO,0,,,0
314570,Psalms 27:14,Psalms,Psalms,Writings,,poetry,Q,יַאֲמֵ֣ץ,יאמץ,אמץ,>MY[,be strong,jussF,hif,p3,m,sg,,וְיַאֲמֵ֣ץ לִבֶּ֑ךָ ,וְיַאֲמֵ֣ץ לִבֶּ֑ךָ ,קַוֵּ֗ה אֶל־יְה֫וָ֥ה חֲ֭זַק וְיַאֲמֵ֣ץ לִבֶּ֑ךָ וְ֝קַוֵּ֗ה אֶל־יְהוָֽה׃ ,וְיַאֲמֵ֣ץ לִבֶּ֑ךָ ,Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 27:14,Psa. 27:14,0,,0,,,0
315221,Psalms 31:25,Psalms,Psalms,Writings,,poetry,Q,יַאֲמֵ֣ץ,יאמץ,אמץ,>MY[,be strong,jussF,hif,p3,m,sg,,וְיַאֲמֵ֣ץ לְבַבְכֶ֑ם ,וְיַאֲמֵ֣ץ לְבַבְכֶ֑ם ,חִ֭זְקוּ וְיַאֲמֵ֣ץ לְבַבְכֶ֑ם כָּל־הַ֝מְיַחֲלִ֗ים לַיהוָֽה׃ ,וְיַאֲמֵ֣ץ לְבַבְכֶ֑ם ,Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 31:25,Psa. 31:25,0,,0,,,0
315573,Psalms 33:22,Psalms,Psalms,Writings,,poetry,Q,יְהִֽי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-c,יְהִֽי־חַסְדְּךָ֣ ,יְהִֽי־חַסְדְּךָ֣ עָלֵ֑ינוּ ,יְהִֽי־חַסְדְּךָ֣ יְהוָ֣ה עָלֵ֑ינוּ כַּ֝אֲשֶׁ֗ר יִחַ֥לְנוּ לָֽךְ׃ ,יְהִֽי־חַסְדְּךָ֣ יְהוָ֣ה עָלֵ֑ינוּ ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Ps 33:22,Psa. 33:22,0,,0,,,0
315847,Psalms 35:6,Psalms,Psalms,Writings,,poetry,Q,יְֽהִי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,יְֽהִי־דַרְכָּ֗ם חֹ֥שֶׁךְ וַחֲלַקְלַקֹּ֑ות ,יְֽהִי־דַרְכָּ֗ם חֹ֥שֶׁךְ וַחֲלַקְלַקֹּ֑ות ,יְֽהִי־דַרְכָּ֗ם חֹ֥שֶׁךְ וַחֲלַקְלַקֹּ֑ות וּמַלְאַ֥ךְ יְ֝הוָ֗ה רֹדְפָֽם׃ ,יְֽהִי־דַרְכָּ֗ם חֹ֥שֶׁךְ וַחֲלַקְלַקֹּ֑ות ,Q,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Ps 35:6,Psa. 35:6,0,,0,,,0
316218,Psalms 37:1,Psalms,Psalms,Writings,,poetry,Q,תִּתְחַ֥ר,תתחר,חרה,XRH[,be hot,jussF,hit,p2,m,sg,,אַל־תִּתְחַ֥ר בַּמְּרֵעִ֑ים ,אַל־תִּתְחַ֥ר בַּמְּרֵעִ֑ים ,לְדָוִ֨ד׀ אַל־תִּתְחַ֥ר בַּמְּרֵעִ֑ים אַל־תְּ֝קַנֵּ֗א בְּעֹשֵׂ֥י עַוְלָֽה׃ ,אַל־תִּתְחַ֥ר בַּמְּרֵעִ֑ים ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 37:1,Psa. 37:1,0,,0,,,0
316286,Psalms 37:7,Psalms,Psalms,Writings,,poetry,Q,תִּ֭תְחַר,תתחר,חרה,XRH[,be hot,jussF,hit,p2,m,sg,,אַל־תִּ֭תְחַר ,אַל־תִּ֭תְחַר ,דֹּ֤ום׀ לַיהוָה֮ וְהִתְחֹ֪ולֵ֫ל לֹ֥ו אַל־תִּ֭תְחַר בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו בְּ֝אִ֗ישׁ עֹשֶׂ֥ה מְזִמֹּֽות׃ ,אַל־תִּ֭תְחַר בְּמַצְלִ֣יחַ דַּרְכֹּ֑ו בְּ֝אִ֗ישׁ עֹשֶׂ֥ה מְזִמֹּֽות׃ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 37:7,Psa. 37:7,0,,0,,,0
316301,Psalms 37:8,Psalms,Psalms,Writings,,poetry,Q,תִּ֝תְחַ֗ר,תתחר,חרה,XRH[,be hot,jussF,hit,p2,m,sg,,אַל־תִּ֝תְחַ֗ר אַךְ־,אַל־תִּ֝תְחַ֗ר אַךְ־,הֶ֣רֶף מֵ֭אַף וַעֲזֹ֣ב חֵמָ֑ה אַל־תִּ֝תְחַ֗ר אַךְ־לְהָרֵֽעַ׃ ,אַל־תִּ֝תְחַ֗ר אַךְ־לְהָרֵֽעַ׃ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 37:8,Psa. 37:8,0,,0,,,0
317216,Psalms 40:18,Psalms,Psalms,Writings,,poetry,Q,יַחֲשָׁ֫ב,יחשׁב,חשׁב,XCB[,account,jussF,qal,p3,m,sg,-i,אֲדֹנָ֪י יַחֲשָׁ֫ב לִ֥י ,אֲדֹנָ֪י יַחֲשָׁ֫ב לִ֥י ,וַאֲנִ֤י׀ עָנִ֣י וְאֶבְיֹון֮ אֲדֹנָ֪י יַחֲשָׁ֫ב לִ֥י עֶזְרָתִ֣י וּמְפַלְטִ֣י אַ֑תָּה אֱ֝לֹהַ֗י אַל־תְּאַחַֽר׃ ,אֲדֹנָ֪י יַחֲשָׁ֫ב לִ֥י ,Q,XYqt,x,Main,SV,0,_>DNJ/_,_nmpr_,Ø,Ps 40:18,Psa. 40:18,0,,0,,,0
318004,Psalms 45:12,Psalms,Psalms,Writings,,poetry,Q,יִתְאָ֣ו,יתאו,אוה,>WH[,wish,jussF,hit,p3,m,sg,,וְיִתְאָ֣ו הַמֶּ֣לֶךְ יָפְיֵ֑ךְ ,וְיִתְאָ֣ו הַמֶּ֣לֶךְ יָפְיֵ֑ךְ ,וְיִתְאָ֣ו הַמֶּ֣לֶךְ יָפְיֵ֑ךְ כִּי־ה֥וּא אֲ֝דֹנַ֗יִךְ וְהִשְׁתַּֽחֲוִי־לֹֽו׃ ,וְיִתְאָ֣ו הַמֶּ֣לֶךְ יָפְיֵ֑ךְ ,Q,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 45:12,Psa. 45:12,1,VO,0,,,0
318499,Psalms 49:10,Psalms,Psalms,Writings,,poetry,Q,יחִי,יחי,חיה,XJH[,be alive,jussF,qal,p3,m,sg,--,וִֽיחִי־עֹ֥וד לָנֶ֑צַח ,וִֽיחִי־עֹ֥וד לָנֶ֑צַח ,וִֽיחִי־עֹ֥וד לָנֶ֑צַח לֹ֖א יִרְאֶ֣ה הַשָּֽׁחַת׃ ,וִֽיחִי־עֹ֥וד לָנֶ֑צַח ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 49:10,Psa. 49:10,0,,0,,,1
319270,Psalms 53:7,Psalms,Psalms,Writings,,poetry,Q,יָגֵ֥ל,יגל,גיל,GJL[,rejoice,jussF,qal,p3,m,sg,--,יָגֵ֥ל יַ֝עֲקֹ֗ב ,יָגֵ֥ל יַ֝עֲקֹ֗ב ,מִ֥י יִתֵּ֣ן מִצִּיֹּון֮ יְשֻׁעֹ֪ות יִשְׂרָ֫אֵ֥ל בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו יָגֵ֥ל יַ֝עֲקֹ֗ב יִשְׂמַ֥ח יִשְׂרָאֵֽל׃ ,בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמֹּ֑ו יָגֵ֥ל יַ֝עֲקֹ֗ב ,Q,xYqX,Ø,Main,AV,0,Ø,Ø,Ø,Ps 53:7,Psa. 53:7,0,,0,,,0
