bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_verse,lxx_tm
376222,ἐξομολογούμενος,present,middle,ptcp,,sg,DAG 9:20,present ptcp
376229,δεόμενος,present,middle,ptcp,,sg,DAG 9:20,present ptcp
376242,λαλοῦντός,present,active,ptcp,,sg,DAG 9:21,present ptcp
376258,,,,,,,,
376261,προσήγγισέ,aorist,active,indc,3,sg,DAG 9:21,aorist indc
376396,ἥξει,future,active,indc,3,sg,DAG 9:26,future indc
376406,ἀφαιρεθήσεται,future,passsive,indc,3,sg,DAG 9:27,future indc
376478,πενθῶν,present,active,ptcp,,sg,DAG 10:2,present ptcp
376539,περιεζωσμένος,present,passsive,ptcp,,sg,DAG 10:5,present ptcp
376643,πεπτωκὼς,perfect,active,ptcp,,sg,DAG 10:9,perfect ptcp
376673,λαλῶ,present,active,indc,1,sg,DAG 10:11,present indc
376729,ἀνθειστήκει,perfect,active,indc,3,sg,DAG 10:13,perfect indc
376793,ἥψατό,aorist,middle,indc,3,sg,DAG 10:16,aorist indc
376892,ἐξεπορευόμην,imperfect,middle,indc,1,sg,DAG 10:20,imperfect indc
376897,εἰσεπορεύετο,imperfect,middle,indc,3,sg,DAG 10:20,imperfect indc
376903,,,,,,,,
376910,βοηθῶν,present,active,ptcp,,sg,DAG 10:21,present ptcp
376943,ἀνθεστήκασιν,perfect,active,indc,3,pl,DAG 11:2,perfect indc
377175,ὑψωθήσεται,future,passsive,indc,3,sg,DAG 11:12,future indc
377261,εἰσπορευόμενος,present,middle,ptcp,,sg,DAG 11:16,present ptcp
377267,ἀνθεστηκὼς,perfect,active,ptcp,,sg,DAG 11:16,perfect ptcp
377343,,,,,,,,
377583,,,,,,,,
377867,βοηθῶν,present,active,ptcp,,sg,DAG 11:45,present ptcp
377882,ἑστηκὼς,perfect,active,ptcp,,sg,DAG 12:1,perfect ptcp
377911,εὑρεθῇ,aorist,passsive,subj,3,sg,DAG 12:1,aorist subj
377912,ἐγγεγραμμένος,perfect,passsive,ptcp,,sg,DAG 12:1,perfect ptcp
377980,εἱστήκεισαν,pluperfect,active,indc,3,pl,DAG 12:5,pluperfect indc
378076,κατακεκαλυμμένα,perfect,passsive,ptcp,,pl,DAG 12:9,perfect ptcp
378078,ἐσφραγισμένα,perfect,passsive,ptcp,,pl,DAG 12:9,perfect ptcp
378120,ἐμμένων,present,active,ptcp,,sg,DAG 12:12,present ptcp
378240,καταλειπόμενος,present,middle,ptcp,,sg,2ES 1:4,present ptcp
378247,παροικεῖ,present,active,indc,3,sg,2ES 1:4,present indc
378428,ἀναβαίνοντες,present,active,ptcp,,pl,2ES 2:1,present ptcp
378885,ἀναβάντες,aorist,active,ptcp,,pl,2ES 2:59,aorist ptcp
378944,,,,,,,,
379147,,,,,,,,
379223,ἑκουσιαζομένῳ,present,middle,ptcp,,sg,2ES 3:5,present ptcp
379323,ἐρχόμενοι,present,middle,ptcp,,pl,2ES 3:8,present ptcp
379361,ποιοῦντας,present,active,ptcp,,pl,2ES 3:9,present ptcp
379386,ἐστολισμένοι,present,middle,ptcp,,pl,2ES 3:10,present ptcp
379467,ἔκλαιον,imperfect,active,indc,3,pl,2ES 3:12,imperfect indc
379484,ἐπιγινώσκων,present,active,ptcp,,sg,2ES 3:13,present ptcp
379497,ἐκραύγασεν,aorist,active,indc,3,sg,2ES 3:13,aorist indc
379518,οἰκοδομοῦσιν,present,active,indc,3,pl,2ES 4:1,present indc
379546,θυσιάζομεν,present,active,indc,1,pl,2ES 4:2,present indc
379553,ἐνέγκαντος,aorist,active,ptcp,,sg,2ES 4:2,aorist ptcp
379599,ἐκλύων,present,active,ptcp,,sg,2ES 4:4,present ptcp
379604,,,,,,,,
379609,μισθούμενοι,present,middle,ptcp,,pl,2ES 4:5,present ptcp
379659,,,,,,,,
379662,ἡρμηνευμένην,perfect,passsive,ptcp,,sg,2ES 4:7,perfect ptcp
380899,,,,,,,,
380906,χωριζόμενος,present,middle,ptcp,,sg,2ES 6:21,present ptcp
381479,,,,,,,,
381540,ἀναβαίνοντες,present,active,ptcp,,pl,2ES 8:1,present ptcp
381725,ἐρχόμενον,present,middle,ptcp,,sg,2ES 8:15,present ptcp
381998,εὑρισκόμενοι,present,middle,ptcp,,pl,2ES 8:25,present ptcp
382203,ἐλθόντες,aorist,active,ptcp,,pl,2ES 8:35,aorist ptcp
382377,καθήμενος,present,middle,ptcp,,sg,2ES 9:4,present ptcp
382573,εἰσπορεύεσθε,present,middle,indc,2,pl,2ES 9:11,present indc
382633,ἐρχόμενον,present,middle,ptcp,,sg,2ES 9:13,present ptcp
382716,κλαίων,present,active,ptcp,,sg,2ES 10:1,present ptcp
382718,προσευχόμενος,present,middle,ptcp,,sg,2ES 10:1,present ptcp
382786,,,,,,,,
382863,,,,,,,,
382940,,,,,,,,
383482,καθῃρημένα,perfect,middle,ptcp,,pl,2ES 11:3,perfect ptcp
383506,νηστεύων,present,active,ptcp,,sg,2ES 11:4,present ptcp
383508,προσευχόμενος,present,middle,ptcp,,sg,2ES 11:4,present ptcp
383528,φυλάσσων,present,active,ptcp,,sg,2ES 11:5,present ptcp
383553,προσεύχομαι,present,middle,indc,1,sg,2ES 11:6,present indc
383566,ἐξαγορεύω,present,active,indc,1,sg,2ES 11:6,present indc
383753,μετριάζων,present,active,ptcp,,sg,2ES 12:2,present ptcp
383800,ζητεῖς,present,active,indc,2,sg,2ES 12:4,present indc
383841,καθημένη,present,middle,ptcp,,sg,2ES 12:6,present ptcp
384007,δίδωσιν,present,active,indc,3,sg,2ES 12:12,present indc
384024,ἐπιβαίνω,present,active,indc,1,sg,2ES 12:12,present indc
384044,συντρίβων,present,active,ptcp,,sg,2ES 12:13,present ptcp
384050,καθαιροῦσιν,present,active,indc,3,pl,2ES 12:13,present indc
384079,ἀναβαίνων,present,active,ptcp,,sg,2ES 12:15,present ptcp
384086,συντρίβων,present,active,ptcp,,sg,2ES 12:15,present ptcp
384110,ποιοῦσιν,present,active,ptcp,,pl,2ES 12:16,present ptcp
384141,βλέπετε,present,active,indc,2,pl,2ES 12:17,present indc
384226,ποιεῖτε,present,active,indc,2,pl,2ES 12:19,present indc
384232,ἀποστατεῖτε,present,active,indc,2,pl,2ES 12:19,present indc
384573,καταβαινουσῶν,present,active,ptcp,,pl,2ES 13:15,present ptcp
384595,γεγονυίας,perfect,active,ptcp,,sg,2ES 13:16,perfect ptcp
384737,ἐξέχων,present,active,ptcp,,sg,2ES 13:25,present ptcp
384757,οἰκοῦντες,present,active,ptcp,,pl,2ES 13:26,present ptcp
384773,ἐξέχων,present,active,ptcp,,sg,2ES 13:26,present ptcp
384787,ἐξέχοντος,present,active,ptcp,,sg,2ES 13:27,present ptcp
384887,οἰκοδομοῦμεν,present,active,indc,1,pl,2ES 13:33,present indc
384917,,,,,,,,
384939,,,,,,,,
384950,,,,,,,,
385122,οἰκοῦντες,present,active,ptcp,,pl,2ES 14:6,present ptcp
385236,ἐποίουν,imperfect,active,indc,3,pl,2ES 14:10,imperfect indc
385242,ἀντείχοντο,imperfect,middle,indc,3,pl,2ES 14:10,imperfect indc
385262,οἰκοδομούντων,present,active,ptcp,,pl,2ES 14:11,present ptcp
385272,,,,,,,,
385276,ἐποίει,imperfect,active,indc,3,sg,2ES 14:11,imperfect indc
385282,,,,,,,,
385290,ἐζωσμένος,perfect,passsive,ptcp,,sg,2ES 14:12,perfect ptcp
385294,ᾠκοδομοῦσαν,aorist,active,indc,3,pl,2ES 14:12,aorist indc
385323,σκορπιζόμεθα,present,middle,indc,1,pl,2ES 14:13,present indc
385347,ποιοῦντες,present,active,ptcp,,pl,2ES 14:15,present ptcp
385353,κρατοῦντες,present,active,ptcp,,pl,2ES 14:15,present ptcp
385407,ἐκδιδυσκόμενος,present,middle,ptcp,,sg,2ES 14:17,present ptcp
385428,λέγοντες,present,active,ptcp,,pl,2ES 15:2,present ptcp
385444,λέγοντες,present,active,ptcp,,pl,2ES 15:3,present ptcp
385451,διεγγυῶμεν,present,active,indc,1,pl,2ES 15:3,present indc
385461,λέγοντες,present,active,ptcp,,pl,2ES 15:4,present ptcp
385483,καταδυναστεύομεν,present,active,indc,1,pl,2ES 15:5,present indc
385495,καταδυναστευόμεναι,present,middle,ptcp,,pl,2ES 15:5,present ptcp
385543,,,,,,,,
385559,πωλουμένους,present,middle,ptcp,,pl,2ES 15:8,present ptcp
385589,ποιεῖτε,present,active,indc,2,pl,2ES 15:9,present indc
385607,ἐθήκαμεν,aorist,active,indc,1,pl,2ES 15:10,aorist indc
385644,ἐξενέγκατε,aorist,active,impv,2,pl,2ES 15:11,aorist impv
385658,λέγεις,present,active,indc,2,sg,2ES 15:12,present indc
385814,συνηγμένοι,perfect,middle,ptcp,,pl,2ES 15:16,perfect ptcp
385831,,,,,,,,
385843,γινόμενον,present,middle,ptcp,,sg,2ES 15:18,present ptcp
385955,λογιζόμενοι,present,middle,ptcp,,pl,2ES 16:2,present ptcp
385969,ποιῶ,present,active,indc,1,sg,2ES 16:3,present indc
386021,ἦν,imperfect,active,indc,3,sg,2ES 16:6,imperfect indc
386026,ἠκούσθη,aorist,passsive,indc,3,sg,2ES 16:6,aorist indc
386029,,,,,,,,
386034,λογίζεσθε,present,middle,indc,2,pl,2ES 16:6,present indc
386040,οἰκοδομεῖς,present,active,indc,2,sg,2ES 16:6,present indc
386045,γίνῃ,present,middle,indc,2,sg,2ES 16:6,present indc
386099,λέγεις,present,active,indc,2,sg,2ES 16:8,present indc
386104,ψεύδῃ,present,middle,indc,2,sg,2ES 16:8,present indc
386107,φοβερίζουσιν,present,active,indc,3,pl,2ES 16:9,present indc
386135,συνεχόμενος,present,middle,ptcp,,sg,2ES 16:10,present ptcp
386153,ἔρχονται,present,middle,indc,3,pl,2ES 16:10,present indc
386158,ἔρχονται,present,middle,indc,3,pl,2ES 16:10,present indc
386197,,,,,,,,
386237,φοβερίζοντές,present,active,ptcp,,pl,2ES 16:14,present ptcp
386290,,,,,,,,
386294,ἐπορεύοντο,imperfect,middle,indc,3,pl,2ES 16:17,imperfect indc
386301,ἤρχοντο,imperfect,middle,indc,3,pl,2ES 16:17,imperfect indc
386329,λέγοντες,present,active,ptcp,,pl,2ES 16:19,present ptcp
386335,ἐκφέροντες,present,active,ptcp,,pl,2ES 16:19,present ptcp
386382,φοβούμενος,present,middle,ptcp,,sg,2ES 17:2,present ptcp
386402,γρηγορούντων,present,active,ptcp,,pl,2ES 17:3,present ptcp
386463,ἀνέβησαν,aorist,active,indc,3,pl,2ES 17:5,aorist indc
386469,γεγραμμένον,perfect,middle,ptcp,,sg,2ES 17:5,perfect ptcp
386476,ἀναβάντες,aorist,active,ptcp,,pl,2ES 17:6,aorist ptcp
386497,,,,,,,,
386917,ἀνέβησαν,aorist,active,indc,3,pl,2ES 17:61,aorist indc
386977,,,,,,,,
387211,συνίων,present,active,ptcp,,sg,2ES 18:2,present ptcp
387373,ἦσαν,imperfect,active,indc,3,pl,2ES 18:7,imperfect indc
387419,συνετίζοντες,present,active,ptcp,,pl,2ES 18:9,present ptcp
387440,ἔκλαιεν,imperfect,active,indc,3,sg,2ES 18:9,imperfect indc
387464,ἔχουσιν,present,active,ptcp,,pl,2ES 18:10,present ptcp
387483,κατεσιώπων,imperfect,active,indc,3,pl,2ES 18:11,imperfect indc
387557,γεγραμμένον,perfect,middle,ptcp,,sg,2ES 18:14,perfect ptcp
387662,ἐπιστρέψαντες,aorist,active,ptcp,,pl,2ES 18:17,aorist ptcp
387783,ἦσαν,imperfect,active,indc,3,pl,2ES 19:3,imperfect indc
387785,προσκυνοῦντες,present,active,ptcp,,pl,2ES 19:3,present ptcp
387841,ὑψώσουσιν,future,active,indc,3,pl,2ES 19:5,future indc
387877,ζωοποιεῖς,present,active,indc,2,sg,2ES 19:6,present indc
387885,προσκυνοῦσιν,present,active,indc,3,pl,2ES 19:6,present indc
387908,,,,,,,,
388351,,,,,,,,
388554,φυλάσσων,present,active,ptcp,,sg,2ES 19:32,present ptcp
388602,ἐρχομένοις,present,middle,ptcp,,pl,2ES 19:33,present ptcp
388689,,,,,,,,
388701,ἐξουσιάζουσιν,present,active,indc,3,pl,2ES 19:37,present indc
388717,διατιθέμεθα,present,middle,indc,1,pl,2ES 20:1,present indc
388720,γράφομεν,present,active,indc,1,pl,2ES 20:1,present indc
388857,προσπορευόμενος,present,middle,ptcp,,sg,2ES 20:29,present ptcp
388871,εἰδὼς,perfect,active,ptcp,,sg,2ES 20:29,perfect ptcp
388872,συνίων,present,active,ptcp,,sg,2ES 20:29,present ptcp
388873,ἐνίσχυον,present,active,ptcp,,sg,2ES 20:30,present ptcp
388878,εἰσήλθοσαν,aorist,active,indc,3,pl,2ES 20:30,aorist indc
388934,φέροντες,present,active,ptcp,,pl,2ES 20:32,present ptcp
389059,,,,,,,,
389089,,,,,,,,
389108,λειτουργοῦσιν,present,active,ptcp,,pl,2ES 20:37,present ptcp
389144,δεκατοῦντες,present,active,ptcp,,pl,2ES 20:38,present ptcp
389209,,,,,,,,
389264,ἑκουσιαζομένους,present,middle,ptcp,,pl,2ES 21:2,present ptcp
389350,καθήμενοι,present,middle,ptcp,,pl,2ES 21:6,present ptcp
389427,ποιοῦντες,present,active,ptcp,,pl,2ES 21:12,present ptcp
389563,,,,,,,,
389588,,,,,,,,
389947,γεγραμμένοι,perfect,passsive,ptcp,,pl,2ES 22:22,perfect ptcp
389963,γεγραμμένοι,perfect,middle,ptcp,,pl,2ES 22:23,perfect ptcp
390250,ἐπορεύετο,imperfect,middle,indc,3,sg,2ES 22:38,imperfect indc
390446,ἑστῶτας,perfect,active,ptcp,,pl,2ES 22:44,perfect ptcp
390494,διδόντες,present,active,ptcp,,pl,2ES 22:47,present ptcp
390506,ἁγιάζοντες,present,active,ptcp,,pl,2ES 22:47,present ptcp
390513,ἁγιάζοντες,present,active,ptcp,,pl,2ES 22:47,present ptcp
390532,γεγραμμένον,perfect,middle,ptcp,,sg,2ES 23:1,perfect ptcp
390594,οἰκῶν,present,active,ptcp,,sg,2ES 23:4,present ptcp
390612,διδόντες,present,active,ptcp,,pl,2ES 23:5,present ptcp
390749,ποιοῦντες,present,active,ptcp,,pl,2ES 23:10,present ptcp
390844,πατοῦντας,present,active,ptcp,,pl,2ES 23:15,present ptcp
390850,φέροντας,present,active,ptcp,,pl,2ES 23:15,present ptcp
390854,ἐπιγεμίζοντας,present,active,ptcp,,pl,2ES 23:15,present ptcp
390868,φέροντας,present,active,ptcp,,pl,2ES 23:15,present ptcp
390885,φέροντες,present,active,ptcp,,pl,2ES 23:16,present ptcp
390891,πωλοῦντες,present,active,ptcp,,pl,2ES 23:16,present ptcp
390918,ποιεῖτε,present,active,indc,2,pl,2ES 23:17,present indc
390920,βεβηλοῦτε,present,active,indc,2,pl,2ES 23:17,present indc
390948,προστίθετε,present,active,indc,2,pl,2ES 23:18,present indc
391046,καθαριζόμενοι,present,middle,ptcp,,pl,2ES 23:22,present ptcp
391048,ἐρχόμενοι,present,middle,ptcp,,pl,2ES 23:22,present ptcp
391049,φυλάσσοντες,present,active,ptcp,,pl,2ES 23:22,present ptcp
391087,λαλοῦντες,present,active,ptcp,,pl,2ES 23:24,present ptcp
391091,ἐπιγινώσκοντες,present,active,ptcp,,pl,2ES 23:24,present ptcp
391149,ἀγαπώμενος,present,middle,ptcp,,sg,2ES 23:26,present ptcp
391753,πατάξας,aorist,active,ptcp,,sg,1CH 1:46,aorist ptcp
391925,,,,,,,,
392526,κατοικοῦντες,present,active,ptcp,,pl,1CH 2:55,present ptcp
392535,ἐλθόντες,aorist,active,ptcp,,pl,1CH 2:55,aorist ptcp
392922,,,,,,,,
393340,διελθόντες,aorist,active,ptcp,,pl,1CH 4:38,aorist ptcp
393386,κατοικούντων,present,active,ptcp,,pl,1CH 4:40,present ptcp
393394,γεγραμμένοι,perfect,middle,ptcp,,pl,1CH 4:41,perfect ptcp
393568,κατῴκησεν,aorist,active,indc,3,sg,1CH 5:8,aorist indc
393734,αἴροντες,present,active,ptcp,,pl,1CH 5:18,present ptcp
393739,τείνοντες,present,active,ptcp,,pl,1CH 5:18,present ptcp
393742,δεδιδαγμένοι,perfect,middle,ptcp,,pl,1CH 5:18,perfect ptcp
393753,ἐκπορευόμενοι,present,middle,ptcp,,pl,1CH 5:18,present ptcp
394233,λειτουργοῦντες,present,active,ptcp,,pl,1CH 6:17,present ptcp
394259,ἑστηκότες,perfect,active,ptcp,,pl,1CH 6:18,perfect ptcp
394317,ἑστηκὼς,perfect,active,ptcp,,sg,1CH 6:24,perfect ptcp
394387,δεδομένοι,perfect,middle,ptcp,,pl,1CH 6:33,perfect ptcp
394399,θυμιῶντες,present,active,ptcp,,pl,1CH 6:34,present ptcp
394580,,,,,,,,
394765,,,,,,,,
394869,,,,,,,,
395156,ἐκπορευόμενοι,present,middle,ptcp,,pl,1CH 7:11,present ptcp
395302,τεχθέντες,aorist,passsive,ptcp,,pl,1CH 7:21,aorist ptcp
395545,,,,,,,,
395986,τείνοντες,present,active,ptcp,,pl,1CH 8:40,present ptcp
395989,πληθύνοντες,present,active,ptcp,,pl,1CH 8:40,present ptcp
396008,καταγεγραμμένοι,perfect,middle,ptcp,,pl,1CH 9:1,perfect ptcp
396243,,,,,,,,
396296,φυλάσσοντες,present,active,ptcp,,pl,1CH 9:19,present ptcp
396307,φυλάσσοντες,present,active,ptcp,,pl,1CH 9:19,present ptcp
396331,,,,,,,,
396457,καθεσταμένοι,perfect,middle,ptcp,,pl,1CH 9:29,perfect ptcp
396539,,,,,,,,
396754,,,,,,,,
396874,πεπτωκότας,perfect,active,ptcp,,pl,1CH 10:8,perfect ptcp
397020,ἐξάγων,present,active,ptcp,,sg,1CH 11:2,present ptcp
397023,,,,,,,,
397115,τύπτων,present,active,ptcp,,sg,1CH 11:6,present ptcp
397189,κατισχύοντες,present,active,ptcp,,pl,1CH 11:10,present ptcp
397260,,,,,,,,
397304,παρεμβεβλήκει,perfect,active,indc,3,sg,1CH 11:15,perfect indc
397431,,,,,,,,
397533,,,,,,,,
397650,αἴρων,present,active,ptcp,,sg,1CH 11:39,present ptcp
397727,ἐλθόντες,aorist,active,ptcp,,pl,1CH 12:1,aorist ptcp
397733,συνεχομένου,present,middle,ptcp,,sg,1CH 12:1,present ptcp
397747,,,,,,,,
397861,αἴροντες,present,active,ptcp,,pl,1CH 12:9,present ptcp
397941,πεπληρωκὼς,perfect,active,indc,3,sg,1CH 12:16,perfect indc
398161,,,,,,,,
398230,ἀπεσκόπει,imperfect,active,indc,3,sg,1CH 12:30,imperfect indc
398272,γινώσκοντες,present,active,ptcp,,pl,1CH 12:33,present ptcp
398291,ἐκπορευόμενοι,present,middle,ptcp,,pl,1CH 12:34,present ptcp
398293,,,,,,,,
398328,παρατασσόμενοι,present,middle,ptcp,,pl,1CH 12:36,present ptcp
398340,ἐκπορευόμενοι,present,middle,ptcp,,pl,1CH 12:37,present ptcp
398376,παρατασσόμενοι,present,middle,ptcp,,pl,1CH 12:39,present ptcp
398408,ἐσθίοντες,present,active,ptcp,,pl,1CH 12:40,present ptcp
398410,πίνοντες,present,active,ptcp,,pl,1CH 12:40,present ptcp
398426,ἔφερον,imperfect,active,indc,3,pl,1CH 12:41,imperfect indc
398494,ὑπολελειμμένους,perfect,middle,ptcp,,pl,1CH 13:2,perfect ptcp
398584,καθημένου,present,middle,ptcp,,sg,1CH 13:6,present ptcp
398606,ἦγον,imperfect,active,indc,3,pl,1CH 13:7,imperfect indc
398615,παίζοντες,present,active,ptcp,,pl,1CH 13:8,present ptcp
399301,,,,,,,,
399310,φωνῆσαι,aorist,active,infv,,,1CH 15:16,aorist infv
399434,,,,,,,,
399460,σαλπίζοντες,present,active,ptcp,,pl,1CH 15:24,present ptcp
399487,πορευόμενοι,present,middle,ptcp,,pl,1CH 15:25,present ptcp
399508,αἴροντας,present,active,ptcp,,pl,1CH 15:26,present ptcp
399521,περιεζωσμένος,pluperfect,middle,ptcp,,sg,1CH 15:27,pluperfect ptcp
399530,αἴροντες,present,active,ptcp,,pl,1CH 15:27,present ptcp
399553,ἀνάγοντες,present,active,ptcp,,pl,1CH 15:28,present ptcp
399570,ἀναφωνοῦντες,present,active,ptcp,,pl,1CH 15:28,present ptcp
399598,ὀρχούμενον,present,active,ptcp,,sg,1CH 15:29,present ptcp
399600,παίζοντα,present,active,ptcp,,sg,1CH 15:29,present ptcp
