bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
301880,Nahum 3:1,Nahum,Twelve,Prophets,,prophetic,Q,מְלֵאָ֔ה,מלאה,מלא,ML>[,be full,ptcp,qal,unknown,f,sg,d-,פֶּ֨רֶק֙ מְלֵאָ֔ה ,פֶּ֨רֶק֙ מְלֵאָ֔ה ,עִ֣יר דָּמִ֑ים כֻּלָּ֗הּ כַּ֤חַשׁ פֶּ֨רֶק֙ מְלֵאָ֔ה ,Q,Ptcp,Ø,Main,0,_PRQ/_,_subs_,Ø,Nah 3:1,Nah. 3:1,1,OV,0,,,0
301929,Nahum 3:4,Nahum,Twelve,Prophets,,prophetic,?,מֹּכֶ֤רֶת,מכרת,מכר,MKR[,sell,ptcp,qal,unknown,f,sg,dp,הַמֹּכֶ֤רֶת גֹּויִם֙ בִּזְנוּנֶ֔יהָ ,הַמֹּכֶ֤רֶת גֹּויִם֙ בִּזְנוּנֶ֔יהָ ,מֵרֹב֙ זְנוּנֵ֣י זֹונָ֔ה טֹ֥ובַת חֵ֖ן בַּעֲלַ֣ת כְּשָׁפִ֑ים הַמֹּכֶ֤רֶת גֹּויִם֙ בִּזְנוּנֶ֔יהָ וּמִשְׁפָּחֹ֖ות בִּכְשָׁפֶֽיהָ׃ ,?,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Nah 3:4,Nah. 3:4,1,VO,0,,,0
301987,Nahum 3:8,Nahum,Twelve,Prophets,,prophetic,Q,יֹּֽשְׁבָה֙,ישׁבה,ישׁב,JCB[,sit,ptcp,qal,unknown,f,sg,-p,הַיֹּֽשְׁבָה֙ בַּיְאֹרִ֔ים ,הַיֹּֽשְׁבָה֙ בַּיְאֹרִ֔ים ,הֲתֵֽיטְבִי֙ מִנֹּ֣א אָמֹ֔ון הַיֹּֽשְׁבָה֙ בַּיְאֹרִ֔ים ,?Q,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Nah 3:8,Nah. 3:8,0,,0,,,0
302045,Nahum 3:11,Nahum,Twelve,Prophets,,prophetic,Q,נַֽעֲלָמָ֑ה,נעלמה,עלם,<LM[,hide,ptcp,nif,unknown,f,sg,,תְּהִ֖י נַֽעֲלָמָ֑ה ,תְּהִ֖י נַֽעֲלָמָ֑ה ,תְּהִ֖י נַֽעֲלָמָ֑ה ,?Q,ZYq0,Ø,Main,0,_HJH[_,_verb_,Ø,Nah 3:11,Nah. 3:11,0,,0,,,0
302132,Nahum 3:17,Nahum,Twelve,Prophets,,prophetic,Q,חֹונִ֤ים,חונים,חנה,XNH[,encamp,ptcp,qal,unknown,m,pl,-p,הַֽחֹונִ֤ים בַּגְּדֵרֹות֙ בְּיֹ֣ום קָרָ֔ה ,הַֽחֹונִ֤ים בַּגְּדֵרֹות֙ בְּיֹ֣ום קָרָ֔ה ,וְטַפְסְרַ֖יִךְ כְּגֹ֣וב גֹּבָ֑י הַֽחֹונִ֤ים בַּגְּדֵרֹות֙ בְּיֹ֣ום קָרָ֔ה ,?Q,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Nah 3:17,Nah. 3:17,0,,0,,,1
302161,Nahum 3:18,Nahum,Twelve,Prophets,,prophetic,Q,מְקַבֵּֽץ,מקבץ,קבץ,QBY[,collect,ptcp,piel,unknown,m,sg,,וְאֵ֥ין מְקַבֵּֽץ׃ ,וְאֵ֥ין מְקַבֵּֽץ׃ ,וְאֵ֥ין מְקַבֵּֽץ׃ ,?Q,Ptcp,Wx,Main,0,_W_>JN/_,_conj_nega_,_W_>JN/_,Nah 3:18,Nah. 3:18,0,,0,,,0
302166,Nahum 3:19,Nahum,Twelve,Prophets,,prophetic,Q,נַחְלָ֖ה,נחלה,חלה,XLH[,become weak,ptcp,nif,unknown,f,sg,,נַחְלָ֖ה מַכָּתֶ֑ךָ ,נַחְלָ֖ה מַכָּתֶ֑ךָ ,נַחְלָ֖ה מַכָּתֶ֑ךָ ,?Q,Ptcp,Ø,Main,0,Ø,Ø,Ø,Nah 3:19,Nah. 3:19,0,,0,,,0
302231,Habakkuk 1:4,Habakkuk,Twelve,Prophets,,prophetic,Q,מַכְתִּ֣יר,מכתיר,כתר,KTR[,surround,ptcp,hif,unknown,m,sg,,כִּ֤י רָשָׁע֙ מַכְתִּ֣יר אֶת־הַצַּדִּ֔יק ,כִּ֤י רָשָׁע֙ מַכְתִּ֣יר אֶת־הַצַּדִּ֔יק ,כִּ֤י רָשָׁע֙ מַכְתִּ֣יר אֶת־הַצַּדִּ֔יק ,?Q,Ptcp,Ø,SubAdv,0,_KJ_RC</_,_conj_subs_,_KJ_,Hab 1:4,Hab. 1:4,1,VO,0,,,0
302251,Habakkuk 1:5,Habakkuk,Twelve,Prophets,,prophetic,Q,פֹּעֵ֣ל,פעל,פעל,P<L[,make,ptcp,qal,unknown,m,sg,d-,כִּי־פֹ֨עַל֙ פֹּעֵ֣ל בִּֽימֵיכֶ֔ם ,כִּי־פֹ֨עַל֙ פֹּעֵ֣ל בִּֽימֵיכֶ֔ם ,כִּי־פֹ֨עַל֙ פֹּעֵ֣ל בִּֽימֵיכֶ֔ם ,?Q,Ptcp,Ø,SubAdv,0,_KJ_P<L/_,_conj_subs_,_KJ_,Hab 1:5,Hab. 1:5,1,OV,0,,,1
302260,Habakkuk 1:6,Habakkuk,Twelve,Prophets,,prophetic,Q,מֵקִים֙,מקים,קום,QWM[,arise,ptcp,hif,unknown,m,sg,,כִּֽי־הִנְנִ֤י מֵקִים֙ אֶת־הַכַּשְׂדִּ֔ים הַגֹּ֖וי הַמַּ֣ר וְהַנִּמְהָ֑ר ,כִּֽי־הִנְנִ֤י מֵקִים֙ אֶת־הַכַּשְׂדִּ֔ים הַגֹּ֖וי הַמַּ֣ר וְהַנִּמְהָ֑ר ,כִּֽי־הִנְנִ֤י מֵקִים֙ אֶת־הַכַּשְׂדִּ֔ים הַגֹּ֖וי הַמַּ֣ר וְהַנִּמְהָ֑ר הַֽהֹולֵךְ֙ לְמֶרְחֲבֵי־אֶ֔רֶץ לָרֶ֖שֶׁת מִשְׁכָּנֹ֥ות לֹּא־לֹֽו׃ ,?Q,Ptcp,Ø,SubAdv,0,_KJ_HNH_,_conj_intj_,_KJ_HNH_,Hab 1:6,Hab. 1:6,1,VO,0,,,0
302272,Habakkuk 1:6,Habakkuk,Twelve,Prophets,,prophetic,Q,הֹולֵךְ֙,הולך,הלך,HLK[,walk,ptcp,qal,unknown,m,sg,--,הַֽהֹולֵךְ֙ לְמֶרְחֲבֵי־אֶ֔רֶץ ,הַֽהֹולֵךְ֙ לְמֶרְחֲבֵי־אֶ֔רֶץ ,כִּֽי־הִנְנִ֤י מֵקִים֙ אֶת־הַכַּשְׂדִּ֔ים הַגֹּ֖וי הַמַּ֣ר וְהַנִּמְהָ֑ר הַֽהֹולֵךְ֙ לְמֶרְחֲבֵי־אֶ֔רֶץ לָרֶ֖שֶׁת מִשְׁכָּנֹ֥ות לֹּא־לֹֽו׃ ,?Q,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Hab 1:6,Hab. 1:6,0,,0,,,0
302311,Habakkuk 1:8,Habakkuk,Twelve,Prophets,,prophetic,Q,חָ֥שׁ,חשׁ,חושׁ,XWC[,make haste,ptcp,qal,unknown,m,sg,--,חָ֥שׁ ,חָ֥שׁ ,יָעֻ֕פוּ כְּנֶ֖שֶׁר חָ֥שׁ לֶאֱכֹֽול׃ ,?Q,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,Hab 1:8,Hab. 1:8,0,,0,,,0
302487,Habakkuk 2:2,Habakkuk,Twelve,Prophets,,prophetic,Q,קֹ֥ורֵא,קורא,קרא,QR>[,call,ptcp,qal,unknown,m,sg,-p,קֹ֥ורֵא בֹֽו׃ ,קֹ֥ורֵא בֹֽו׃ ,לְמַ֥עַן יָר֖וּץ קֹ֥ורֵא בֹֽו׃ ,QNQ,Ptcp,Ø,SubArg,0,Ø,Ø,Ø,Hab 2:2,Hab. 2:2,0,,0,,,0
302528,Habakkuk 2:5,Habakkuk,Twelve,Prophets,,prophetic,Q,בֹּוגֵ֔ד,בוגד,בגד,BGD[,deal treacherously,ptcp,qal,unknown,m,sg,d-,כִּֽי־הַיַּ֣יִן בֹּוגֵ֔ד גֶּ֥בֶר יָהִ֖יר ,כִּֽי־הַיַּ֣יִן בֹּוגֵ֔ד גֶּ֥בֶר יָהִ֖יר ,כִּֽי־הַיַּ֣יִן בֹּוגֵ֔ד גֶּ֥בֶר יָהִ֖יר אֲשֶׁר֩ הִרְחִ֨יב כִּשְׁאֹ֜ול נַפְשֹׁ֗ו ,Q,Ptcp,Ø,SubAdv,0,_KJ_H_JJN/_,_conj_art_subs_,_KJ_,Hab 2:5,Hab. 2:5,1,VO,0,,,0
302574,Habakkuk 2:6,Habakkuk,Twelve,Prophets,,prophetic,Q,מַּרְבֶּ֣ה,מרבה,רבה,RBH[,be many,ptcp,hif,unknown,m,sg,,הַמַּרְבֶּ֣ה ,הַמַּרְבֶּ֣ה ,הֹ֚וי הַמַּרְבֶּ֣ה לֹּא־לֹ֔ו עַד־מָתַ֕י וּמַכְבִּ֥יד עָלָ֖יו עַבְטִֽיט׃ ,QQ,Ptcp,Ø,SubArg,0,_H_,_conj_,_H_,Hab 2:6,Hab. 2:6,0,,0,,,0
302580,Habakkuk 2:6,Habakkuk,Twelve,Prophets,,prophetic,Q,מַכְבִּ֥יד,מכביד,כבד,KBD[,be heavy,ptcp,hif,unknown,m,sg,,וּמַכְבִּ֥יד עָלָ֖יו עַבְטִֽיט׃ ,וּמַכְבִּ֥יד עָלָ֖יו עַבְטִֽיט׃ ,הֹ֚וי הַמַּרְבֶּ֣ה לֹּא־לֹ֔ו עַד־מָתַ֕י וּמַכְבִּ֥יד עָלָ֖יו עַבְטִֽיט׃ ,QQ,Ptcp,W,SubAdv,0,_W_,_conj_,_W_,Hab 2:6,Hab. 2:6,1,VO,0,,,0
302614,Habakkuk 2:8,Habakkuk,Twelve,Prophets,,prophetic,Q,יֹ֥שְׁבֵי,ישׁבי,ישׁב,JCB[,sit,ptcp,qal,unknown,m,pl,-p,יֹ֥שְׁבֵי בָֽהּ׃ פ ,יֹ֥שְׁבֵי בָֽהּ׃ פ ,יְשָׁלּ֖וּךָ כָּל־יֶ֣תֶר עַמִּ֑ים מִדְּמֵ֤י אָדָם֙ וַחֲמַס־אֶ֔רֶץ קִרְיָ֖ה וְכָל־יֹ֥שְׁבֵי בָֽהּ׃ פ ,QQ,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,Hab 2:8,Hab. 2:8,0,,0,,,0
302617,Habakkuk 2:9,Habakkuk,Twelve,Prophets,,prophetic,Q,בֹּצֵ֛עַ,בצע,בצע,BY<[,cut off,ptcp,qal,unknown,m,sg,i.,בֹּצֵ֛עַ בֶּ֥צַע רָ֖ע לְבֵיתֹ֑ו ,בֹּצֵ֛עַ בֶּ֥צַע רָ֖ע לְבֵיתֹ֑ו ,הֹ֗וי בֹּצֵ֛עַ בֶּ֥צַע רָ֖ע לְבֵיתֹ֑ו לָשׂ֤וּם בַּמָּרֹום֙ קִנֹּ֔ו לְהִנָּצֵ֖ל מִכַּף־רָֽע׃ ,QQ,Ptcp,Ø,SubArg,0,Ø,Ø,Ø,Hab 2:9,Hab. 2:9,1,VO,0,,,0
302641,Habakkuk 2:10,Habakkuk,Twelve,Prophets,,prophetic,Q,חֹוטֵ֥א,חוטא,חטא,XV>[,miss,ptcp,qal,unknown,m,sg,d-,וְחֹוטֵ֥א נַפְשֶֽׁךָ׃ ,וְחֹוטֵ֥א נַפְשֶֽׁךָ׃ ,וְחֹוטֵ֥א נַפְשֶֽׁךָ׃ ,QQ,Ptcp,W,Main,0,_W_,_conj_,_W_,Hab 2:10,Hab. 2:10,1,VO,0,,,0
302654,Habakkuk 2:12,Habakkuk,Twelve,Prophets,,prophetic,Q,בֹּנֶ֥ה,בנה,בנה,BNH[,build,ptcp,qal,unknown,m,sg,d-,בֹּנֶ֥ה עִ֖יר בְּדָמִ֑ים ,בֹּנֶ֥ה עִ֖יר בְּדָמִ֑ים ,הֹ֛וי בֹּנֶ֥ה עִ֖יר בְּדָמִ֑ים וְכֹונֵ֥ן קִרְיָ֖ה בְּעַוְלָֽה׃ ,QQ,Ptcp,Ø,SubArg,0,Ø,Ø,Ø,Hab 2:12,Hab. 2:12,1,VO,0,,,0
302698,Habakkuk 2:15,Habakkuk,Twelve,Prophets,,prophetic,Q,מַשְׁקֵ֣ה,משׁקה,שׁקה,CQH[,give drink,ptcp,hif,unknown,m,sg,,מַשְׁקֵ֣ה רֵעֵ֔הוּ ,מַשְׁקֵ֣ה רֵעֵ֔הוּ ,הֹ֚וי מַשְׁקֵ֣ה רֵעֵ֔הוּ מְסַפֵּ֥חַ חֲמָתְךָ֖ וְאַ֣ף שַׁכֵּ֑ר לְמַ֥עַן הַבִּ֖יט עַל־מְעֹורֵיהֶֽם׃ ,QQ,Ptcp,Ø,SubArg,0,Ø,Ø,Ø,Hab 2:15,Hab. 2:15,1,VO,0,,,0
302700,Habakkuk 2:15,Habakkuk,Twelve,Prophets,,prophetic,Q,מְסַפֵּ֥חַ,מספח,ספח,SPX[,attach,ptcp,piel,unknown,m,sg,,מְסַפֵּ֥חַ חֲמָתְךָ֖ ,מְסַפֵּ֥חַ חֲמָתְךָ֖ ,הֹ֚וי מַשְׁקֵ֣ה רֵעֵ֔הוּ מְסַפֵּ֥חַ חֲמָתְךָ֖ וְאַ֣ף שַׁכֵּ֑ר לְמַ֥עַן הַבִּ֖יט עַל־מְעֹורֵיהֶֽם׃ ,QQ,Ptcp,Ø,Main,0,Ø,Ø,Ø,Hab 2:15,Hab. 2:15,1,VO,0,,,0
302744,Habakkuk 2:17,Habakkuk,Twelve,Prophets,,prophetic,Q,יֹ֥שְׁבֵי,ישׁבי,ישׁב,JCB[,sit,ptcp,qal,unknown,m,pl,-p,יֹ֥שְׁבֵי בָֽהּ׃ ס ,יֹ֥שְׁבֵי בָֽהּ׃ ס ,וְשֹׁ֥ד בְּהֵמֹ֖ות יְחִיתַ֑ן מִדְּמֵ֤י אָדָם֙ וַחֲמַס־אֶ֔רֶץ קִרְיָ֖ה וְכָל־יֹ֥שְׁבֵי בָֽהּ׃ ס ,QQ,Ptcp,Ø,SubMod,0,Ø,Ø,Ø,Hab 2:17,Hab. 2:17,0,,0,,,0
302754,Habakkuk 2:18,Habakkuk,Twelve,Prophets,,prophetic,Q,מֹ֣ורֶה,מורה,ירה,JRH[,teach,ptcp,hif,unknown,m,sg,,וּמֹ֣ורֶה שָּׁ֑קֶר ,וּמֹ֣ורֶה שָּׁ֑קֶר ,מָֽה־הֹועִ֣יל פֶּ֗סֶל מַסֵּכָ֖ה וּמֹ֣ורֶה שָּׁ֑קֶר ,Q,Ptcp,W,SubMod,0,_W_,_conj_,_W_,Hab 2:18,Hab. 2:18,1,VO,0,,,0
302766,Habakkuk 2:19,Habakkuk,Twelve,Prophets,,prophetic,Q,אֹמֵ֤ר,אמר,אמר,>MR[,say,ptcp,qal,unknown,m,sg,--,אֹמֵ֤ר לָעֵץ֙ ,אֹמֵ֤ר לָעֵץ֙ ,הֹ֣וי אֹמֵ֤ר לָעֵץ֙ לְאֶ֣בֶן דּוּמָ֑ם ,Q,Ptcp,Ø,SubArg,0,Ø,Ø,Ø,Hab 2:19,Hab. 2:19,1,VO?,0,,,0
302779,Habakkuk 2:19,Habakkuk,Twelve,Prophets,,prophetic,Q,תָּפוּשׂ֙,תפושׂ,תפשׂ,TPF[,seize,ptcp,qal,unknown,m,sg,-c,הִנֵּה־ה֗וּא תָּפוּשׂ֙ זָהָ֣ב וָכֶ֔סֶף ,הִנֵּה־ה֗וּא תָּפוּשׂ֙ זָהָ֣ב וָכֶ֔סֶף ,הִנֵּה־ה֗וּא תָּפוּשׂ֙ זָהָ֣ב וָכֶ֔סֶף ,Q,Ptcp,Ø,Main,0,_HNH_HW>_,_intj_prps_,_HNH_,Hab 2:19,Hab. 2:19,0,,0,,,0
303100,Zephaniah 1:2,Zephaniah,Twelve,Prophets,,prophetic,Q,אָסֵ֜ף,אסף,אסף,>SP[,gather,ptcp,qal,unknown,m,sg,dc,אָסֹ֨ף אָסֵ֜ף כֹּ֗ל מֵעַ֛ל פְּנֵ֥י הָאֲדָמָ֖ה ,אָסֹ֨ף אָסֵ֜ף כֹּ֗ל מֵעַ֛ל פְּנֵ֥י הָאֲדָמָ֖ה ,אָסֹ֨ף אָסֵ֜ף כֹּ֗ל מֵעַ֛ל פְּנֵ֥י הָאֲדָמָ֖ה אֶת־הָרְשָׁעִ֑ים ,?Q,Ptcp,Ø,Main,0,_>SP[_,_advb_,_>SP[_,Zeph 1:2,Zeph. 1:2,1,VO,0,,,0
303109,Zephaniah 1:3,Zephaniah,Twelve,Prophets,,prophetic,Q,אָסֵ֨ף,אסף,אסף,>SP[,gather,ptcp,qal,unknown,m,sg,d-,אָסֵ֨ף אָדָ֜ם וּבְהֵמָ֗ה ,אָסֵ֨ף אָדָ֜ם וּבְהֵמָ֗ה ,אָסֵ֨ף אָדָ֜ם וּבְהֵמָ֗ה ,?Q,Ptcp,Ø,Main,0,Ø,Ø,Ø,Zeph 1:3,Zeph. 1:3,1,VO,0,,,0
303113,Zephaniah 1:3,Zephaniah,Twelve,Prophets,,prophetic,Q,אָסֵ֤ף,אסף,אסף,>SP[,gather,ptcp,qal,unknown,m,sg,d-,אָסֵ֤ף עֹוף־הַשָּׁמַ֨יִם֙ וּדְגֵ֣י הַיָּ֔ם וְהַמַּכְשֵׁלֹ֖ות ,אָסֵ֤ף עֹוף־הַשָּׁמַ֨יִם֙ וּדְגֵ֣י הַיָּ֔ם וְהַמַּכְשֵׁלֹ֖ות ,אָסֵ֤ף עֹוף־הַשָּׁמַ֨יִם֙ וּדְגֵ֣י הַיָּ֔ם וְהַמַּכְשֵׁלֹ֖ות ,?Q,Ptcp,Ø,Main,0,Ø,Ø,Ø,Zeph 1:3,Zeph. 1:3,1,VO,0,,,0
303170,Zephaniah 1:5,Zephaniah,Twelve,Prophets,,prophetic,Q,מִּשְׁתַּחֲוִ֥ים,משׁתחוים,חוה,XWH[,bow down,ptcp,hsht,unknown,m,pl,,וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם ,וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם ,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃ ,?Q,Ptcp,Wx,Main,0,_W_>T_H_,_conj_prep_conj_,_W_>T_H_,Zeph 1:5,Zeph. 1:5,0,,1,PP,GG/,0
303181,Zephaniah 1:5,Zephaniah,Twelve,Prophets,,prophetic,Q,מִּֽשְׁתַּחֲוִים֙,משׁתחוים,חוה,XWH[,bow down,ptcp,hsht,unknown,m,pl,,וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ ,וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ ,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃ ,?Q,Ptcp,Wx,Main,0,_W_>T_H_,_conj_prep_conj_,_W_>T_H_,Zeph 1:5,Zeph. 1:5,0,,0,,,0
303183,Zephaniah 1:5,Zephaniah,Twelve,Prophets,,prophetic,Q,נִּשְׁבָּעִ֣ים,נשׁבעים,שׁבע,CB<[,swear,ptcp,nif,unknown,m,pl,,הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה ,הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה ,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃ ,?Q,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Zeph 1:5,Zeph. 1:5,0,,0,,,0
303188,Zephaniah 1:5,Zephaniah,Twelve,Prophets,,prophetic,Q,נִּשְׁבָּעִ֖ים,נשׁבעים,שׁבע,CB<[,swear,ptcp,nif,unknown,m,pl,,וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ ,וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ ,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃ ,?Q,Ptcp,Wx,SubAdv,0,_W_H_,_conj_conj_,_W_H_,Zeph 1:5,Zeph. 1:5,0,,0,,,0
303194,Zephaniah 1:6,Zephaniah,Twelve,Prophets,,prophetic,Q,נְּסֹוגִ֖ים,נסוגים,סוג,SWG[,turn,ptcp,nif,unknown,m,pl,,וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה ,וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה ,וְהִכְרַתִּ֞י מִן־הַמָּקֹ֤ום הַזֶּה֙ אֶת־שְׁאָ֣ר הַבַּ֔עַל אֶת־שֵׁ֥ם הַכְּמָרִ֖ים עִם־הַכֹּהֲנִֽים׃ וְאֶת־הַמִּשְׁתַּחֲוִ֥ים עַל־הַגַּגֹּ֖ות לִצְבָ֣א הַשָּׁמָ֑יִם וְאֶת־הַמִּֽשְׁתַּחֲוִים֙ הַנִּשְׁבָּעִ֣ים לַֽיהוָ֔ה וְהַנִּשְׁבָּעִ֖ים בְּמַלְכָּֽם׃ וְאֶת־הַנְּסֹוגִ֖ים מֵאַחֲרֵ֣י יְהוָ֑ה וַאֲשֶׁ֛ר לֹֽא־בִקְשׁ֥וּ אֶת־יְהוָ֖ה וְלֹ֥א דְרָשֻֽׁהוּ׃ ,?Q,Ptcp,Wx,Main,0,_W_>T_H_,_conj_prep_conj_,_W_>T_H_,Zeph 1:6,Zeph. 1:6,0,,0,,,0
303242,Zephaniah 1:8,Zephaniah,Twelve,Prophets,,prophetic,Q,לֹּבְשִׁ֖ים,לבשׁים,לבשׁ,LBC[,clothe,ptcp,qal,unknown,m,pl,d-,הַלֹּבְשִׁ֖ים מַלְבּ֥וּשׁ נָכְרִֽי׃ ,הַלֹּבְשִׁ֖ים מַלְבּ֥וּשׁ נָכְרִֽי׃ ,וּפָקַדְתִּ֥י עַל־הַשָּׂרִ֖ים וְעַל־בְּנֵ֣י הַמֶּ֑לֶךְ וְעַ֥ל כָּל־הַלֹּבְשִׁ֖ים מַלְבּ֥וּשׁ נָכְרִֽי׃ ,?QQ,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Zeph 1:8,Zeph. 1:8,1,VO,0,,,0
303250,Zephaniah 1:9,Zephaniah,Twelve,Prophets,,prophetic,Q,דֹּולֵ֛ג,דולג,דלג,DLG[,ascend,ptcp,qal,unknown,m,sg,-c,הַדֹּולֵ֛ג עַל־הַמִּפְתָּ֖ן בַּיֹּ֣ום הַה֑וּא ,הַדֹּולֵ֛ג עַל־הַמִּפְתָּ֖ן בַּיֹּ֣ום הַה֑וּא ,וּפָקַדְתִּ֗י עַ֧ל כָּל־הַדֹּולֵ֛ג עַל־הַמִּפְתָּ֖ן בַּיֹּ֣ום הַה֑וּא הַֽמְמַלְאִ֛ים בֵּ֥ית אֲדֹנֵיהֶ֖ם חָמָ֥ס וּמִרְמָֽה׃ ס ,?QQ,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Zeph 1:9,Zeph. 1:9,0,,0,,,1
303260,Zephaniah 1:9,Zephaniah,Twelve,Prophets,,prophetic,Q,מְמַלְאִ֛ים,ממלאים,מלא,ML>[,be full,ptcp,piel,unknown,m,pl,,הַֽמְמַלְאִ֛ים בֵּ֥ית אֲדֹנֵיהֶ֖ם חָמָ֥ס וּמִרְמָֽה׃ ס ,הַֽמְמַלְאִ֛ים בֵּ֥ית אֲדֹנֵיהֶ֖ם חָמָ֥ס וּמִרְמָֽה׃ ס ,וּפָקַדְתִּ֗י עַ֧ל כָּל־הַדֹּולֵ֛ג עַל־הַמִּפְתָּ֖ן בַּיֹּ֣ום הַה֑וּא הַֽמְמַלְאִ֛ים בֵּ֥ית אֲדֹנֵיהֶ֖ם חָמָ֥ס וּמִרְמָֽה׃ ס ,?QQ,Ptcp,Ø,SubMod,0,_H_,_conj_,_H_,Zeph 1:9,Zeph. 1:9,1,VOO,0,,,0
