bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
351786,מִ֭דְיָנִים יַשְׁבִּ֣ית הַגֹּורָ֑ל ,591913,מִ֭דְיָנִים יַשְׁבִּ֣ית הַגֹּורָ֑ל ,Main,D,yqtl,xYqX,p3,CBT[,ישׁבית,מִ֭דְיָנִים יַשְׁבִּ֣ית הַגֹּורָ֑ל וּבֵ֖ין עֲצוּמִ֣ים יַפְרִֽיד׃ ,וּ֝מִדְיָנִ֗ים כִּבְרִ֥יחַ אַרְמֹֽון׃ ,591916,וּ֝מִדְיָנִ֗ים כִּבְרִ֥יחַ אַרְמֹֽון׃ ,Main,D,Ø,NmCl,,,,וּ֝מִדְיָנִ֗ים כִּבְרִ֥יחַ אַרְמֹֽון׃ 
351842,טֹֽוב־רָ֭שׁ מֵעִקֵּ֥שׁ שְׂ֝פָתָ֗יו ,591930,טֹֽוב־רָ֭שׁ ,Main,?,Ø,AjCl,,,,טֹֽוב־רָ֭שׁ ,,,,,,,,,,,
351859,וְחֹוטֵֽא׃ ,591937,חֹוטֵֽא׃ ,Main,?,ptcp,Ptcp,unknown,XV>[,חוטא,חֹוטֵֽא׃ ,,,,,,,,,,,
351862,וְחֹוטֵֽא׃ ,591935,וְ,Main,?,Ø,Defc,,,,וְאָ֖ץ בְּרַגְלַ֣יִם ,אָ֖ץ בְּרַגְלַ֣יִם ,591936,אָ֖ץ בְּרַגְלַ֣יִם ,SubArg,?,ptcp,Ptcp,unknown,>WY[,אץ,אָ֖ץ בְּרַגְלַ֣יִם 
351910,כָּ֥ל אֲחֵי־רָ֨שׁ׀ שְֽׂנֵאֻ֗הוּ ,591947,כָּ֥ל אֲחֵי־רָ֨שׁ׀ שְֽׂנֵאֻ֗הוּ ,Main,?,qtl,XQtl,p3,FN>[,שׂנאהו,כָּ֥ל אֲחֵי־רָ֨שׁ׀ שְֽׂנֵאֻ֗הוּ אַ֤ף כִּ֣י מְ֭רֵעֵהוּ רָחֲק֣וּ מִמֶּ֑נּוּ ,לֹו־הֵֽמָּה׃ ,591950,לֹו־הֵֽמָּה׃ ,Main,?,Ø,NmCl,,,,לֹו־הֵֽמָּה׃ 
351914,אֹהֵ֣ב נַפְשֹׁ֑ו ,591952,אֹהֵ֣ב נַפְשֹׁ֑ו ,Main,?,ptcp,Ptcp,unknown,>HB[,אהב,אֹהֵ֣ב נַפְשֹׁ֑ו ,,,,,,,,,,,
351916,רַ֭בִּים יְחַלּ֣וּ פְנֵֽי־נָדִ֑יב ,591945,רַ֭בִּים יְחַלּ֣וּ פְנֵֽי־נָדִ֑יב ,Main,?,yqtl,XYqt,p3,XLH[,יחלו,רַ֭בִּים יְחַלּ֣וּ פְנֵֽי־נָדִ֑יב וְכָל־הָ֝רֵ֗עַ לְאִ֣ישׁ מַתָּֽן׃ כָּ֥ל אֲחֵי־רָ֨שׁ׀ שְֽׂנֵאֻ֗הוּ אַ֤ף כִּ֣י מְ֭רֵעֵהוּ רָחֲק֣וּ מִמֶּ֑נּוּ מְרַדֵּ֖ף אֲמָרִ֣ים לֹו־הֵֽמָּה׃ קֹֽנֶה־לֵּ֭ב ,קֹֽנֶה־לֵּ֭ב ,591951,קֹֽנֶה־לֵּ֭ב ,SubArg,?,ptcp,Ptcp,unknown,QNH[,קנה,קֹֽנֶה־לֵּ֭ב 
351918,אֹהֵ֣ב נַפְשֹׁ֑ו ,591952,אֹהֵ֣ב נַפְשֹׁ֑ו ,Main,?,ptcp,Ptcp,unknown,>HB[,אהב,אֹהֵ֣ב נַפְשֹׁ֑ו ,לִמְצֹא־טֹֽוב׃ ,591954,לִמְצֹא־טֹֽוב׃ ,SubAdv,?,infc,InfC,unknown,MY>[,מצא,לִמְצֹא־טֹֽוב׃ 
351983,וּ֝מֵיְהוָ֗ה אִשָּׁ֥ה ,591969,וּ֝מֵיְהוָ֗ה אִשָּׁ֥ה ,Main,?,Ø,NmCl,,,,וּ֝מֵיְהוָ֗ה אִשָּׁ֥ה ,,,,,,,,,,,
352019,יַסֵּ֣ר בִּ֭נְךָ ,591977,יַסֵּ֣ר בִּ֭נְךָ ,Main,Q,impv,ZIm0,p2,JSR[,יסר,יַסֵּ֣ר בִּ֭נְךָ כִּי־יֵ֣שׁ תִּקְוָ֑ה וְאֶל־הֲ֝מִיתֹ֗ו אַל־תִּשָּׂ֥א נַפְשֶֽׁךָ׃ ,כִּ֥י אִם־תַּ֝צִּ֗יל ,591983,כִּ֥י אִם־תַּ֝צִּ֗יל ,SubAdv,Q,yqtl,xYq0,p2,NYL[,תציל,כִּ֥י אִם־תַּ֝צִּ֗יל 
352092,בֵּ֝֗ן ,592004,בֵּ֝֗ן ,Main,Q,Ø,NmCl,,,,בֵּ֝֗ן ,וּמַחְפִּֽיר׃ ,592006,וּמַחְפִּֽיר׃ ,Main,Q,ptcp,Ptcp,unknown,XPR[,מחפיר,וּמַחְפִּֽיר׃ 
352094,מֵבִ֥ישׁ ,592005,מֵבִ֥ישׁ ,SubMod,Q,ptcp,Ptcp,unknown,BWC[,מבישׁ,מֵבִ֥ישׁ ,,,,,,,,,,,
352127,לֵ֣ץ הַ֭יַּין ,592015,לֵ֣ץ הַ֭יַּין ,Main,?,Ø,NmCl,,,,לֵ֣ץ הַ֭יַּין ,וְכָל־לֹ֣א יֶחְכָּֽם׃ ,592017,וְכָל־,Main,?,Ø,Defc,,,,וְכָל־
352131,וְכָל־לֹ֣א יֶחְכָּֽם׃ ,592017,וְכָל־,Main,?,Ø,Defc,,,,וְכָל־,,,,,,,,,,,
352142,נַ֣הַם כַּ֭כְּפִיר אֵ֣ימַת מֶ֑לֶךְ ,592020,נַ֣הַם כַּ֭כְּפִיר אֵ֣ימַת מֶ֑לֶךְ ,Main,?,Ø,NmCl,,,,נַ֣הַם כַּ֭כְּפִיר אֵ֣ימַת מֶ֑לֶךְ ,,,,,,,,,,,
352187,רָב־אָדָ֗ם ,592029,רָב־אָדָ֗ם ,Main,?,Ø,CPen,,,,רָב־אָדָ֗ם יִ֭קְרָא אִ֣ישׁ חַסְדֹּ֑ו וְאִ֥ישׁ אֱ֝מוּנִ֗ים מִ֣י יִמְצָֽא׃ ,אַשְׁרֵ֖י בָנָ֣יו אַחֲרָֽיו׃ ,592035,אַשְׁרֵ֖י בָנָ֣יו אַחֲרָֽיו׃ ,Main,?,Ø,NmCl,,,,אַשְׁרֵ֖י בָנָ֣יו אַחֲרָֽיו׃ 
352195,מֶ֗לֶךְ מְזָרֶ֖ה בְעֵינָ֣יו כָּל־רָֽע׃ ,592036,מֶ֗לֶךְ ,Main,?,Ø,Defc,,,,מֶ֗לֶךְ ,,,,,,,,,,,
352199,מֶ֗לֶךְ מְזָרֶ֖ה בְעֵינָ֣יו כָּל־רָֽע׃ ,592036,מֶ֗לֶךְ ,Main,?,Ø,Defc,,,,מֶ֗לֶךְ יֹושֵׁ֥ב עַל־כִּסֵּא־דִ֑ין ,,,,,,,,,,,
352233,אֹ֣זֶן וְעַ֣יִן ,592047,אֹ֣זֶן ,Main,?,Ø,CPen,,,,אֹ֣זֶן ,,,,,,,,,,,
352236,אֹ֣זֶן וְעַ֣יִן ,592049,וְעַ֣יִן ,Main,?,Ø,Defc,,,,וְעַ֣יִן ,,,,,,,,,,,
352256,יֹאמַ֣ר הַקֹּונֶ֑ה ,592057,יֹאמַ֣ר הַקֹּונֶ֑ה ,Main,Q,yqtl,ZYqX,p3,>MR[,יאמר,יֹאמַ֣ר הַקֹּונֶ֑ה ,אָ֣ז יִתְהַלָּֽל׃ ,592059,אָ֣ז יִתְהַלָּֽל׃ ,Main,Q,yqtl,xYq0,p3,HLL[,יתהלל,אָ֣ז יִתְהַלָּֽל׃ 
352299,מַ֭חֲשָׁבֹות בְּעֵצָ֣ה תִכֹּ֑ון ,592067,מַ֭חֲשָׁבֹות בְּעֵצָ֣ה תִכֹּ֑ון ,Main,Q,yqtl,XYqt,p3,KWN[,תכון,מַ֭חֲשָׁבֹות בְּעֵצָ֣ה תִכֹּ֑ון וּ֝בְתַחְבֻּלֹ֗ות עֲשֵׂ֣ה מִלְחָמָֽה׃ ,וּלֹ֣א תִתְעָרָֽב׃ ,592070,וּ,Main,Q,Ø,Defc,,,,וּ
352305,וּלֹ֣א תִתְעָרָֽב׃ ,592072,לֹ֣א תִתְעָרָֽב׃ ,Main,Q,yqtl,xYq0,p2,<RB==[,תתערב,לֹ֣א תִתְעָרָֽב׃ ,,,,,,,,,,,
352319,מְ֭קַלֵּל אָבִ֣יו וְאִמֹּ֑ו ,592073,מְ֭קַלֵּל אָבִ֣יו וְאִמֹּ֑ו ,Main,Q,Ø,CPen,,,,מְ֭קַלֵּל אָבִ֣יו וְאִמֹּ֑ו יִֽדְעַ֥ךְ נֵ֝רֹ֗ו בֶּאֱשׁ֥וּן חֹֽשֶׁךְ׃ ,וְ֝אַחֲרִיתָ֗הּ לֹ֣א תְבֹרָֽךְ׃ ,592076,וְ֝אַחֲרִיתָ֗הּ לֹ֣א תְבֹרָֽךְ׃ ,Main,Q,yqtl,WXYq,p3,BRK[,תברך,וְ֝אַחֲרִיתָ֗הּ לֹ֣א תְבֹרָֽךְ׃ 
352365,מֵיְהוָ֥ה מִצְעֲדֵי־גָ֑בֶר ,592083,מֵיְהוָ֥ה מִצְעֲדֵי־גָ֑בֶר ,Main,Q,Ø,NmCl,,,,מֵיְהוָ֥ה מִצְעֲדֵי־גָ֑בֶר וְ֝אָדָ֗ם מַה־יָּבִ֥ין דַּרְכֹּֽו׃ מֹוקֵ֣שׁ אָ֭דָם יָ֣לַע קֹ֑דֶשׁ וְאַחַ֖ר נְדָרִ֣ים לְבַקֵּֽר׃ ,וַיָּ֖שֶׁב עֲלֵיהֶ֣ם אֹופָֽן׃ ,592092,וַיָּ֖שֶׁב עֲלֵיהֶ֣ם אֹופָֽן׃ ,Main,Q,wayq,Way0,p3,CWB[,ישׁב,וַיָּ֖שֶׁב עֲלֵיהֶ֣ם אֹופָֽן׃ 
352377,נֵ֣ר יְ֭הוָה נִשְׁמַ֣ת אָדָ֑ם ,592093,נֵ֣ר יְ֭הוָה נִשְׁמַ֣ת אָדָ֑ם ,Main,Q,Ø,NmCl,,,,נֵ֣ר יְ֭הוָה נִשְׁמַ֣ת אָדָ֑ם ,,,,,,,,,,,
352427,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו ,592105,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו ,Main,?,Ø,AjCl,,,,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו ,,,,,,,,,,,
352434,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו ,592105,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו ,Main,?,Ø,AjCl,,,,כָּֽל־דֶּרֶךְ־אִ֭ישׁ יָשָׁ֣ר בְּעֵינָ֑יו וְתֹכֵ֖ן לִבֹּ֣ות יְהוָֽה׃ עֲ֭שֹׂה צְדָקָ֣ה וּמִשְׁפָּ֑ט ,עֲ֭שֹׂה צְדָקָ֣ה וּמִשְׁפָּ֑ט ,592107,עֲ֭שֹׂה צְדָקָ֣ה וּמִשְׁפָּ֑ט ,SubArg,?,infc,InfC,unknown,<FH[,עשׂה,עֲ֭שֹׂה צְדָקָ֣ה וּמִשְׁפָּ֑ט 
352516,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם ,592114,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם ,Main,?,yqtl,XYqt,p3,GRR[,יגורם,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם כִּ֥י מֵ֝אֲנ֗וּ לַעֲשֹׂ֥ות מִשְׁפָּֽט׃ הֲפַכְפַּ֬ךְ דֶּ֣רֶךְ אִ֣ישׁ וָזָ֑ר וְ֝זַ֗ךְ יָשָׁ֥ר פָּעֳלֹֽו׃ טֹ֗וב לָשֶׁ֥בֶת עַל־פִּנַּת־גָּ֑ג מֵאֵ֥שֶׁת מִ֝דְיָנִ֗ים וּבֵ֥ית חָֽבֶר׃ נֶ֣פֶשׁ רָ֭שָׁע אִוְּתָה־רָ֑ע לֹא־יֻחַ֖ן בְּעֵינָ֣יו רֵעֵֽהוּ׃ בַּעְנָשׁ־לֵ֭ץ יֶחְכַּם־פֶּ֑תִי וּבְהַשְׂכִּ֥יל לְ֝חָכָ֗ם יִקַּח־דָּֽעַת׃ ,מְסַלֵּ֖ף רְשָׁעִ֣ים לָרָֽע׃ ,592131,מְסַלֵּ֖ף רְשָׁעִ֣ים לָרָֽע׃ ,Main,?,ptcp,Ptcp,unknown,SLP[,מסלף,מְסַלֵּ֖ף רְשָׁעִ֣ים לָרָֽע׃ 
352521,מַשְׂכִּ֣יל צַ֭דִּיק לְבֵ֣ית רָשָׁ֑ע ,592130,מַשְׂכִּ֣יל צַ֭דִּיק לְבֵ֣ית רָשָׁ֑ע ,Main,?,ptcp,Ptcp,unknown,FKL[,משׂכיל,מַשְׂכִּ֣יל צַ֭דִּיק לְבֵ֣ית רָשָׁ֑ע ,,,,,,,,,,,
352526,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם ,592114,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם ,Main,?,yqtl,XYqt,p3,GRR[,יגורם,שֹׁד־רְשָׁעִ֥ים יְגֹורֵ֑ם כִּ֥י מֵ֝אֲנ֗וּ לַעֲשֹׂ֥ות מִשְׁפָּֽט׃ הֲפַכְפַּ֬ךְ דֶּ֣רֶךְ אִ֣ישׁ וָזָ֑ר וְ֝זַ֗ךְ יָשָׁ֥ר פָּעֳלֹֽו׃ טֹ֗וב לָשֶׁ֥בֶת עַל־פִּנַּת־גָּ֑ג מֵאֵ֥שֶׁת מִ֝דְיָנִ֗ים וּבֵ֥ית חָֽבֶר׃ נֶ֣פֶשׁ רָ֭שָׁע אִוְּתָה־רָ֑ע לֹא־יֻחַ֖ן בְּעֵינָ֣יו רֵעֵֽהוּ׃ בַּעְנָשׁ־לֵ֭ץ יֶחְכַּם־פֶּ֑תִי וּבְהַשְׂכִּ֥יל לְ֝חָכָ֗ם יִקַּח־דָּֽעַת׃ מַשְׂכִּ֣יל צַ֭דִּיק לְבֵ֣ית רָשָׁ֑ע מְסַלֵּ֖ף רְשָׁעִ֣ים לָרָֽע׃ ,גַּֽם־ה֥וּא יִ֝קְרָ֗א ,592133,גַּֽם־ה֥וּא יִ֝קְרָ֗א ,Main,?,yqtl,XYqt,p3,QR>[,יקרא,גַּֽם־ה֥וּא יִ֝קְרָ֗א 
352562,אָדָ֗ם בִּקְהַ֖ל רְפָאִ֣ים יָנֽוּחַ׃ ,592140,אָדָ֗ם ,Main,?,Ø,Defc,,,,אָדָ֗ם ,,,,,,,,,,,
352631,רֹ֭דֵף צְדָקָ֣ה וָחָ֑סֶד יִמְצָ֥א חַ֝יִּ֗ים צְדָקָ֥ה וְכָבֹֽוד׃ ,592152,רֹ֭דֵף צְדָקָ֣ה וָחָ֑סֶד יִמְצָ֥א חַ֝יִּ֗ים צְדָקָ֥ה וְכָבֹֽוד׃ ,Main,?,yqtl,XYqt,p3,MY>[,ימצא,רֹ֭דֵף צְדָקָ֣ה וָחָ֑סֶד יִמְצָ֥א חַ֝יִּ֗ים צְדָקָ֥ה וְכָבֹֽוד׃ עִ֣יר גִּ֭בֹּרִים עָלָ֣ה חָכָ֑ם וַ֝יֹּ֗רֶד עֹ֣ז מִבְטֶחָֽה׃ ,זֵ֣ד יָ֭הִיר ,592156,זֵ֣ד יָ֭הִיר ,Main,?,Ø,CPen,,,,זֵ֣ד יָ֭הִיר 
352639,לֵ֣ץ שְׁמֹ֑ו ,592157,לֵ֣ץ שְׁמֹ֑ו ,Main,?,Ø,NmCl,,,,לֵ֣ץ שְׁמֹ֑ו ,,,,,,,,,,,
352701,אֵ֣ין חָ֭כְמָה ,592172,אֵ֣ין חָ֭כְמָה ,Main,?,Ø,NmCl,,,,אֵ֣ין חָ֭כְמָה וְאֵ֣ין תְּבוּנָ֑ה וְאֵ֥ין עֵ֝צָ֗ה לְנֶ֣גֶד יְהוָֽה׃ פ ,וְ֝לַֽיהוָ֗ה הַתְּשׁוּעָֽה׃ ,592176,וְ֝לַֽיהוָ֗ה הַתְּשׁוּעָֽה׃ ,Main,?,Ø,NmCl,,,,וְ֝לַֽיהוָ֗ה הַתְּשׁוּעָֽה׃ 
352710,,,,,,,,,,,,מִכֶּ֥סֶף וּ֝מִזָּהָ֗ב חֵ֣ן טֹֽוב׃ ,592178,מִכֶּ֥סֶף וּ֝מִזָּהָ֗ב חֵ֣ן טֹֽוב׃ ,Main,?,Ø,Ellp,,,,מִכֶּ֥סֶף וּ֝מִזָּהָ֗ב חֵ֣ן טֹֽוב׃ 
352809,גָּ֣רֵֽשׁ לֵ֭ץ ,592198,גָּ֣רֵֽשׁ לֵ֭ץ ,Main,Q,impv,ZIm0,p2,GRC[,גרשׁ,גָּ֣רֵֽשׁ לֵ֭ץ וְיֵצֵ֣א מָדֹ֑ון וְ֝יִשְׁבֹּ֗ת דִּ֣ין וְקָלֹֽון׃ ,חֵ֥ן שְׂ֝פָתָ֗יו ,592202,חֵ֥ן שְׂ֝פָתָ֗יו ,Main,Q,Ø,Ellp,,,,חֵ֥ן שְׂ֝פָתָ֗יו 
352843,שׁוּחָ֣ה עֲ֭מֻקָּה פִּ֣י זָרֹ֑ות ,592209,שׁוּחָ֣ה עֲ֭מֻקָּה פִּ֣י זָרֹ֑ות ,Main,Q,Ø,NmCl,,,,שׁוּחָ֣ה עֲ֭מֻקָּה פִּ֣י זָרֹ֑ות זְע֥וּם יְ֝הוָ֗ה יִפָּל־שָֽׁם׃ ,שֵׁ֥בֶט מ֝וּסָ֗ר יַרְחִיקֶ֥נָּה מִמֶּֽנּוּ׃ ,592212,שֵׁ֥בֶט מ֝וּסָ֗ר יַרְחִיקֶ֥נָּה מִמֶּֽנּוּ׃ ,Main,Q,yqtl,XYqt,p3,RXQ[,ירחיקנה,שֵׁ֥בֶט מ֝וּסָ֗ר יַרְחִיקֶ֥נָּה מִמֶּֽנּוּ׃ 
352851,אִ֭וֶּלֶת קְשׁוּרָ֣ה בְלֶב־נָ֑עַר ,592211,אִ֭וֶּלֶת קְשׁוּרָ֣ה בְלֶב־נָ֑עַר ,Main,Q,ptcp,Ptcp,unknown,QCR[,קשׁורה,אִ֭וֶּלֶת קְשׁוּרָ֣ה בְלֶב־נָ֑עַר שֵׁ֥בֶט מ֝וּסָ֗ר יַרְחִיקֶ֥נָּה מִמֶּֽנּוּ׃ ,לְהַרְבֹּ֣ות לֹ֑ו ,592214,לְהַרְבֹּ֣ות לֹ֑ו ,SubAdv,Q,infc,InfC,unknown,RBH[,הרבות,לְהַרְבֹּ֣ות לֹ֑ו 
352856,עֹ֣שֵֽׁק דָּ֭ל ,592213,עֹ֣שֵֽׁק דָּ֭ל ,Main,Q,ptcp,Ptcp,unknown,<CQ[,עשׁק,עֹ֣שֵֽׁק דָּ֭ל לְהַרְבֹּ֣ות לֹ֑ו ,אַךְ־לְמַחְסֹֽור׃ ,592216,אַךְ־לְמַחְסֹֽור׃ ,Main,Q,Ø,NmCl,,,,אַךְ־לְמַחְסֹֽור׃ 
352961,אַל־תְּהִ֥י בְתֹֽקְעֵי־כָ֑ף ,592237,אַל־תְּהִ֥י בְתֹֽקְעֵי־כָ֑ף ,Main,Q,jussF,xYq0,p2,HJH[,תהי,אַל־תְּהִ֥י בְתֹֽקְעֵי־כָ֑ף ,,,,,,,,,,,
353195,אַל־תְּהִ֥י בְסֹֽבְאֵי־יָ֑יִן ,592301,אַל־תְּהִ֥י בְסֹֽבְאֵי־יָ֑יִן ,Main,Q,jussF,xYq0,p2,HJH[,תהי,אַל־תְּהִ֥י בְסֹֽבְאֵי־יָ֑יִן ,,,,,,,,,,,
353292,לְ֝מִ֗י חַכְלִל֥וּת עֵינָֽיִם׃ ,592328,לְ֝מִ֗י חַכְלִל֥וּת עֵינָֽיִם׃ ,Main,Q,Ø,NmCl,,,,לְ֝מִ֗י חַכְלִל֥וּת עֵינָֽיִם׃ ,לַ֝בָּאִ֗ים ,592330,לַ֝בָּאִ֗ים ,SubAdv,Q,ptcp,Ptcp,unknown,BW>[,באים,לַ֝בָּאִ֗ים 
353298,לַֽמְאַחֲרִ֥ים עַל־הַיָּ֑יִן ,592329,לַֽמְאַחֲרִ֥ים עַל־הַיָּ֑יִן ,SubAdv,Q,ptcp,Ptcp,unknown,>XR[,מאחרים,לַֽמְאַחֲרִ֥ים עַל־הַיָּ֑יִן ,לַחְקֹ֥ר מִמְסָֽךְ׃ ,592331,לַחְקֹ֥ר מִמְסָֽךְ׃ ,SubAdv,Q,infc,InfC,unknown,XQR[,חקר,לַחְקֹ֥ר מִמְסָֽךְ׃ 
353400,גֶּֽבֶר־חָכָ֥ם בַּעֹ֑וז ,592357,גֶּֽבֶר־חָכָ֥ם בַּעֹ֑וז ,Main,Q,Ø,NmCl,,,,גֶּֽבֶר־חָכָ֥ם בַּעֹ֑וז ,,,,,,,,,,,
353423,אַל־תְּ֭קַנֵּא בְּאַנְשֵׁ֣י רָעָ֑ה ,592349,אַל־תְּ֭קַנֵּא בְּאַנְשֵׁ֣י רָעָ֑ה ,Main,Q,yqtl,xYq0,p2,QN>[,תקנא,אַל־תְּ֭קַנֵּא בְּאַנְשֵׁ֣י רָעָ֑ה וְאַל־תִּ֝תְאָ֗יו לִהְיֹ֥ות אִתָּֽם׃ כִּי־שֹׁ֖ד יֶהְגֶּ֣ה לִבָּ֑ם וְ֝עָמָ֗ל שִׂפְתֵיהֶ֥ם תְּדַבֵּֽרְנָה׃ בְּ֭חָכְמָה יִבָּ֣נֶה בָּ֑יִת וּ֝בִתְבוּנָ֗ה יִתְכֹּונָֽן׃ וּ֭בְדַעַת חֲדָרִ֣ים יִמָּלְא֑וּ כָּל־הֹ֖ון יָקָ֣ר וְנָעִֽים׃ גֶּֽבֶר־חָכָ֥ם בַּעֹ֑וז וְאִֽישׁ־דַּ֝֗עַת מְאַמֶּץ־כֹּֽחַ׃ כִּ֣י בְ֭תַחְבֻּלֹות תַּעֲשֶׂה־לְּךָ֣ מִלְחָמָ֑ה וּ֝תְשׁוּעָ֗ה בְּרֹ֣ב יֹועֵֽץ׃ רָאמֹ֣ות לֶֽאֱוִ֣יל חָכְמֹ֑ות בַּ֝שַּׁ֗עַר לֹ֣א יִפְתַּח־פִּֽיהוּ׃ ,לְהָרֵ֑עַ ,592364,לְהָרֵ֑עַ ,SubAdv,Q,infc,InfC,unknown,R<<[,הרע,לְהָרֵ֑עַ 
353445,הַ֭צֵּל ,592370,הַ֭צֵּל ,Main,Q,impv,ZIm0,p2,NYL[,הצל,הַ֭צֵּל ,,,,,,,,,,,
353584,וּמִ֣י יֹודֵֽעַ׃ ס ,592414,וּ,Main,Q,Ø,Defc,,,,וּפִ֥יד שְׁ֝נֵיהֶ֗ם ,פִ֥יד שְׁ֝נֵיהֶ֗ם ,592415,פִ֥יד שְׁ֝נֵיהֶ֗ם ,Main,Q,Ø,XPos,,,,פִ֥יד שְׁ֝נֵיהֶ֗ם 
353595,בַּל־טֹֽוב׃ ,592419,בַּל־טֹֽוב׃ ,Main,Q,Ø,AjCl,,,,בַּל־טֹֽוב׃ ,צַדִּ֪יק אָ֥תָּה ,592421,צַדִּ֪יק אָ֥תָּה ,Main,Q,Ø,AjCl,,,,צַדִּ֪יק אָ֥תָּה 
353824,תַּפּוּחֵ֣י זָ֭הָב בְּמַשְׂכִּיֹּ֥ות כָּ֑סֶף דָּ֝בָ֗ר ,592478,תַּפּוּחֵ֣י זָ֭הָב בְּמַשְׂכִּיֹּ֥ות כָּ֑סֶף דָּ֝בָ֗ר ,Main,?,Ø,NmCl,,,,תַּפּוּחֵ֣י זָ֭הָב בְּמַשְׂכִּיֹּ֥ות כָּ֑סֶף דָּ֝בָ֗ר ,,,,,,,,,,,
353858,נְשִׂיאִ֣ים וְ֭רוּחַ אִ֥ישׁ ,592485,אִ֥ישׁ ,Main,?,Ø,Defc,,,,אִ֥ישׁ ,,,,,,,,,,,
353896,מֵפִ֣יץ וְ֭חֶרֶב וְחֵ֣ץ שָׁנ֑וּן אִ֥ישׁ ,592496,מֵפִ֣יץ וְ֭חֶרֶב וְחֵ֣ץ שָׁנ֑וּן אִ֥ישׁ ,Main,Q,Ø,NmCl,,,,מֵפִ֣יץ וְ֭חֶרֶב וְחֵ֣ץ שָׁנ֑וּן אִ֥ישׁ ,,,,,,,,,,,
353911,חֹ֣מֶץ עַל־נָ֑תֶר ,592500,חֹ֣מֶץ עַל־נָ֑תֶר ,Main,Q,Ø,NmCl,,,,חֹ֣מֶץ עַל־נָ֑תֶר ,,,,,,,,,,,
353920,חֹ֣מֶץ עַל־נָ֑תֶר ,592500,חֹ֣מֶץ עַל־נָ֑תֶר ,Main,Q,Ø,NmCl,,,,חֹ֣מֶץ עַל־נָ֑תֶר ,,,,,,,,,,,
353940,הַשְׁקֵ֥הוּ מָֽיִם׃ ,592505,הַשְׁקֵ֥הוּ מָֽיִם׃ ,Main,Q,impv,ZIm0,p2,CQH[,השׁקהו,הַשְׁקֵ֥הוּ מָֽיִם׃ ,וַֽ֝יהוָ֗ה יְשַׁלֶּם־לָֽךְ׃ ,592507,וַֽ֝יהוָ֗ה יְשַׁלֶּם־לָֽךְ׃ ,Main,Q,yqtl,WXYq,p3,CLM[,ישׁלם,וַֽ֝יהוָ֗ה יְשַׁלֶּם־לָֽךְ׃ 
353984,מַעְיָ֣ן נִ֭רְפָּשׂ וּמָקֹ֣ור מָשְׁחָ֑ת צַ֝דִּ֗יק ,592515,מַעְיָ֣ן נִ֭רְפָּשׂ וּמָקֹ֣ור מָשְׁחָ֑ת צַ֝דִּ֗יק ,Main,?,Ø,NmCl,,,,מַעְיָ֣ן נִ֭רְפָּשׂ וּמָקֹ֣ור מָשְׁחָ֑ת צַ֝דִּ֗יק ,,,,,,,,,,,
354073,עֲנֵ֣ה כְ֭סִיל כְּאִוַּלְתֹּ֑ו ,592534,עֲנֵ֣ה כְ֭סִיל כְּאִוַּלְתֹּ֑ו ,Main,Q,impv,ZIm0,p2,<NH[,ענה,עֲנֵ֣ה כְ֭סִיל כְּאִוַּלְתֹּ֑ו פֶּן־יִהְיֶ֖ה חָכָ֣ם בְּעֵינָֽיו׃ ,חָמָ֣ס שֹׁתֶ֑ה ,592537,חָמָ֣ס שֹׁתֶ֑ה ,Main,Q,ptcp,Ptcp,unknown,CTH[,שׁתה,חָמָ֣ס שֹׁתֶ֑ה 
354076,מְקַצֶּ֣ה רַ֭גְלַיִם ,592536,מְקַצֶּ֣ה רַ֭גְלַיִם ,Main,Q,ptcp,Ptcp,unknown,QYH[,מקצה,מְקַצֶּ֣ה רַ֭גְלַיִם ,,,,,,,,,,,
354077,מְקַצֶּ֣ה רַ֭גְלַיִם ,592536,מְקַצֶּ֣ה רַ֭גְלַיִם ,Main,Q,ptcp,Ptcp,unknown,QYH[,מקצה,מְקַצֶּ֣ה רַ֭גְלַיִם חָמָ֣ס שֹׁתֶ֑ה ,,,,,,,,,,,
354097,כֵּן־,592542,כֵּן־,Main,Q,Ø,NmCl,,,,כֵּן־,,,,,,,,,,,
