clause_rela,cl_args,PAST..IND,PRES.PERF.IND,PRES..IND,PAST.PERF.IND,FUT..IND,PAST..SUBJ,PRES..MOD,PRES..,PRES.PROG.IND,PAST.PROG.IND,..,past.PERF_PROG.IND,FUT.PERF.IND,PRES.PERF_PROG.IND
SubAdv,_<D_VO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,AVCSO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,AVO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VOSO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OVOS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__KJ_VCO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>LW_CV,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VS,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VSA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR__>M_VOC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VSCO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VSO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VSOA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_LWL>_VC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_LW_VA,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_LW_VS,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ACV,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ACVC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AOV,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AOVC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AOVCA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASV,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASVCO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASVO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASVOA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASVOC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASVOCA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ASV_W_,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__KJ_OVS,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_VSOA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVAC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVACO,-0.43,-0.25,-0.22,-0.08,0.99,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVAO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR__>M_V,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_VOC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVCCS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VCS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_OVAC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>M_AVC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>CR_VOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>CR_VOS,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>CR_VS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>CR_VSA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>CR__>M_VS,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>M_AV,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__KJ_VAO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>M_VA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VCAS,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>M_VS,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>M_VSO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_QVS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_SVCO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_SVO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_VC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_VCO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>M_OV,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_VO,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_VS,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_>W_VSC,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_J<N/_VO,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_J<N/_VOC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_J<N/_VSC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_AVO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_CVO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_OV,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_OVC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>M_CV,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_KJ_VA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVCO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVCS,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OVOCC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_VOCA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ISVO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ISVOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IV,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVCO,-0.43,-0.25,-0.22,-0.08,0.99,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVCS,-0.43,-0.25,-0.22,-0.08,0.99,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR_VSAO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVOS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVOSC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_VOA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IVSA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VOAC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_VCS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OAVA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SVOO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SVCC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR_VOSC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OSVV,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SVCAC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SVAO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR_VOSAC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SOV,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VOSA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OVCAS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VOSAC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W_SAV,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VOSCC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_OVOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VCSC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_ICVO,-0.43,-0.25,-0.22,-0.08,0.99,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVCSA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_IAVA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_VOA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_VCS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVOCA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVOC_W_,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVOO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_SVA,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVOSCA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_OVC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_CVS,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_AVO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVSCC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_AVCA,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVSOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_AVSOCA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CAV,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CSV,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_AVC,-0.43,0.75,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>M_AV,-0.43,-0.25,0.78,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CVAO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CVAS,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CVC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>CR_VSC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CVOA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Main,_W_CVOAO,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>CR_VC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_W__>CR_VAO,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_KJ_VCCA,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR_VSCC,-0.43,-0.25,-0.22,0.92,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubAdv,_>CR_VSCA,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SubMod,_W__>CR_VOC,0.57,-0.25,-0.22,-0.08,-0.01,-0.01,-0.01,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
