bhsa_node,esv_tags,esv_VBtags,esv_tense,esv_aspect,esv_modality,esv_TAM,esv_TAMtag,niv_tags,niv_VBtags,niv_tense,niv_aspect,niv_modality,niv_TAM,niv_TAMtag,eng_fullparse,eng_TAM,eng_agree
260836,VBD|IN,VBD,PAST,,IND,PAST..IND,PAST,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PAST..IND ~ PRES..IND,False
260841,VBN,VBN,,,,,,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,False,,False
260848,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
260864,PRP|VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
260878,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
260923,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
260924,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
260951,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
260962,PRP|VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..IND,False
260963,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
260965,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
260982,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
260994,MD|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,MD|VB|VBN,VB|VBN,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
261000,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBN,VBN,,,,,,False,,False
261023,PRP|VBD|PRP,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
261066,VBP,VBP,PRES,,IND,PRES..IND,PRES,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261072,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
261091,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261095,VBP|VBN|VBN,VBP|VBN|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
261123,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261135,VBZ|VBN,VBZ|VBN,,,,,,VBZ|VBN|NN|IN,VBZ|VBN,,,,,,False,,False
261143,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBP|VB,VBP|VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PAST..IND ~ PRES..IMPV,False
261174,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261179,VBZ|VBN|NN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261207,,,,,,,,JJ,,,,,,,False,,False
261255,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261264,VBZ|VBN,VBZ|VBN,,,,,,VBZ|VBN,VBZ|VBN,,,,,,False,,False
261268,VBZ|VBN,VBZ|VBN,,,,,,VBZ|VBN,VBZ|VBN,,,,,,False,,False
261280,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
261283,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261286,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
261296,MD|PRP|VB,VB,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,MD|PRP|VB,VB,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,True,PAST..SUBJ,True
261300,VBP|VBN|NN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,MD|VB|JJ,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES.PERF.IND,False
261303,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES.PERF.IND,False
261310,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
261328,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261352,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
261375,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261397,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
261406,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261450,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261502,NN|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261508,NNS|PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261526,MD|VB,VB,PRES,,MOD,PRES..MOD,MOD,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
261533,MD|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
261563,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261570,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261571,PRP|VBP|IN|NN,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261579,VBZ|VBN|JJ,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN|JJ,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261581,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
261586,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
261590,VBP|VBN|NN|IN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261596,VBZ|VBN,VBZ|VBN,,,,,,VBZ|VBN|VBN,VBZ|VBN|VBN,,,,,,False,,False
261637,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
261642,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261682,VBZ|VBN|DT|NN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261756,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
261774,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
261873,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
261898,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,MD|VB|VBN,VB|VBN,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
261900,VBZ|VBN|IN|NN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,MD|VB|VBN|IN|NN,VB|VBN,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
261902,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBD|IN|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..IND,False
261904,VBP|VBN|IN|NN,VBP|VBN,PRES,,IND,PRES..IND,PRES,MD|VB|VBN|IN|NN,VB|VBN,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
261906,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBN|IN|NN,VBN,,,,,,False,,False
261909,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES.PERF.IND,False
261930,MD|VB|RB,VB,PRES,,MOD,PRES..MOD,MOD,MD|VB|RB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
261931,,,,,,,,MD|VB|RB,VB,FUT,,IND,FUT..IND,FUT,False,,False
261978,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261981,VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
261983,VBG|RB,VBG,PRES,,,PRES..,PRES PART,VBD|TO|VB,VBD|VB,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..,False
261988,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
261989,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
261993,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
261996,VBP|VBD,VBP|VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262001,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
262079,MD|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,MD|VB|JJ,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
262082,PRP|MD|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,PRP|MD|VB|VBN,VB|VBN,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
262126,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262130,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
262132,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
262134,VBP|VBN|RP,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN|RP,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
262144,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262175,VBN|RB,VBN,,,,,,VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,False,,False
262178,VBD,VBD,PAST,,IND,PAST..IND,PAST,VB,VB,,,,..,TO INF,True,.. ~ PAST..IND,False
262185,VBZ|VBN|NNS,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VB|NNS,VB,,,,..,TO INF,True,.. ~ PRES.PERF.IND,False
262191,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
262206,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262284,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262294,VBZ|VBN|RP,VBZ|VBN,PRES,,IND,PRES..IND,PRES,JJ,,,,,,,False,,False
262302,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
262309,PRP|VBD|DT|NN,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD|DT|NN,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262313,PRP|VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,PRP|VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262318,VBD|VB,VBD|VB,PAST,PERF,IND,PAST.PERF.IND,PAST PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PAST.PERF.IND,False
262319,PRP|VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,PRP|VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262322,VBN,VBN,,,,,,VBN,VBN,,,,,,False,,False
262326,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262327,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262371,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262413,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262419,PRP|VBZ|RB|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
262448,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262451,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,VB|VBN,VB|VBN,,,,..,TO INF,True,.. ~ FUT..IND,False
262471,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
262484,VBP|VBN|RB,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|RB,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
262486,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,VBG,VBG,PRES,,,PRES..,PRES PART,True,PRES.. ~ PRES..IND,False
262498,PRP|MD|VB|NN,VB,PRES,,MOD,PRES..MOD,MOD,PRP|MD|VB|NN,VB,PRES,,MOD,PRES..MOD,MOD,True,PRES..MOD,True
262618,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|VBG,VBZ|VBG,PRES,PROG,IND,PRES.PROG.IND,PRES PROG,True,PRES..IND ~ PRES.PROG.IND,False
262658,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
262667,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PAST..IND ~ PRES.PERF.IND,False
262712,NN|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262718,NNS|PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262735,NN,,,,,,,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,False,,False
262737,MD|VB,VB,PRES,,MOD,PRES..MOD,MOD,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
262745,MD|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..MOD,False
262747,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
262772,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES..IND,False
262820,VBZ|JJ|IN,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|JJ|IN,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
262859,VBD,VBD,PAST,,IND,PAST..IND,PAST,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
262866,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND ~ PRES.PERF.IND,False
262878,PRP|MD|VB|VBN,VB|VBN,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,PRP|MD|VB|VBN,VB|VBN,PAST,,SUBJ,PAST..SUBJ,FUT-IN-PAST,True,PAST..SUBJ,True
262883,PRP|VBD|VBN,VBD|VBN,PAST,,IND,PAST..IND,PAST,PRP|VB|VBN,VB|VBN,PRES,,MOD,PRES..MOD,MOD,True,PAST..IND ~ PRES..MOD,False
262891,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
262900,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262919,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN|RP,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262952,VBZ|VBN,VBZ|VBN,,,,,,NN,,,,,,,False,,False
262955,VBN,VBN,,,,,,MD|VB|RP,VB,FUT,,IND,FUT..IND,FUT,False,,False
262958,PRP|VBD,VBD,PAST,,IND,PAST..IND,PAST,NN,,,,,,,False,,False
262968,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262972,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
262979,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,PRP|MD|VB,VB,FUT,,IND,FUT..IND,FUT,True,FUT..IND,True
262999,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,VBD|RP,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND,True
263019,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,PRP|VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263025,VBZ|JJ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|JJ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263030,VBZ|VBN|IN|NN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263140,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263244,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,VB,VB,PRES,,IMPV,PRES..IMPV,IMPV,True,PRES..IMPV,True
263259,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263264,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,PRP|VBP,VBP,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263268,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND ~ PRES.PERF.IND,False
263270,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBP|VBN,VBP|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263273,VBP|IN|NN,VBP,PRES,,IND,PRES..IND,PRES,VBP|VBN|IN|NN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263275,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263293,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263300,VBP|VBN|VBN,VBP|VBN|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
263305,VBP|VBN,VBP|VBN,PRES,,IND,PRES..IND,PRES,VBN|IN|NN,VBN,,,,,,False,,False
263313,VBP|IN|NN,VBP,PRES,,IND,PRES..IND,PRES,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES..IND,False
263316,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ,VBZ,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263326,VBZ|JJ,VBZ,PRES,,IND,PRES..IND,PRES,VBZ|VBN,VBZ|VBN,PRES,,IND,PRES..IND,PRES,True,PRES..IND,True
263335,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263336,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN|IN|NN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263340,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263343,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,True,PRES.PERF.IND,True
263347,PRP|VBZ|VBN,VBZ|VBN,PRES,PERF,IND,PRES.PERF.IND,PRES PERF,VBD,VBD,PAST,,IND,PAST..IND,PAST,True,PAST..IND ~ PRES.PERF.IND,False
